CODMUNRES,ano_nasc,Qtd_2Robson,Qtd_Total
210370,2014,19,511
210370,2015,28,476
210370,2016,36,420
210370,2017,29,460
210370,2018,63,579
210370,2019,25,489
210375,2012,37,204
210375,2013,0,241
210375,2014,41,217
210375,2015,42,284
210375,2016,45,238
210375,2017,35,235
210375,2018,10,248
210375,2019,16,241
210380,2012,43,329
210380,2013,0,400
210380,2014,8,431
210380,2015,2,376
210380,2016,28,364
210380,2017,23,346
210380,2018,7,384
210380,2019,3,322
210390,2012,6,202
210390,2013,0,198
210390,2014,5,202
210390,2015,4,188
210390,2016,5,185
210390,2017,8,183
210390,2018,5,202
210390,2019,13,197
210400,2012,24,328
210400,2013,0,305
210400,2014,9,286
210400,2015,4,313
210400,2016,6,306
210400,2017,15,316
210400,2018,26,371
210400,2019,26,339
210405,2012,47,600
210405,2013,0,589
210405,2014,115,602
210405,2015,134,631
210405,2016,65,640
210405,2017,41,625
210405,2018,28,608
210405,2019,31,604
210407,2012,8,102
210407,2013,0,130
210407,2014,10,104
210407,2015,5,107
210407,2016,3,78
210407,2017,7,95
210407,2018,5,86
210407,2019,4,97
210408,2012,0,158
210408,2013,0,183
210408,2014,22,166
210408,2015,9,213
210408,2016,8,187
210408,2017,2,249
210408,2018,4,250
210408,2019,6,250
210409,2012,8,256
210409,2013,0,273
210409,2014,28,309
210409,2015,11,287
210409,2016,17,261
210409,2017,10,256
210409,2018,12,220
210409,2019,4,262
210410,2012,19,195
210410,2013,0,207
210410,2014,13,232
210410,2015,7,210
210410,2016,5,193
210410,2017,18,258
210410,2018,31,228
210410,2019,13,255
210420,2012,25,327
210420,2013,0,303
210420,2014,12,297
210420,2015,7,287
210420,2016,8,292
210420,2017,13,339
210420,2018,6,332
210420,2019,14,272
210430,2012,3,155
210430,2013,0,155
210430,2014,2,149
210430,2015,0,149
210430,2016,3,145
210430,2017,0,173
210430,2018,1,167
210430,2019,1,140
210440,2012,4,286
210440,2013,0,276
210440,2014,1,255
210440,2015,1,258
210440,2016,1,249
210440,2017,3,265
210440,2018,4,215
210440,2019,8,233
210450,2012,2,158
210450,2013,0,198
210450,2014,6,178
210450,2015,1,180
210450,2016,6,164
210450,2017,3,167
210450,2018,1,150
210450,2019,0,151
210455,2012,50,276
210455,2013,0,281
210455,2014,52,281
210455,2015,58,312
210455,2016,50,303
210455,2017,44,272
210455,2018,26,325
210455,2019,24,345
210460,2012,10,295
210460,2013,0,268
210460,2014,5,220
210460,2015,4,229
210460,2016,2,247
210460,2017,7,283
210460,2018,11,249
210460,2019,3,239
210462,2012,7,99
210462,2013,0,122
210462,2014,2,100
210462,2015,10,129
210462,2016,21,105
210462,2017,5,112
210462,2018,0,129
210462,2019,0,97
210465,2012,1,179
210465,2013,0,165
210465,2014,2,157
210465,2015,4,167
210465,2016,3,143
210465,2017,3,135
210465,2018,3,146
210465,2019,4,166
210467,2012,23,553
210467,2013,0,539
210467,2014,0,554
210467,2015,4,553
210467,2016,3,445
210467,2017,0,448
210467,2018,3,492
210467,2019,4,466
210470,2012,8,90
210470,2013,0,88
210470,2014,0,68
210470,2015,0,64
210470,2016,1,58
210470,2017,0,52
210470,2018,1,84
210470,2019,1,89
210480,2012,128,1646
210480,2013,0,1625
210480,2014,82,1715
210480,2015,66,1785
210480,2016,37,1587
210480,2017,17,1570
210480,2018,14,1577
210480,2019,16,1548
210490,2012,1,148
210490,2013,0,152
210490,2014,2,154
210490,2015,9,137
210490,2016,7,158
210490,2017,14,176
210490,2018,19,177
210490,2019,14,145
210500,2012,10,557
210500,2013,0,487
210500,2014,8,509
210500,2015,13,543
210500,2016,12,510
210500,2017,6,510
210500,2018,6,577
210500,2019,4,483
210510,2012,3,430
210510,2013,0,398
210510,2014,23,395
210510,2015,5,393
210510,2016,8,396
210510,2017,10,394
210510,2018,6,371
210510,2019,6,363
210515,2012,12,301
210515,2013,0,255
210515,2014,11,216
210515,2015,5,229
210515,2016,0,245
210515,2017,9,242
210515,2018,3,258
210515,2019,2,244
210520,2012,7,179
210520,2013,0,140
210520,2014,6,157
210520,2015,10,166
210520,2016,6,144
210520,2017,7,131
210520,2018,10,149
210520,2019,13,189
210530,2012,910,4774
210530,2013,0,4986
210530,2014,877,5198
210530,2015,936,5248
210530,2016,719,4894
210530,2017,864,5051
210530,2018,513,5274
210530,2019,375,5192
210535,2012,10,223
210535,2013,0,266
210535,2014,7,244
210535,2015,10,266
210535,2016,15,250
210535,2017,11,303
210535,2018,17,310
210535,2019,8,287
210540,2012,10,1273
210540,2013,0,1277
210540,2014,16,1306
210540,2015,18,1262
210540,2016,19,1140
210540,2017,154,1258
210540,2018,199,1306
210540,2019,367,1243
210542,2012,50,378
210542,2013,0,317
210542,2014,24,320
210542,2015,24,363
210542,2016,26,346
210542,2017,35,302
210542,2018,28,378
210542,2019,21,353
210545,2012,2,123
210545,2013,0,112
210545,2014,3,145
210545,2015,5,152
210545,2016,7,134
210545,2017,8,131
210545,2018,4,133
210545,2019,4,144
210547,2012,3,297
210547,2013,0,280
210547,2014,15,284
210547,2015,19,374
210547,2016,13,338
210547,2017,8,361
210547,2018,7,403
210547,2019,13,342
210550,2012,59,412
210550,2013,0,415
210550,2014,63,460
210550,2015,96,531
210550,2016,68,448
210550,2017,85,476
210550,2018,58,478
210550,2019,49,493
210560,2012,10,240
210560,2013,0,228
210560,2014,9,254
210560,2015,12,270
210560,2016,5,233
210560,2017,14,235
210560,2018,15,271
210560,2019,10,219
210565,2012,7,113
210565,2013,0,115
210565,2014,1,126
210565,2015,2,138
210565,2016,0,119
210565,2017,2,135
210565,2018,1,135
210565,2019,0,111
210570,2012,9,831
210570,2013,0,924
210570,2014,12,898
210570,2015,8,818
210570,2016,28,883
210570,2017,23,846
210570,2018,23,868
210570,2019,13,764
210580,2012,2,135
210580,2013,0,141
210580,2014,7,172
210580,2015,9,190
210580,2016,16,160
210580,2017,29,198
210580,2018,30,185
210580,2019,24,177
210590,2012,13,316
210590,2013,0,298
210590,2014,8,295
210590,2015,6,240
210590,2016,5,263
210590,2017,12,273
210590,2018,25,284
210590,2019,23,273
210592,2012,6,133
210592,2013,0,127
210592,2014,5,136
210592,2015,2,154
210592,2016,1,126
210592,2017,1,147
210592,2018,1,124
210592,2019,5,123
210594,2012,12,148
210594,2013,0,155
210594,2014,1,131
210594,2015,2,133
210594,2016,5,130
210594,2017,3,125
210594,2018,5,147
210594,2019,0,106
210596,2012,1,187
210596,2013,0,221
210596,2014,0,182
210596,2015,0,201
210596,2016,2,201
210596,2017,3,192
210596,2018,6,236
210596,2019,1,220
210598,2012,5,116
210598,2013,0,113
210598,2014,15,105
210598,2015,12,94
210598,2016,5,99
210598,2017,5,88
210598,2018,3,94
210598,2019,1,102
210600,2012,11,213
210600,2013,0,213
210600,2014,27,204
210600,2015,29,191
210600,2016,22,226
210600,2017,13,185
210600,2018,27,201
210600,2019,10,191
210610,2012,4,189
210610,2013,0,185
210610,2014,4,160
210610,2015,8,179
210610,2016,2,165
210610,2017,8,165
210610,2018,5,165
210610,2019,1,147
210620,2012,1,109
210620,2013,0,116
210620,2014,0,115
210620,2015,0,121
210620,2016,0,101
210620,2017,1,130
210620,2018,0,146
210620,2019,0,120
210630,2012,4,234
210630,2013,0,231
210630,2014,20,228
210630,2015,16,242
210630,2016,10,199
210630,2017,14,211
210630,2018,11,202
210630,2019,10,205
210632,2012,14,371
210632,2013,0,363
210632,2014,0,369
210632,2015,1,391
210632,2016,3,336
210632,2017,6,373
210632,2018,1,362
210632,2019,4,379
210635,2012,2,110
210635,2013,0,137
210635,2014,1,113
210635,2015,0,120
210635,2016,3,101
210635,2017,2,88
210635,2018,2,89
210635,2019,1,93
210637,2012,13,198
210637,2013,0,184
210637,2014,1,203
210637,2015,2,203
210637,2016,3,183
210637,2017,2,210
210637,2018,6,193
210637,2019,5,192
210640,2012,11,329
210640,2013,0,312
210640,2014,9,307
210640,2015,5,335
210640,2016,9,328
210640,2017,4,321
210640,2018,4,343
210640,2019,8,269
210650,2012,18,400
210650,2013,0,402
210650,2014,6,401
210650,2015,3,398
210650,2016,2,382
210650,2017,9,377
210650,2018,5,443
210650,2019,2,341
210660,2012,12,534
210660,2013,0,504
210660,2014,12,470
210660,2015,12,540
210660,2016,7,449
210660,2017,9,502
210660,2018,19,544
210660,2019,28,492
210663,2012,1,120
210663,2013,0,106
210663,2014,1,127
210663,2015,0,114
210663,2016,4,116
210663,2017,16,112
210663,2018,21,121
210663,2019,11,120
210667,2012,5,101
210667,2013,0,97
210667,2014,2,94
210667,2015,4,93
210667,2016,4,102
210667,2017,2,66
210667,2018,1,71
210667,2019,3,96
210670,2012,6,364
210670,2013,0,314
210670,2014,6,366
210670,2015,11,329
210670,2016,5,316
210670,2017,6,327
210670,2018,17,389
210670,2019,11,360
210675,2012,16,313
210675,2013,0,310
210675,2014,5,327
210675,2015,3,341
210675,2016,10,302
210675,2017,20,357
210675,2018,24,338
210675,2019,39,340
210680,2012,0,206
210680,2013,0,201
210680,2014,7,197
210680,2015,2,235
210680,2016,5,230
210680,2017,4,231
210680,2018,12,277
210680,2019,5,262
210690,2012,13,525
210690,2013,0,624
210690,2014,12,635
210690,2015,12,678
210690,2016,7,624
210690,2017,11,609
210690,2018,5,611
210690,2019,1,580
210700,2012,26,132
210700,2013,0,160
210700,2014,21,153
210700,2015,35,180
210700,2016,17,150
210700,2017,28,177
210700,2018,14,164
210700,2019,13,159
210710,2012,12,354
210710,2013,0,319
210710,2014,14,343
210710,2015,20,384
210710,2016,7,326
210710,2017,6,375
210710,2018,12,454
210710,2019,2,358
210720,2012,1,187
210720,2013,0,191
210720,2014,2,218
210720,2015,10,206
210720,2016,6,197
210720,2017,11,219
210720,2018,18,228
210720,2019,33,243
210725,2012,3,65
210725,2013,0,76
210725,2014,3,78
210725,2015,5,107
210725,2016,0,90
210725,2017,7,107
210725,2018,7,100
210725,2019,4,80
210730,2012,2,58
210730,2013,0,50
210730,2014,1,63
210730,2015,1,39
210730,2016,0,27
210730,2017,0,30
210730,2018,1,52
210730,2019,1,34
210735,2012,12,375
210735,2013,0,338
210735,2014,5,294
210735,2015,6,310
210735,2016,6,237
210735,2017,5,247
210735,2018,1,331
210735,2019,14,291
210740,2012,10,232
210740,2013,0,268
210740,2014,8,268
210740,2015,38,280
210740,2016,24,264
210740,2017,37,293
210740,2018,4,273
210740,2019,10,249
210745,2012,5,182
210745,2013,0,208
210745,2014,6,209
210745,2015,0,196
210745,2016,0,177
210745,2017,4,207
210745,2018,2,255
210745,2019,2,223
210750,2012,103,1549
210750,2013,0,1587
210750,2014,147,1682
210750,2015,125,1775
210750,2016,143,1710
210750,2017,122,1722
210750,2018,132,1775
210750,2019,155,1841
210760,2012,14,262
210760,2013,0,280
210760,2014,5,288
210760,2015,5,309
210760,2016,5,311
210760,2017,8,316
210760,2018,6,306
210760,2019,12,310
210770,2012,6,284
210770,2013,0,379
210770,2014,12,350
210770,2015,18,344
210770,2016,14,341
210770,2017,19,327
210770,2018,15,333
210770,2019,8,314
210780,2012,17,584
210780,2013,0,537
210780,2014,13,493
210780,2015,8,486
210780,2016,14,484
210780,2017,7,518
210780,2018,17,481
210780,2019,22,432
210790,2012,15,340
210790,2013,0,338
210790,2014,3,353
210790,2015,5,354
210790,2016,1,341
210790,2017,8,368
210790,2018,4,381
210790,2019,4,303
210800,2012,3,325
210800,2013,0,319
210800,2014,3,329
210800,2015,4,305
210800,2016,1,318
210800,2017,3,324
210800,2018,3,353
210800,2019,5,302
210805,2012,11,340
210805,2013,0,306
210805,2014,10,292
210805,2015,8,298
210805,2016,5,312
210805,2017,4,346
210805,2018,8,355
210805,2019,6,380
210810,2012,12,380
210810,2013,0,393
210810,2014,8,418
210810,2015,7,383
210810,2016,10,377
210810,2017,10,306
210810,2018,17,384
210810,2019,7,366
210820,2012,35,680
210820,2013,0,671
210820,2014,53,693
210820,2015,41,618
210820,2016,34,564
210820,2017,32,534
210820,2018,29,573
210820,2019,36,591
210825,2012,14,372
210825,2013,0,291
210825,2014,5,287
210825,2015,9,237
210825,2016,14,210
210825,2017,9,339
210825,2018,20,383
210825,2019,16,415
210830,2012,20,637
210830,2013,0,651
210830,2014,44,651
210830,2015,36,703
210830,2016,17,682
210830,2017,19,711
210830,2018,20,669
210830,2019,16,641
210840,2012,18,144
210840,2013,0,140
210840,2014,6,135
210840,2015,4,141
210840,2016,11,131
210840,2017,11,123
210840,2018,9,98
210840,2019,10,133
210845,2012,39,373
210845,2013,0,393
210845,2014,19,443
210845,2015,13,369
210845,2016,13,369
210845,2017,7,379
210845,2018,14,379
210845,2019,4,339
210850,2012,37,578
210850,2013,0,520
210850,2014,17,605
210850,2015,15,544
210850,2016,14,568
210850,2017,22,533
210850,2018,6,490
210850,2019,8,530
210860,2012,155,1430
210860,2013,0,1388
210860,2014,73,1442
210860,2015,77,1498
210860,2016,91,1461
210860,2017,123,1619
210860,2018,123,1637
210860,2019,126,1531
210870,2012,38,467
210870,2013,0,505
210870,2014,45,504
210870,2015,46,489
210870,2016,60,425
210870,2017,18,391
210870,2018,34,419
210870,2019,20,426
210880,2012,5,309
210880,2013,0,305
210880,2014,7,269
210880,2015,13,331
210880,2016,15,280
210880,2017,15,268
210880,2018,16,290
210880,2019,29,282
210890,2012,4,259
210890,2013,0,258
210890,2014,11,269
210890,2015,27,273
210890,2016,16,236
210890,2017,37,258
210890,2018,9,210
210890,2019,5,243
210900,2012,29,441
210900,2013,0,442
210900,2014,75,431
210900,2015,32,418
210900,2016,42,420
210900,2017,15,430
210900,2018,12,475
210900,2019,12,426
210905,2012,1,65
210905,2013,0,85
210905,2014,0,73
210905,2015,2,65
210905,2016,3,78
210905,2017,2,66
210905,2018,3,76
210905,2019,1,80
210910,2012,30,717
210910,2013,0,802
210910,2014,51,861
210910,2015,10,872
210910,2016,30,794
210910,2017,15,883
210910,2018,6,834
210910,2019,6,823
210920,2012,7,197
210920,2013,0,194
210920,2014,7,185
210920,2015,7,199
210920,2016,4,207
210920,2017,8,208
210920,2018,2,256
210920,2019,5,195
210923,2012,11,119
210923,2013,0,92
210923,2014,1,118
210923,2015,1,117
210923,2016,0,100
210923,2017,0,88
210923,2018,1,98
210923,2019,0,102
210927,2012,29,321
210927,2013,0,327
210927,2014,14,374
210927,2015,21,377
210927,2016,13,395
210927,2017,25,393
210927,2018,20,383
210927,2019,19,354
210930,2012,4,193
210930,2013,0,178
210930,2014,3,213
210930,2015,3,231
210930,2016,1,210
210930,2017,19,216
210930,2018,24,211
210930,2019,38,241
210940,2012,2,202
210940,2013,0,180
210940,2014,1,186
210940,2015,2,175
210940,2016,2,196
210940,2017,9,177
210940,2018,4,213
210940,2019,3,197
210945,2012,27,490
210945,2013,0,470
210945,2014,33,565
210945,2015,22,438
210945,2016,31,478
210945,2017,17,502
210945,2018,23,492
210945,2019,24,487
210950,2012,15,336
210950,2013,0,322
210950,2014,16,359
210950,2015,23,356
210950,2016,24,381
210950,2017,30,364
210950,2018,16,382
210950,2019,18,364
210955,2012,23,143
210955,2013,0,138
210955,2014,19,140
210955,2015,19,146
210955,2016,12,134
210955,2017,17,117
210955,2018,10,123
210955,2019,6,124
210960,2012,17,653
210960,2013,0,582
210960,2014,34,621
210960,2015,18,631
210960,2016,14,634
210960,2017,23,572
210960,2018,21,631
210960,2019,15,635
210970,2012,1,29
210970,2013,0,66
210970,2014,2,62
210970,2015,1,67
210970,2016,0,66
210970,2017,6,61
210970,2018,2,81
210970,2019,1,78
210975,2012,5,95
210975,2013,0,105
210975,2014,2,64
210975,2015,0,61
210975,2016,0,55
210975,2017,0,88
210975,2018,3,90
210975,2019,0,80
210980,2012,47,606
210980,2013,0,601
210980,2014,14,623
210980,2015,7,520
210980,2016,9,520
210980,2017,28,545
210980,2018,41,583
210980,2019,39,550
210990,2012,124,1606
210990,2013,0,1593
210990,2014,136,1541
210990,2015,58,1587
210990,2016,30,1519
210990,2017,105,1599
210990,2018,50,1690
210990,2019,25,1590
211000,2012,107,1326
211000,2013,0,1290
211000,2014,28,1317
211000,2015,23,1280
211000,2016,44,1156
211000,2017,19,1153
211000,2018,24,1156
211000,2019,46,1202
211003,2012,32,429
211003,2013,0,386
211003,2014,6,401
211003,2015,5,447
211003,2016,5,381
211003,2017,4,376
211003,2018,1,351
211003,2019,7,329
211010,2012,28,469
211010,2013,0,474
211010,2014,14,503
211010,2015,12,489
211010,2016,10,428
211010,2017,10,510
211010,2018,12,529
211010,2019,8,429
211020,2012,15,602
211020,2013,0,681
211020,2014,5,660
211020,2015,13,625
211020,2016,15,541
211020,2017,9,585
211020,2018,6,613
211020,2019,12,549
211023,2012,6,123
211023,2013,0,132
211023,2014,4,145
211023,2015,1,133
211023,2016,6,119
211023,2017,5,107
211023,2018,3,130
211023,2019,3,133
211027,2012,1,132
211027,2013,0,142
211027,2014,2,160
211027,2015,5,159
211027,2016,2,175
211027,2017,2,193
211027,2018,9,215
211027,2019,2,188
211030,2012,5,239
211030,2013,0,245
211030,2014,3,247
211030,2015,5,245
211030,2016,8,260
211030,2017,10,235
211030,2018,3,263
211030,2019,0,258
211040,2012,9,383
211040,2013,0,426
211040,2014,2,407
211040,2015,1,387
211040,2016,1,345
211040,2017,13,373
211040,2018,9,361
211040,2019,30,378
211050,2012,5,423
211050,2013,0,521
211050,2014,6,545
211050,2015,10,516
211050,2016,12,473
211050,2017,7,565
211050,2018,3,560
211050,2019,5,505
211060,2012,33,499
211060,2013,0,471
211060,2014,25,479
211060,2015,24,465
211060,2016,19,428
211060,2017,9,445
211060,2018,14,437
211060,2019,15,424
211065,2012,0,92
211065,2013,0,96
211065,2014,1,147
211065,2015,2,133
211065,2016,1,129
211065,2017,2,134
211065,2018,7,113
211065,2019,0,77
211070,2012,39,593
211070,2013,0,642
211070,2014,8,696
211070,2015,21,609
211070,2016,32,583
211070,2017,11,641
211070,2018,20,570
211070,2019,25,649
211080,2012,1,47
211080,2013,0,47
211080,2014,6,54
211080,2015,1,48
211080,2016,0,39
211080,2017,8,44
211080,2018,3,69
211080,2019,1,52
211085,2012,25,119
211085,2013,0,133
211085,2014,23,124
211085,2015,17,139
211085,2016,21,152
211085,2017,20,137
211085,2018,6,114
211085,2019,3,99
211090,2012,7,163
211090,2013,0,129
211090,2014,10,140
211090,2015,6,152
211090,2016,7,147
211090,2017,6,165
211090,2018,11,150
211090,2019,6,160
211100,2012,4,259
211100,2013,0,304
211100,2014,34,273
211100,2015,19,269
211100,2016,6,267
211100,2017,5,241
211100,2018,6,271
211100,2019,12,267
211102,2012,3,131
211102,2013,0,235
211102,2014,10,215
211102,2015,12,222
211102,2016,5,228
211102,2017,5,245
211102,2018,12,263
211102,2019,7,247
211105,2012,8,168
211105,2013,0,190
211105,2014,13,139
211105,2015,14,160
211105,2016,13,161
211105,2017,6,149
211105,2018,5,145
211105,2019,0,161
211107,2012,5,273
211107,2013,0,283
211107,2014,5,321
211107,2015,5,282
211107,2016,0,294
211107,2017,1,252
211107,2018,1,308
211107,2019,0,273
211110,2012,16,404
211110,2013,0,399
211110,2014,18,437
211110,2015,17,418
211110,2016,11,390
211110,2017,13,413
211110,2018,10,396
211110,2019,27,371
211120,2012,234,2757
211120,2013,0,3103
211120,2014,305,3388
211120,2015,247,3298
211120,2016,310,3229
211120,2017,337,3236
211120,2018,327,3791
211120,2019,294,3753
211125,2012,7,119
211125,2013,0,99
211125,2014,3,129
211125,2015,4,82
211125,2016,2,93
211125,2017,4,90
211125,2018,4,98
211125,2019,3,104
211130,2012,1185,18059
211130,2013,0,17204
211130,2014,1544,16536
211130,2015,1479,16998
211130,2016,1547,15930
211130,2017,1613,15549
211130,2018,1624,15959
211130,2019,1603,15685
211140,2012,9,420
211140,2013,0,348
211140,2014,8,313
211140,2015,10,334
211140,2016,17,301
211140,2017,10,322
211140,2018,15,305
211140,2019,19,290
211150,2012,60,730
211150,2013,0,685
211150,2014,29,702
211150,2015,19,680
211150,2016,14,673
211150,2017,19,691
211150,2018,22,692
211150,2019,17,633
211153,2012,12,171
211153,2013,0,165
211153,2014,22,167
211153,2015,20,172
211153,2016,21,168
211153,2017,21,143
211153,2018,8,189
211153,2019,8,164
211157,2012,10,62
211157,2013,0,68
211157,2014,3,52
211157,2015,0,72
211157,2016,4,88
211157,2017,2,84
211157,2018,3,93
211157,2019,0,78
211160,2012,11,305
211160,2013,0,342
211160,2014,13,352
211160,2015,14,319
211160,2016,47,337
211160,2017,30,320
211160,2018,27,320
211160,2019,8,312
211163,2012,7,81
211163,2013,0,69
211163,2014,2,104
211163,2015,3,78
211163,2016,0,76
211163,2017,5,63
211163,2018,5,96
211163,2019,5,88
211167,2012,10,85
211167,2013,0,89
211167,2014,2,86
211167,2015,4,88
211167,2016,2,57
211167,2017,1,77
211167,2018,5,75
211167,2019,2,90
211170,2012,13,306
211170,2013,0,326
211170,2014,18,309
211170,2015,6,319
211170,2016,3,252
211170,2017,7,277
211170,2018,5,299
211170,2019,3,268
211172,2012,8,143
211172,2013,0,110
211172,2014,10,129
211172,2015,8,109
211172,2016,9,115
211172,2017,9,104
211172,2018,3,96
211172,2019,3,79
211174,2012,7,190
211174,2013,0,172
211174,2014,7,184
211174,2015,0,186
211174,2016,0,177
211174,2017,1,206
211174,2018,0,179
211174,2019,0,170
211176,2012,53,345
211176,2013,0,326
211176,2014,49,322
211176,2015,51,315
211176,2016,42,287
211176,2017,55,264
211176,2018,25,280
211176,2019,16,272
211178,2012,0,175
211178,2013,0,152
211178,2014,3,150
211178,2015,5,177
211178,2016,11,140
211178,2017,8,178
211178,2018,4,161
211178,2019,9,171
211180,2012,24,288
211180,2013,0,237
211180,2014,32,248
211180,2015,35,290
211180,2016,31,273
211180,2017,29,303
211180,2018,20,296
211180,2019,30,345
211190,2012,2,147
211190,2013,0,176
211190,2014,5,187
