CODMUNRES,ano_nasc,Qtd_Baixo_Peso,Qtd_Total
250660,2013,5,67
250660,2014,3,65
250660,2015,3,67
250660,2016,7,70
250660,2017,13,67
250660,2018,6,75
250660,2019,2,60
250670,2012,10,168
250670,2013,7,140
250670,2014,13,151
250670,2015,10,140
250670,2016,12,175
250670,2017,12,133
250670,2018,10,168
250670,2019,5,162
250680,2012,14,219
250680,2013,16,283
250680,2014,10,231
250680,2015,17,249
250680,2016,18,251
250680,2017,17,276
250680,2018,27,265
250680,2019,28,255
250690,2012,20,338
250690,2013,22,333
250690,2014,14,349
250690,2015,25,381
250690,2016,19,348
250690,2017,22,368
250690,2018,12,355
250690,2019,22,361
250700,2012,20,296
250700,2013,16,339
250700,2014,14,377
250700,2015,18,358
250700,2016,21,311
250700,2017,22,353
250700,2018,19,354
250700,2019,20,365
250710,2012,15,259
250710,2013,22,244
250710,2014,11,244
250710,2015,19,221
250710,2016,11,267
250710,2017,14,262
250710,2018,19,286
250710,2019,25,275
250720,2012,16,170
250720,2013,15,166
250720,2014,13,159
250720,2015,7,175
250720,2016,8,141
250720,2017,14,140
250720,2018,12,150
250720,2019,14,134
250730,2012,8,211
250730,2013,14,213
250730,2014,11,189
250730,2015,12,215
250730,2016,5,205
250730,2017,20,257
250730,2018,15,205
250730,2019,16,221
250740,2012,10,104
250740,2013,14,97
250740,2014,6,83
250740,2015,4,87
250740,2016,7,88
250740,2017,10,104
250740,2018,9,103
250740,2019,4,77
250750,2012,928,11302
250750,2013,882,11549
250750,2014,952,11779
250750,2015,925,12299
250750,2016,875,11706
250750,2017,964,12149
250750,2018,960,12404
250750,2019,999,12091
250760,2012,8,124
250760,2013,9,114
250760,2014,5,112
250760,2015,7,120
250760,2016,7,88
250760,2017,8,108
250760,2018,1,117
250760,2019,4,117
250770,2012,21,296
250770,2013,20,300
250770,2014,19,338
250770,2015,26,315
250770,2016,20,243
250770,2017,22,308
250770,2018,28,328
250770,2019,32,290
250780,2012,4,102
250780,2013,9,112
250780,2014,7,93
250780,2015,2,86
250780,2016,2,92
250780,2017,8,95
250780,2018,9,98
250780,2019,9,87
250790,2012,12,175
250790,2013,11,188
250790,2014,20,181
250790,2015,9,205
250790,2016,10,191
250790,2017,13,215
250790,2018,15,191
250790,2019,8,186
250800,2012,9,115
250800,2013,7,118
250800,2014,9,116
250800,2015,15,143
250800,2016,6,117
250800,2017,13,110
250800,2018,9,113
250800,2019,16,125
250810,2012,2,62
250810,2013,4,61
250810,2014,1,54
250810,2015,3,58
250810,2016,1,44
250810,2017,3,48
250810,2018,6,67
250810,2019,4,52
250820,2012,12,137
250820,2013,7,110
250820,2014,14,128
250820,2015,6,127
250820,2016,2,96
250820,2017,8,132
250820,2018,11,145
250820,2019,6,102
250830,2012,27,434
250830,2013,40,432
250830,2014,24,394
250830,2015,21,426
250830,2016,38,390
250830,2017,29,407
250830,2018,38,405
250830,2019,35,417
250840,2012,1,43
250840,2013,0,45
250840,2014,2,44
250840,2015,4,48
250840,2016,5,48
250840,2017,3,55
250840,2018,6,47
250840,2019,2,38
250850,2012,8,84
250850,2013,6,86
250850,2014,7,115
250850,2015,4,92
250850,2016,4,97
250850,2017,7,104
250850,2018,7,101
250850,2019,10,115
250855,2012,2,53
250855,2013,4,46
250855,2014,5,55
250855,2015,6,68
250855,2016,4,45
250855,2017,4,59
250855,2018,1,46
250855,2019,2,59
250860,2012,14,184
250860,2013,12,214
250860,2014,7,157
250860,2015,6,203
250860,2016,20,219
250860,2017,12,229
250860,2018,15,232
250860,2019,10,222
250870,2012,2,50
250870,2013,0,43
250870,2014,3,43
250870,2015,3,52
250870,2016,3,52
250870,2017,2,43
250870,2018,2,44
250870,2019,2,47
250880,2012,4,77
250880,2013,5,86
250880,2014,4,87
250880,2015,8,77
250880,2016,4,69
250880,2017,9,69
250880,2018,12,105
250880,2019,9,81
250890,2012,50,732
250890,2013,42,711
250890,2014,40,644
250890,2015,51,794
250890,2016,56,706
250890,2017,55,795
250890,2018,57,850
250890,2019,61,818
250900,2012,15,166
250900,2013,18,169
250900,2014,15,157
250900,2015,11,161
250900,2016,22,147
250900,2017,8,121
250900,2018,8,127
250900,2019,5,107
250905,2012,10,152
250905,2013,11,160
250905,2014,6,139
250905,2015,18,162
250905,2016,10,161
250905,2017,11,172
250905,2018,13,200
250905,2019,18,181
250910,2012,22,279
250910,2013,14,277
250910,2014,10,262
250910,2015,15,247
250910,2016,13,268
250910,2017,17,281
250910,2018,23,295
250910,2019,24,310
250915,2012,4,88
250915,2013,8,98
250915,2014,6,94
250915,2015,7,94
250915,2016,5,74
250915,2017,5,89
250915,2018,4,58
250915,2019,1,79
250920,2012,10,185
250920,2013,15,202
250920,2014,14,204
250920,2015,15,180
250920,2016,14,171
250920,2017,7,170
250920,2018,19,204
250920,2019,10,180
250930,2012,11,140
250930,2013,9,139
250930,2014,13,152
250930,2015,8,161
250930,2016,12,163
250930,2017,23,168
250930,2018,17,165
250930,2019,23,167
250933,2012,2,67
250933,2013,9,54
250933,2014,5,82
250933,2015,6,83
250933,2016,9,70
250933,2017,5,86
250933,2018,4,75
250933,2019,10,67
250937,2012,3,42
250937,2013,0,23
250937,2014,1,45
250937,2015,3,32
250937,2016,2,30
250937,2017,3,24
250937,2018,1,25
250937,2019,7,36
250939,2012,8,67
250939,2013,8,83
250939,2014,9,105
250939,2015,7,109
250939,2016,6,93
250939,2017,8,104
250939,2018,7,115
250939,2019,11,112
250940,2012,16,201
250940,2013,12,179
250940,2014,13,220
250940,2015,19,224
250940,2016,9,194
250940,2017,14,185
250940,2018,20,209
250940,2019,8,235
250950,2012,6,107
250950,2013,7,94
250950,2014,5,91
250950,2015,4,76
250950,2016,7,68
250950,2017,7,98
250950,2018,7,83
250950,2019,6,82
250960,2012,5,62
250960,2013,9,67
250960,2014,8,69
250960,2015,4,65
250960,2016,3,62
250960,2017,4,49
250960,2018,4,67
250960,2019,7,77
250970,2012,39,453
250970,2013,35,491
250970,2014,29,494
250970,2015,42,497
250970,2016,29,457
250970,2017,28,492
250970,2018,47,528
250970,2019,36,504
250980,2012,9,137
250980,2013,4,137
250980,2014,12,143
250980,2015,6,119
250980,2016,16,155
250980,2017,8,126
250980,2018,9,144
250980,2019,6,121
250990,2012,7,100
250990,2013,5,93
250990,2014,4,109
250990,2015,7,98
250990,2016,5,98
250990,2017,2,89
250990,2018,3,102
250990,2019,1,122
251000,2012,9,109
251000,2013,8,106
251000,2014,11,107
251000,2015,4,100
251000,2016,6,87
251000,2017,2,66
251000,2018,4,107
251000,2019,5,81
251010,2012,11,159
251010,2013,11,147
251010,2014,8,147
251010,2015,6,146
251010,2016,17,147
251010,2017,15,170
251010,2018,9,119
251010,2019,16,119
251020,2012,6,90
251020,2013,10,76
251020,2014,2,52
251020,2015,3,96
251020,2016,4,85
251020,2017,3,75
251020,2018,1,72
251020,2019,3,76
251030,2012,2,42
251030,2013,2,43
251030,2014,2,43
251030,2015,3,41
251030,2016,7,45
251030,2017,3,42
251030,2018,4,38
251030,2019,0,38
251040,2012,5,114
251040,2013,9,98
251040,2014,5,95
251040,2015,11,89
251040,2016,9,75
251040,2017,10,123
251040,2018,11,94
251040,2019,4,86
251050,2012,3,62
251050,2013,1,50
251050,2014,3,51
251050,2015,4,48
251050,2016,3,48
251050,2017,2,41
251050,2018,4,48
251050,2019,1,38
251060,2012,2,41
251060,2013,5,39
251060,2014,4,37
251060,2015,4,39
251060,2016,3,28
251060,2017,2,42
251060,2018,3,48
251060,2019,4,41
251065,2012,0,26
251065,2013,1,30
251065,2014,1,21
251065,2015,0,18
251065,2016,0,15
251065,2017,2,22
251065,2018,0,20
251065,2019,1,18
251070,2012,0,21
251070,2013,4,41
251070,2014,2,34
251070,2015,1,32
251070,2016,3,29
251070,2017,5,40
251070,2018,3,54
251070,2019,7,38
251080,2012,121,1535
251080,2013,105,1506
251080,2014,111,1547
251080,2015,119,1590
251080,2016,93,1383
251080,2017,125,1504
251080,2018,114,1635
251080,2019,116,1497
251090,2012,7,139
251090,2013,9,134
251090,2014,8,159
251090,2015,5,136
251090,2016,10,156
251090,2017,9,155
251090,2018,8,138
251090,2019,5,144
251100,2012,2,46
251100,2013,2,37
251100,2014,2,63
251100,2015,5,58
251100,2016,2,60
251100,2017,3,57
251100,2018,1,52
251100,2019,1,56
251110,2012,5,95
251110,2013,8,105
251110,2014,7,92
251110,2015,5,85
251110,2016,6,78
251110,2017,5,80
251110,2018,2,76
251110,2019,6,75
251120,2012,29,456
251120,2013,33,457
251120,2014,23,436
251120,2015,30,482
251120,2016,36,509
251120,2017,36,542
251120,2018,36,591
251120,2019,31,496
251130,2012,13,182
251130,2013,20,201
251130,2014,10,173
251130,2015,7,208
251130,2016,9,149
251130,2017,13,177
251130,2018,8,198
251130,2019,15,152
251140,2012,6,269
251140,2013,14,263
251140,2014,19,263
251140,2015,18,272
251140,2016,21,262
251140,2017,19,254
251140,2018,13,267
251140,2019,13,255
251150,2012,15,203
251150,2013,11,182
251150,2014,12,159
251150,2015,21,171
251150,2016,9,157
251150,2017,9,192
251150,2018,13,185
251150,2019,13,213
251160,2012,7,138
251160,2013,10,140
251160,2014,12,136
251160,2015,9,153
251160,2016,6,139
251160,2017,6,125
251160,2018,12,149
251160,2019,5,129
251170,2012,6,80
251170,2013,5,77
251170,2014,7,88
251170,2015,4,76
251170,2016,8,76
251170,2017,5,95
251170,2018,9,111
251170,2019,10,99
251180,2012,10,162
251180,2013,4,128
251180,2014,9,154
251180,2015,11,138
251180,2016,9,117
251180,2017,5,130
251180,2018,20,157
251180,2019,5,123
251190,2012,12,232
251190,2013,16,292
251190,2014,16,257
251190,2015,12,293
251190,2016,21,306
251190,2017,16,282
251190,2018,20,278
251190,2019,23,293
251200,2012,17,247
251200,2013,22,281
251200,2014,16,299
251200,2015,25,308
251200,2016,22,277
251200,2017,14,251
251200,2018,30,273
251200,2019,30,274
251203,2012,4,49
251203,2013,6,63
251203,2014,6,57
251203,2015,8,78
251203,2016,6,71
251203,2017,1,57
251203,2018,3,56
251203,2019,0,41
251207,2012,2,44
251207,2013,3,45
251207,2014,3,45
251207,2015,1,42
251207,2016,5,41
251207,2017,3,49
251207,2018,0,43
251207,2019,2,34
251210,2012,41,433
251210,2013,21,449
251210,2014,21,428
251210,2015,23,460
251210,2016,20,399
251210,2017,27,438
251210,2018,23,475
251210,2019,30,403
251220,2012,3,46
251220,2013,2,54
251220,2014,3,50
251220,2015,2,58
251220,2016,2,54
251220,2017,2,53
251220,2018,2,44
251220,2019,2,47
251230,2012,25,337
251230,2013,19,293
251230,2014,21,312
251230,2015,19,259
251230,2016,16,270
251230,2017,19,252
251230,2018,34,297
251230,2019,17,284
251240,2012,10,211
251240,2013,6,205
251240,2014,15,222
251240,2015,11,162
251240,2016,14,201
251240,2017,19,210
251240,2018,19,195
251240,2019,28,214
251250,2012,45,672
251250,2013,42,631
251250,2014,52,696
251250,2015,44,733
251250,2016,46,741
251250,2017,47,672
251250,2018,46,719
251250,2019,52,721
251260,2012,2,24
251260,2013,2,22
251260,2014,1,23
251260,2015,4,36
251260,2016,2,26
251260,2017,2,27
251260,2018,0,24
251260,2019,0,25
251270,2012,22,285
251270,2013,20,284
251270,2014,15,289
251270,2015,22,268
251270,2016,23,277
251270,2017,27,281
251270,2018,18,282
251270,2019,19,281
251272,2012,6,69
251272,2013,8,69
251272,2014,4,64
251272,2015,7,61
251272,2016,5,64
251272,2017,3,48
251272,2018,8,68
251272,2019,8,79
251274,2012,2,45
251274,2013,4,54
251274,2014,2,55
251274,2015,5,61
251274,2016,2,43
251274,2017,4,47
251274,2018,1,48
251274,2019,5,52
251275,2012,5,63
251275,2013,7,64
251275,2014,2,64
251275,2015,4,77
251275,2016,3,76
251275,2017,6,68
251275,2018,6,64
251275,2019,4,73
251276,2012,4,56
251276,2013,2,62
251276,2014,3,50
251276,2015,1,69
251276,2016,6,52
251276,2017,5,68
251276,2018,4,80
251276,2019,5,85
251278,2012,3,32
251278,2013,5,43
251278,2014,2,43
251278,2015,3,41
251278,2016,1,26
251278,2017,5,41
251278,2018,4,34
251278,2019,1,41
251280,2012,17,115
251280,2013,6,99
251280,2014,13,123
251280,2015,7,130
251280,2016,13,127
251280,2017,14,110
251280,2018,7,132
251280,2019,4,103
251290,2012,22,316
251290,2013,16,328
251290,2014,19,281
251290,2015,28,323
251290,2016,24,358
251290,2017,25,351
251290,2018,21,374
251290,2019,31,364
251300,2012,7,47
251300,2013,0,42
251300,2014,2,45
251300,2015,5,45
251300,2016,4,39
251300,2017,3,37
251300,2018,10,51
251300,2019,0,30
251310,2012,8,134
251310,2013,13,109
251310,2014,15,132
251310,2015,6,116
251310,2016,3,141
251310,2017,11,130
251310,2018,7,149
251310,2019,5,159
251315,2012,6,106
251315,2013,4,87
251315,2014,8,100
251315,2015,6,85
251315,2016,3,80
251315,2017,6,96
251315,2018,6,100
251315,2019,9,90
251320,2012,3,74
251320,2013,9,67
251320,2014,2,78
251320,2015,4,72
251320,2016,8,78
251320,2017,4,63
251320,2018,5,82
251320,2019,3,67
251330,2012,3,65
251330,2013,3,63
251330,2014,7,67
251330,2015,5,70
251330,2016,5,71
251330,2017,6,71
251330,2018,3,67
251330,2019,2,61
251335,2012,4,43
251335,2013,2,55
251335,2014,2,49
251335,2015,1,44
251335,2016,5,49
251335,2017,0,43
251335,2018,1,49
251335,2019,1,32
251340,2012,10,168
251340,2013,8,206
251340,2014,16,218
251340,2015,15,233
251340,2016,11,177
251340,2017,18,195
251340,2018,11,199
251340,2019,15,179
251350,2012,4,71
251350,2013,3,60
251350,2014,3,60
251350,2015,5,61
251350,2016,9,64
251350,2017,4,61
251350,2018,2,60
251350,2019,4,63
251360,2012,5,103
251360,2013,1,73
251360,2014,2,78
251360,2015,8,82
251360,2016,8,84
251360,2017,5,78
251360,2018,6,99
251360,2019,5,74
251365,2012,1,25
251365,2013,3,32
251365,2014,1,21
251365,2015,0,20
251365,2016,3,32
251365,2017,3,26
251365,2018,2,32
251365,2019,1,22
251370,2012,197,2257
251370,2013,169,2231
251370,2014,151,1776
251370,2015,172,2141
251370,2016,177,2561
251370,2017,170,2515
251370,2018,185,2502
251370,2019,165,2305
251380,2012,2,54
251380,2013,1,44
251380,2014,3,80
251380,2015,3,59
251380,2016,6,70
251380,2017,4,55
251380,2018,8,74
251380,2019,7,73
251385,2012,3,38
251385,2013,1,27
251385,2014,1,26
251385,2015,3,28
251385,2016,1,23
251385,2017,1,31
251385,2018,0,28
251385,2019,0,23
251390,2012,33,460
251390,2013,32,436
251390,2014,30,450
251390,2015,33,463
251390,2016,26,381
251390,2017,21,414
251390,2018,32,422
251390,2019,26,469
251392,2012,2,65
251392,2013,6,53
251392,2014,4,50
251392,2015,2,67
251392,2016,2,42
251392,2017,1,49
251392,2018,5,61
251392,2019,7,55
251394,2012,6,35
251394,2013,0,37
251394,2014,0,34
251394,2015,0,35
251394,2016,3,34
251394,2017,1,29
251394,2018,4,33
251394,2019,2,36
251396,2012,2,36
251396,2013,2,37
251396,2014,1,38
251396,2015,5,35
251396,2016,2,38
251396,2017,2,26
251396,2018,1,42
251396,2019,1,29
251398,2012,2,47
251398,2013,2,51
251398,2014,6,41
251398,2015,3,47
251398,2016,1,46
251398,2017,1,42
251398,2018,6,26
251398,2019,5,45
251400,2012,1,54
251400,2013,4,51
251400,2014,6,59
251400,2015,5,52
251400,2016,10,58
251400,2017,1,53
251400,2018,7,68
251400,2019,2,50
251410,2012,9,69
251410,2013,7,52
251410,2014,4,50
251410,2015,4,51
251410,2016,3,57
251410,2017,3,46
251410,2018,3,60
251410,2019,2,71
251420,2012,13,117
251420,2013,9,87
251420,2014,8,89
251420,2015,12,114
251420,2016,7,89
251420,2017,5,91
251420,2018,3,100
251420,2019,9,72
251430,2012,3,94
251430,2013,7,105
251430,2014,8,79
251430,2015,2,89
251430,2016,3,88
251430,2017,2,82
251430,2018,3,59
251430,2019,4,81
251440,2012,6,48
251440,2013,2,52
251440,2014,2,46
251440,2015,9,50
251440,2016,2,50
251440,2017,1,50
251440,2018,3,49
251440,2019,6,44
251445,2012,4,75
251445,2013,4,68
251445,2014,6,72
251445,2015,6,78
251445,2016,5,92
251445,2017,11,78
251445,2018,4,85
251445,2019,4,95
251450,2012,14,248
251450,2013,16,252
251450,2014,22,260
251450,2015,19,307
251450,2016,19,268
251450,2017,12,262
251450,2018,13,280
251450,2019,22,266
251455,2012,0,32
251455,2013,0,35
251455,2014,3,43
251455,2015,3,30
251455,2016,2,27
251455,2017,1,28
251455,2018,1,28
251455,2019,3,28
251460,2012,4,43
251460,2013,4,59
251460,2014,6,54
251460,2015,4,46
251460,2016,5,48
251460,2017,6,52
251460,2018,9,53
251460,2019,2,51
251465,2012,0,21
251465,2013,4,23
251465,2014,0,20
251465,2015,3,27
251465,2016,2,20
251465,2017,0,24
251465,2018,0,18
251465,2019,1,22
251470,2012,2,55
251470,2013,2,39
251470,2014,3,62
251470,2015,7,43
251470,2016,4,35
251470,2017,4,46
251470,2018,6,45
251470,2019,3,45
251480,2012,6,45
251480,2013,3,48
251480,2014,5,52
251480,2015,5,45
251480,2016,2,39
251480,2017,2,43
251480,2018,0,35
251480,2019,5,39
251490,2012,7,97
251490,2013,9,93
251490,2014,5,100
251490,2015,4,104
251490,2016,10,79
251490,2017,9,94
251490,2018,2,99
251490,2019,8,99
251500,2012,5,126
251500,2013,4,90
251500,2014,7,84
251500,2015,8,84
251500,2016,6,92
251500,2017,7,98
251500,2018,9,94
251500,2019,6,112
251510,2012,8,143
251510,2013,9,167
251510,2014,13,169
251510,2015,7,169
251510,2016,7,164
251510,2017,5,123
251510,2018,14,168
251510,2019,24,164
251520,2012,2,37
251520,2013,4,44
251520,2014,4,51
251520,2015,2,43
251520,2016,3,50
251520,2017,1,54
251520,2018,3,54
251520,2019,4,44
251530,2012,42,718
251530,2013,49,731
251530,2014,56,695
251530,2015,49,603
251530,2016,40,529
251530,2017,43,570
251530,2018,36,587
251530,2019,50,625
251540,2012,5,161
251540,2013,14,167
251540,2014,15,189
251540,2015,14,173
251540,2016,5,145
251540,2017,10,144
251540,2018,18,193
251540,2019,10,171
251550,2012,9,139
251550,2013,5,143
251550,2014,8,164
251550,2015,13,158
251550,2016,11,168
251550,2017,12,158
251550,2018,11,166
251550,2019,10,164
251560,2012,4,39
251560,2013,0,35
251560,2014,2,37
251560,2015,3,48
251560,2016,1,30
251560,2017,2,35
251560,2018,2,38
251560,2019,3,33
251570,2012,1,40
251570,2013,2,30
251570,2014,1,41
251570,2015,1,46
251570,2016,2,40
251570,2017,4,47
251570,2018,3,43
251570,2019,3,52
251580,2012,3,100
251580,2013,5,107
251580,2014,3,104
251580,2015,4,105
251580,2016,3,79
251580,2017,3,75
251580,2018,5,97
251580,2019,7,98
251590,2012,5,81
251590,2013,4,59
251590,2014,6,75
251590,2015,4,72
251590,2016,3,70
251590,2017,3,68
251590,2018,3,69
251590,2019,1,52
251593,2012,6,78
251593,2013,2,72
251593,2014,3,81
251593,2015,7,76
251593,2016,7,72
251593,2017,3,69
251593,2018,6,72
251593,2019,3,57
251597,2012,10,111
251597,2013,4,97
251597,2014,10,96
251597,2015,5,101
251597,2016,9,104
251597,2017,6,144
251597,2018,8,118
251597,2019,15,139
251600,2012,25,380
251600,2013,43,392
251600,2014,36,380
251600,2015,23,376
251600,2016,22,390
251600,2017,26,390
251600,2018,32,430
251600,2019,45,403
251610,2012,14,209
251610,2013,10,223
251610,2014,12,234
251610,2015,14,238
251610,2016,6,169
251610,2017,22,189
251610,2018,17,196
251610,2019,10,189
251615,2012,6,65
251615,2013,2,56
251615,2014,7,61
251615,2015,2,46
251615,2016,1,51
251615,2017,3,47
251615,2018,7,58
251615,2019,3,44
251620,2012,75,1006
251620,2013,54,940
251620,2014,79,978
251620,2015,74,974
251620,2016,68,883
251620,2017,61,924
251620,2018,71,1010
251620,2019,79,982
251630,2012,13,244
251630,2013,14,226
251630,2014,20,225
251630,2015,20,238
251630,2016,20,246
251630,2017,20,226
251630,2018,19,241
251630,2019,20,291
251640,2012,8,79
251640,2013,3,104
251640,2014,4,91
251640,2015,10,91
251640,2016,7,89
251640,2017,5,93
251640,2018,7,82
251640,2019,4,93
251650,2012,12,223
251650,2013,14,214
251650,2014,14,203
251650,2015,24,236
251650,2016,8,189
251650,2017,14,215
251650,2018,21,224
251650,2019,17,202
251660,2012,11,168
251660,2013,7,192
251660,2014,13,180
251660,2015,13,206
251660,2016,14,188
251660,2017,5,188
251660,2018,10,205
251660,2019,14,161
251670,2012,13,244
251670,2013,13,198
251670,2014,15,214
251670,2015,12,251
251670,2016,16,208
251670,2017,17,229
251670,2018,18,229
251670,2019,15,240
251675,2012,4,59
251675,2013,2,42
251675,2014,2,49
251675,2015,0,41
251675,2016,5,42
251675,2017,4,37
251675,2018,4,39
251675,2019,2,38
251680,2012,5,116
251680,2013,15,108
251680,2014,5,116
251680,2015,4,102
251680,2016,3,85
251680,2017,9,116
251680,2018,7,88
251680,2019,13,117
251690,2012,9,182
251690,2013,12,186
251690,2014,12,181
251690,2015,13,177
251690,2016,12,170
251690,2017,14,172
251690,2018,15,187
251690,2019,13,161
251700,2012,7,120
251700,2013,7,120
251700,2014,5,146
251700,2015,7,118
251700,2016,8,117
251700,2017,9,97
251700,2018,7,138
251700,2019,5,111
251710,2012,0,36
251710,2013,3,35
251710,2014,3,35
251710,2015,4,34
251710,2016,3,29
251710,2017,2,25
251710,2018,1,37
251710,2019,1,18
251720,2012,6,46
251720,2013,1,45
251720,2014,2,49
251720,2015,8,58
251720,2016,5,59
251720,2017,2,52
251720,2018,4,42
251720,2019,1,51
251740,2012,3,45
251740,2013,2,40
251740,2014,0,43
251740,2015,4,37
251740,2016,2,32
251740,2017,3,34
251740,2018,3,34
251740,2019,7,34
260000,2012,1,1
260000,2013,0,2
260000,2014,0,1
260000,2015,0,2
260000,2016,0,6
260000,2017,1,26
260000,2018,3,32
260000,2019,0,13
260005,2012,111,1393
260005,2013,118,1532
260005,2014,119,1526
260005,2015,148,1628
260005,2016,101,1487
260005,2017,106,1519
260005,2018,110,1490
260005,2019,87,1352
260010,2012,49,669
260010,2013,52,638
260010,2014,45,653
260010,2015,46,666
260010,2016,54,580
260010,2017,43,522
260010,2018,40,623
