CODMUNRES,ano_nasc,Qtd_Menor20,Qtd_Total
521030,2013,6,22
521030,2014,4,25
521030,2015,7,34
521030,2016,3,22
521030,2017,6,26
521030,2018,3,20
521030,2019,1,28
521040,2012,153,531
521040,2013,152,552
521040,2014,134,524
521040,2015,164,575
521040,2016,159,553
521040,2017,129,588
521040,2018,142,607
521040,2019,120,582
521056,2012,13,55
521056,2013,18,58
521056,2014,13,49
521056,2015,19,68
521056,2016,17,59
521056,2017,19,74
521056,2018,11,54
521056,2019,10,61
521060,2012,10,46
521060,2013,9,42
521060,2014,12,52
521060,2015,11,40
521060,2016,6,44
521060,2017,7,45
521060,2018,8,54
521060,2019,7,39
521080,2012,18,76
521080,2013,29,80
521080,2014,20,66
521080,2015,27,58
521080,2016,15,51
521080,2017,15,39
521080,2018,18,61
521080,2019,21,50
521090,2012,80,268
521090,2013,101,299
521090,2014,94,320
521090,2015,88,304
521090,2016,71,263
521090,2017,78,316
521090,2018,83,311
521090,2019,55,287
521100,2012,36,97
521100,2013,24,88
521100,2014,28,86
521100,2015,34,96
521100,2016,27,120
521100,2017,30,119
521100,2018,20,84
521100,2019,21,70
521120,2012,72,300
521120,2013,82,307
521120,2014,69,335
521120,2015,60,314
521120,2016,72,354
521120,2017,75,338
521120,2018,62,374
521120,2019,64,303
521130,2012,32,79
521130,2013,30,79
521130,2014,53,105
521130,2015,30,92
521130,2016,28,95
521130,2017,17,56
521130,2018,27,88
521130,2019,18,98
521140,2012,15,68
521140,2013,17,72
521140,2014,15,83
521140,2015,19,77
521140,2016,14,72
521140,2017,12,76
521140,2018,16,86
521140,2019,16,99
521150,2012,341,1335
521150,2013,332,1351
521150,2014,330,1444
521150,2015,310,1437
521150,2016,333,1384
521150,2017,292,1452
521150,2018,290,1503
521150,2019,234,1353
521160,2012,6,26
521160,2013,5,25
521160,2014,9,25
521160,2015,5,23
521160,2016,6,27
521160,2017,2,15
521160,2018,1,26
521160,2019,3,21
521170,2012,16,72
521170,2013,21,68
521170,2014,15,64
521170,2015,22,94
521170,2016,19,73
521170,2017,12,74
521170,2018,15,70
521170,2019,17,72
521180,2012,160,607
521180,2013,149,567
521180,2014,151,675
521180,2015,150,632
521180,2016,121,571
521180,2017,136,581
521180,2018,104,575
521180,2019,102,570
521190,2012,301,1315
521190,2013,343,1503
521190,2014,370,1496
521190,2015,333,1413
521190,2016,312,1465
521190,2017,322,1500
521190,2018,312,1536
521190,2019,327,1470
521200,2012,9,42
521200,2013,10,36
521200,2014,12,35
521200,2015,9,32
521200,2016,11,25
521200,2017,9,34
521200,2018,4,31
521200,2019,8,42
521205,2012,11,37
521205,2013,10,30
521205,2014,5,24
521205,2015,13,27
521205,2016,4,26
521205,2017,1,22
521205,2018,10,25
521205,2019,7,25
521210,2012,28,87
521210,2013,28,83
521210,2014,22,82
521210,2015,24,92
521210,2016,18,68
521210,2017,22,102
521210,2018,15,79
521210,2019,17,85
521220,2012,71,273
521220,2013,63,250
521220,2014,80,270
521220,2015,67,245
521220,2016,62,262
521220,2017,60,275
521220,2018,61,260
521220,2019,58,255
521225,2012,6,21
521225,2013,4,15
521225,2014,5,18
521225,2015,5,21
521225,2016,7,20
521225,2017,5,15
521225,2018,1,9
521225,2019,1,10
521230,2012,30,95
521230,2013,26,71
521230,2014,26,102
521230,2015,12,60
521230,2016,31,103
521230,2017,26,95
521230,2018,27,110
521230,2019,29,107
521250,2012,813,2964
521250,2013,889,3171
521250,2014,845,3040
521250,2015,857,3236
521250,2016,765,2906
521250,2017,699,3010
521250,2018,644,2997
521250,2019,662,2965
521260,2012,7,22
521260,2013,12,27
521260,2014,8,25
521260,2015,7,32
521260,2016,6,22
521260,2017,5,30
521260,2018,5,28
521260,2019,3,21
521270,2012,33,111
521270,2013,36,126
521270,2014,37,113
521270,2015,27,112
521270,2016,30,113
521270,2017,35,123
521270,2018,31,125
521270,2019,46,150
521280,2012,35,130
521280,2013,37,128
521280,2014,39,130
521280,2015,23,116
521280,2016,31,112
521280,2017,29,125
521280,2018,32,127
521280,2019,44,171
521290,2012,7,34
521290,2013,5,32
521290,2014,10,30
521290,2015,6,30
521290,2016,12,34
521290,2017,8,38
521290,2018,9,35
521290,2019,4,32
521295,2012,9,51
521295,2013,22,58
521295,2014,15,48
521295,2015,10,42
521295,2016,16,43
521295,2017,12,45
521295,2018,13,58
521295,2019,9,51
521300,2012,76,214
521300,2013,63,189
521300,2014,68,198
521300,2015,60,181
521300,2016,68,153
521300,2017,48,149
521300,2018,56,188
521300,2019,41,164
521305,2012,4,15
521305,2013,6,15
521305,2014,2,20
521305,2015,5,18
521305,2016,7,22
521305,2017,5,17
521305,2018,5,14
521305,2019,5,24
521308,2012,128,447
521308,2013,122,443
521308,2014,137,449
521308,2015,123,470
521308,2016,118,434
521308,2017,99,431
521308,2018,86,402
521308,2019,79,381
521310,2012,273,986
521310,2013,319,1046
521310,2014,303,1118
521310,2015,311,1155
521310,2016,276,1110
521310,2017,273,1211
521310,2018,239,1166
521310,2019,193,1108
521340,2012,2,13
521340,2013,0,8
521340,2014,7,16
521340,2015,4,19
521340,2016,6,20
521340,2017,2,5
521340,2018,4,11
521340,2019,3,16
521350,2012,28,106
521350,2013,50,118
521350,2014,40,124
521350,2015,34,137
521350,2016,36,115
521350,2017,24,91
521350,2018,27,101
521350,2019,26,99
521370,2012,24,95
521370,2013,30,92
521370,2014,20,95
521370,2015,30,108
521370,2016,26,82
521370,2017,28,115
521370,2018,30,118
521370,2019,26,95
521375,2012,46,173
521375,2013,55,162
521375,2014,50,196
521375,2015,45,156
521375,2016,46,179
521375,2017,38,167
521375,2018,27,175
521375,2019,43,188
521377,2012,5,31
521377,2013,13,40
521377,2014,10,31
521377,2015,18,45
521377,2016,14,38
521377,2017,11,37
521377,2018,19,51
521377,2019,11,50
521380,2012,128,574
521380,2013,152,608
521380,2014,168,648
521380,2015,160,650
521380,2016,124,567
521380,2017,120,633
521380,2018,127,632
521380,2019,124,652
521385,2012,10,36
521385,2013,10,30
521385,2014,7,24
521385,2015,4,28
521385,2016,6,27
521385,2017,8,21
521385,2018,6,25
521385,2019,8,22
521390,2012,13,44
521390,2013,11,43
521390,2014,14,45
521390,2015,14,67
521390,2016,14,59
521390,2017,8,46
521390,2018,15,59
521390,2019,9,43
521400,2012,63,214
521400,2013,64,191
521400,2014,65,193
521400,2015,65,237
521400,2016,51,177
521400,2017,63,219
521400,2018,67,240
521400,2019,78,270
521405,2012,27,71
521405,2013,15,74
521405,2014,28,73
521405,2015,38,99
521405,2016,26,73
521405,2017,27,76
521405,2018,21,80
521405,2019,34,93
521410,2012,13,50
521410,2013,21,56
521410,2014,9,54
521410,2015,18,64
521410,2016,16,66
521410,2017,10,46
521410,2018,13,48
521410,2019,9,36
521440,2012,29,96
521440,2013,26,107
521440,2014,29,95
521440,2015,29,93
521440,2016,21,92
521440,2017,21,97
521440,2018,10,88
521440,2019,23,85
521450,2012,123,400
521450,2013,93,390
521450,2014,114,456
521450,2015,110,418
521450,2016,114,486
521450,2017,121,507
521450,2018,124,479
521450,2019,107,466
521460,2012,154,534
521460,2013,145,486
521460,2014,142,518
521460,2015,137,501
521460,2016,135,427
521460,2017,127,461
521460,2018,128,459
521460,2019,88,396
521470,2012,7,25
521470,2013,6,33
521470,2014,8,27
521470,2015,10,33
521470,2016,9,20
521470,2017,10,27
521470,2018,5,27
521470,2019,4,29
521480,2012,4,20
521480,2013,5,24
521480,2014,3,17
521480,2015,4,24
521480,2016,6,24
521480,2017,6,25
521480,2018,3,18
521480,2019,3,12
521483,2012,56,165
521483,2013,58,172
521483,2014,54,156
521483,2015,66,205
521483,2016,47,163
521483,2017,55,164
521483,2018,45,178
521483,2019,51,176
521486,2012,22,87
521486,2013,30,88
521486,2014,25,93
521486,2015,31,110
521486,2016,28,98
521486,2017,18,90
521486,2018,18,94
521486,2019,10,76
521487,2012,8,29
521487,2013,15,29
521487,2014,10,37
521487,2015,5,39
521487,2016,3,39
521487,2017,9,26
521487,2018,9,32
521487,2019,3,18
521490,2012,11,31
521490,2013,5,22
521490,2014,4,15
521490,2015,3,17
521490,2016,1,24
521490,2017,6,37
521490,2018,15,45
521490,2019,2,27
521500,2012,21,84
521500,2013,19,86
521500,2014,20,103
521500,2015,23,109
521500,2016,23,97
521500,2017,24,112
521500,2018,14,98
521500,2019,14,86
521520,2012,5,36
521520,2013,12,31
521520,2014,10,49
521520,2015,4,30
521520,2016,13,52
521520,2017,5,30
521520,2018,19,58
521520,2019,7,47
521523,2012,514,1694
521523,2013,506,1694
521523,2014,470,1611
521523,2015,460,1631
521523,2016,428,1498
521523,2017,403,1472
521523,2018,362,1501
521523,2019,354,1521
521525,2012,10,47
521525,2013,12,39
521525,2014,12,33
521525,2015,23,56
521525,2016,6,32
521525,2017,16,61
521525,2018,11,49
521525,2019,10,37
521530,2012,24,165
521530,2013,31,153
521530,2014,41,171
521530,2015,37,192
521530,2016,38,189
521530,2017,50,204
521530,2018,34,206
521530,2019,35,194
521540,2012,10,44
521540,2013,13,50
521540,2014,15,60
521540,2015,14,52
521540,2016,9,37
521540,2017,16,51
521540,2018,9,46
521540,2019,12,56
521550,2012,10,48
521550,2013,14,68
521550,2014,9,68
521550,2015,17,69
521550,2016,13,73
521550,2017,10,75
521550,2018,16,79
521550,2019,11,84
521560,2012,108,387
521560,2013,123,381
521560,2014,127,448
521560,2015,134,528
521560,2016,133,450
521560,2017,117,464
521560,2018,116,441
521560,2019,121,425
521565,2012,11,34
521565,2013,10,41
521565,2014,19,44
521565,2015,16,57
521565,2016,8,39
521565,2017,11,53
521565,2018,7,31
521565,2019,7,40
521570,2012,74,274
521570,2013,97,328
521570,2014,109,373
521570,2015,103,395
521570,2016,114,391
521570,2017,102,404
521570,2018,90,436
521570,2019,80,430
521580,2012,10,21
521580,2013,6,20
521580,2014,5,13
521580,2015,10,25
521580,2016,9,20
521580,2017,7,20
521580,2018,3,19
521580,2019,6,21
521590,2012,4,19
521590,2013,11,41
521590,2014,14,44
521590,2015,9,36
521590,2016,11,43
521590,2017,5,43
521590,2018,6,44
521590,2019,7,48
521600,2012,6,22
521600,2013,9,21
521600,2014,16,40
521600,2015,5,36
521600,2016,6,29
521600,2017,4,26
521600,2018,7,28
521600,2019,8,27
521630,2012,37,136
521630,2013,49,115
521630,2014,37,124
521630,2015,41,118
521630,2016,33,110
521630,2017,25,104
521630,2018,22,94
521630,2019,27,93
521640,2012,44,146
521640,2013,48,132
521640,2014,49,146
521640,2015,45,144
521640,2016,34,147
521640,2017,41,165
521640,2018,29,171
521640,2019,29,152
521645,2012,16,47
521645,2013,17,43
521645,2014,13,46
521645,2015,14,38
521645,2016,12,37
521645,2017,10,48
521645,2018,13,33
521645,2019,6,45
521680,2012,36,96
521680,2013,20,90
521680,2014,22,85
521680,2015,27,90
521680,2016,18,81
521680,2017,21,78
521680,2018,22,99
521680,2019,13,77
521690,2012,4,27
521690,2013,6,25
521690,2014,11,38
521690,2015,10,26
521690,2016,13,36
521690,2017,6,38
521690,2018,3,24
521690,2019,4,34
521710,2012,70,217
521710,2013,75,256
521710,2014,57,227
521710,2015,69,253
521710,2016,56,213
521710,2017,55,245
521710,2018,63,241
521710,2019,48,235
521720,2012,30,111
521720,2013,38,114
521720,2014,38,136
521720,2015,51,150
521720,2016,32,134
521720,2017,34,125
521720,2018,31,130
521720,2019,25,108
521730,2012,68,294
521730,2013,61,268
521730,2014,66,276
521730,2015,58,293
521730,2016,60,279
521730,2017,57,281
521730,2018,59,344
521730,2019,56,307
521740,2012,95,368
521740,2013,83,347
521740,2014,89,355
521740,2015,92,332
521740,2016,83,347
521740,2017,83,327
521740,2018,80,364
521740,2019,65,331
521760,2012,479,1550
521760,2013,490,1521
521760,2014,502,1566
521760,2015,476,1654
521760,2016,455,1596
521760,2017,407,1616
521760,2018,422,1584
521760,2019,355,1481
521770,2012,55,188
521770,2013,71,217
521770,2014,57,206
521770,2015,47,194
521770,2016,55,204
521770,2017,40,207
521770,2018,53,224
521770,2019,43,188
521800,2012,171,613
521800,2013,166,586
521800,2014,161,612
521800,2015,179,642
521800,2016,132,580
521800,2017,152,566
521800,2018,141,637
521800,2019,135,581
521805,2012,8,30
521805,2013,12,43
521805,2014,7,38
521805,2015,17,48
521805,2016,13,48
521805,2017,12,53
521805,2018,15,52
521805,2019,11,49
521810,2012,13,51
521810,2013,23,74
521810,2014,24,65
521810,2015,24,62
521810,2016,19,51
521810,2017,7,37
521810,2018,7,35
521810,2019,11,47
521830,2012,171,523
521830,2013,148,561
521830,2014,175,654
521830,2015,163,640
521830,2016,167,553
521830,2017,128,539
521830,2018,150,591
521830,2019,152,602
521839,2012,8,30
521839,2013,10,32
521839,2014,9,28
521839,2015,6,24
521839,2016,8,26
521839,2017,8,43
521839,2018,3,22
521839,2019,8,23
521850,2012,172,674
521850,2013,178,608
521850,2014,183,702
521850,2015,199,718
521850,2016,158,637
521850,2017,153,645
521850,2018,163,721
521850,2019,140,693
521860,2012,36,132
521860,2013,30,126
521860,2014,34,150
521860,2015,39,155
521860,2016,23,161
521860,2017,27,158
521860,2018,26,151
521860,2019,20,138
521870,2012,18,57
521870,2013,15,67
521870,2014,12,67
521870,2015,21,75
521870,2016,17,62
521870,2017,13,56
521870,2018,13,71
521870,2019,12,54
521878,2012,16,47
521878,2013,11,43
521878,2014,16,44
521878,2015,15,56
521878,2016,17,51
521878,2017,14,58
521878,2018,14,54
521878,2019,14,51
521880,2012,753,3093
521880,2013,726,3293
521880,2014,820,3497
521880,2015,788,3561
521880,2016,729,3386
521880,2017,649,3371
521880,2018,642,3504
521880,2019,583,3432
521890,2012,80,258
521890,2013,57,220
521890,2014,49,221
521890,2015,59,250
521890,2016,56,260
521890,2017,45,234
521890,2018,50,248
521890,2019,48,254
521900,2012,25,68
521900,2013,21,84
521900,2014,26,78
521900,2015,19,83
521900,2016,14,84
521900,2017,17,96
521900,2018,17,97
521900,2019,14,88
521910,2012,31,83
521910,2013,22,91
521910,2014,36,114
521910,2015,30,119
521910,2016,27,104
521910,2017,26,93
521910,2018,21,84
521910,2019,23,93
521920,2012,5,27
521920,2013,7,29
521920,2014,7,26
521920,2015,5,17
521920,2016,5,26
521920,2017,8,35
521920,2018,5,23
521920,2019,8,28
521925,2012,22,77
521925,2013,21,60
521925,2014,25,80
521925,2015,17,85
521925,2016,15,66
521925,2017,22,82
521925,2018,25,73
521925,2019,22,83
521930,2012,149,489
521930,2013,164,540
521930,2014,159,577
521930,2015,128,528
521930,2016,129,542
521930,2017,120,553
521930,2018,117,547
521930,2019,102,532
521935,2012,9,36
521935,2013,8,32
521935,2014,11,33
521935,2015,8,35
521935,2016,13,41
521935,2017,7,35
521935,2018,5,34
521935,2019,8,43
521940,2012,29,85
521940,2013,42,103
521940,2014,22,96
521940,2015,21,93
521940,2016,31,95
521940,2017,25,105
521940,2018,18,75
521940,2019,22,103
521945,2012,9,24
521945,2013,5,27
521945,2014,5,16
521945,2015,4,21
521945,2016,7,22
521945,2017,15,30
521945,2018,9,29
521945,2019,5,18
521950,2012,9,30
521950,2013,9,29
521950,2014,5,28
521950,2015,9,43
521950,2016,7,37
521950,2017,9,39
521950,2018,15,49
521950,2019,7,28
521960,2012,19,44
521960,2013,13,46
521960,2014,16,49
521960,2015,8,31
521960,2016,8,28
521960,2017,8,33
521960,2018,11,46
521960,2019,15,38
521970,2012,46,143
521970,2013,53,147
521970,2014,33,141
521970,2015,40,147
521970,2016,40,154
521970,2017,29,134
521970,2018,22,108
521970,2019,31,122
521971,2012,22,50
521971,2013,20,46
521971,2014,17,48
521971,2015,11,35
521971,2016,15,48
521971,2017,11,46
521971,2018,18,45
521971,2019,13,45
521973,2012,23,94
521973,2013,27,91
521973,2014,25,106
521973,2015,11,98
521973,2016,14,75
521973,2017,17,98
521973,2018,24,128
521973,2019,7,77
521975,2012,304,1033
521975,2013,304,1026
521975,2014,348,1156
521975,2015,325,1088
521975,2016,311,1061
521975,2017,283,994
521975,2018,264,1047
521975,2019,232,960
521980,2012,44,110
521980,2013,42,148
521980,2014,40,111
521980,2015,41,121
521980,2016,49,119
521980,2017,40,126
521980,2018,31,123
521980,2019,33,113
521990,2012,14,59
521990,2013,18,79
521990,2014,22,75
521990,2015,16,58
521990,2016,20,89
521990,2017,23,77
521990,2018,13,66
521990,2019,14,67
522000,2012,36,129
522000,2013,47,123
522000,2014,33,112
522000,2015,54,168
522000,2016,43,129
522000,2017,39,144
522000,2018,53,178
522000,2019,42,152
522005,2012,3,15
522005,2013,4,12
522005,2014,2,21
522005,2015,5,20
522005,2016,4,20
522005,2017,5,18
522005,2018,4,13
522005,2019,4,14
522010,2012,98,364
522010,2013,104,375
522010,2014,88,367
522010,2015,92,367
522010,2016,84,401
522010,2017,102,446
522010,2018,74,440
522010,2019,88,418
522015,2012,18,73
522015,2013,28,73
522015,2014,25,71
522015,2015,24,77
522015,2016,15,57
522015,2017,17,60
522015,2018,12,62
522015,2019,13,68
522020,2012,119,318
522020,2013,111,309
522020,2014,111,329
522020,2015,111,355
522020,2016,109,327
522020,2017,105,314
522020,2018,96,324
522020,2019,78,314
522026,2012,8,48
522026,2013,5,31
522026,2014,10,36
522026,2015,11,41
522026,2016,15,34
522026,2017,3,28
522026,2018,7,33
522026,2019,5,31
522028,2012,6,15
522028,2013,1,15
522028,2014,7,25
522028,2015,7,27
522028,2016,5,28
522028,2017,5,24
522028,2018,3,22
522028,2019,5,20
522040,2012,85,265
522040,2013,75,231
522040,2014,83,280
522040,2015,81,269
522040,2016,75,263
522040,2017,77,282
522040,2018,61,244
522040,2019,58,237
522045,2012,462,1837
522045,2013,499,1943
522045,2014,597,2215
522045,2015,598,2318
522045,2016,525,2223
522045,2017,517,2272
522045,2018,497,2403
522045,2019,438,2364
522050,2012,18,74
522050,2013,25,80
522050,2014,18,89
522050,2015,18,89
522050,2016,30,83
522050,2017,15,81
522050,2018,20,80
522050,2019,23,93
522060,2012,60,258
522060,2013,61,245
522060,2014,62,241
522060,2015,70,247
522060,2016,67,275
522060,2017,60,236
522060,2018,50,223
522060,2019,47,240
522068,2012,17,84
522068,2013,24,111
522068,2014,36,93
522068,2015,19,72
522068,2016,20,65
522068,2017,27,72
522068,2018,23,98
522068,2019,28,98
522070,2012,8,27
522070,2013,3,23
522070,2014,4,22
522070,2015,11,24
522070,2016,3,17
522070,2017,6,19
522070,2018,5,27
522070,2019,7,28
522100,2012,22,53
522100,2013,11,37
522100,2014,10,38
522100,2015,11,58
522100,2016,4,45
522100,2017,7,36
522100,2018,5,36
522100,2019,11,45
522108,2012,15,43
522108,2013,10,37
522108,2014,8,36
522108,2015,5,33
522108,2016,12,48
522108,2017,19,48
522108,2018,15,42
522108,2019,18,45
522119,2012,40,102
522119,2013,24,111
522119,2014,27,94
522119,2015,30,99
522119,2016,28,111
522119,2017,37,131
522119,2018,19,105
522119,2019,25,104
522130,2012,8,33
522130,2013,8,36
522130,2014,7,38
522130,2015,4,29
522130,2016,2,22
522130,2017,5,28
522130,2018,4,23
522130,2019,4,27
522140,2012,452,1706
522140,2013,459,1628
522140,2014,450,1817
522140,2015,444,1827
522140,2016,464,1870
522140,2017,405,1965
522140,2018,399,2119
522140,2019,386,2068
522145,2012,15,46
522145,2013,7,24
522145,2014,5,25
522145,2015,9,35
522145,2016,9,31
522145,2017,11,34
522145,2018,14,32
522145,2019,5,23
522150,2012,10,45
522150,2013,22,59
522150,2014,15,59
522150,2015,15,56
522150,2016,11,51
522150,2017,11,55
522150,2018,9,61
522150,2019,14,38
522155,2012,27,65
522155,2013,27,68
522155,2014,31,75
522155,2015,20,59
522155,2016,17,65
522155,2017,18,76
522155,2018,20,82
522155,2019,13,55
522157,2012,4,20
522157,2013,9,19
522157,2014,8,37
522157,2015,13,31
522157,2016,10,20
522157,2017,5,22
522157,2018,4,22
522157,2019,7,25
522160,2012,167,574
522160,2013,161,530
522160,2014,169,590
522160,2015,153,550
522160,2016,137,558
522160,2017,135,588
522160,2018,147,556
522160,2019,125,588
522170,2012,45,158
522170,2013,40,146
522170,2014,34,129
522170,2015,39,156
522170,2016,34,137
522170,2017,40,153
522170,2018,38,149
522170,2019,30,152
522180,2012,3,25
522180,2013,8,33
522180,2014,6,26
522180,2015,7,21
522180,2016,1,17
522180,2017,2,22
522180,2018,2,23
522180,2019,2,13
522185,2012,564,2619
522185,2013,507,2440
522185,2014,567,2734
522185,2015,548,2580
522185,2016,461,2413
522185,2017,483,2569
522185,2018,384,2527
522185,2019,401,2509
522190,2012,7,35
522190,2013,10,46
522190,2014,15,49
522190,2015,14,43
522190,2016,6,38
522190,2017,11,41
522190,2018,5,30
522190,2019,9,32
522200,2012,47,174
522200,2013,40,164
522200,2014,49,185
522200,2015,51,187
522200,2016,36,166
522200,2017,41,196
522200,2018,42,208
522200,2019,38,196
522205,2012,42,105
522205,2013,38,108
522205,2014,49,128
522205,2015,31,105
522205,2016,38,106
522205,2017,30,110
522205,2018,33,126
522205,2019,26,112
522220,2012,33,71
522220,2013,24,75
522220,2014,26,70
522220,2015,26,69
522220,2016,19,59
