CODMUNRES,ano_nasc,Qtd_7a_serie,Qtd_Total
250230,2012,24,51
250230,2013,15,45
250230,2014,15,55
250230,2015,4,45
250230,2016,12,49
250230,2017,13,46
250230,2018,9,51
250230,2019,9,38
250240,2012,96,165
250240,2013,91,155
250240,2014,103,173
250240,2015,80,152
250240,2016,65,134
250240,2017,55,130
250240,2018,59,132
250240,2019,71,164
250250,2012,152,267
250250,2013,126,254
250250,2014,117,296
250250,2015,150,291
250250,2016,98,245
250250,2017,89,247
250250,2018,79,257
250250,2019,72,275
250260,2012,23,58
250260,2013,18,68
250260,2014,19,93
250260,2015,23,83
250260,2016,15,67
250260,2017,9,53
250260,2018,21,74
250260,2019,10,75
250270,2012,49,77
250270,2013,30,71
250270,2014,28,68
250270,2015,29,85
250270,2016,18,58
250270,2017,30,72
250270,2018,27,77
250270,2019,14,73
250280,2012,80,163
250280,2013,78,155
250280,2014,86,169
250280,2015,85,207
250280,2016,79,174
250280,2017,66,152
250280,2018,53,163
250280,2019,54,191
250290,2012,43,99
250290,2013,33,76
250290,2014,32,72
250290,2015,28,83
250290,2016,34,99
250290,2017,21,77
250290,2018,21,79
250290,2019,18,81
250300,2012,196,387
250300,2013,196,443
250300,2014,137,398
250300,2015,161,450
250300,2016,151,439
250300,2017,132,398
250300,2018,110,362
250300,2019,83,367
250310,2012,24,61
250310,2013,31,70
250310,2014,20,65
250310,2015,23,52
250310,2016,17,48
250310,2017,21,59
250310,2018,14,68
250310,2019,10,68
250320,2012,271,906
250320,2013,280,965
250320,2014,237,934
250320,2015,203,937
250320,2016,180,948
250320,2017,228,925
250320,2018,188,936
250320,2019,173,949
250330,2012,70,119
250330,2013,75,135
250330,2014,54,127
250330,2015,72,151
250330,2016,53,129
250330,2017,65,153
250330,2018,44,136
250330,2019,43,115
250340,2012,13,31
250340,2013,6,41
250340,2014,4,55
250340,2015,17,67
250340,2016,8,52
250340,2017,7,43
250340,2018,12,69
250340,2019,8,47
250350,2012,115,231
250350,2013,100,208
250350,2014,104,218
250350,2015,106,224
250350,2016,77,208
250350,2017,87,223
250350,2018,76,221
250350,2019,52,191
250355,2012,87,134
250355,2013,52,133
250355,2014,44,140
250355,2015,24,131
250355,2016,36,129
250355,2017,37,164
250355,2018,39,162
250355,2019,37,157
250360,2012,61,103
250360,2013,41,105
250360,2014,59,117
250360,2015,36,94
250360,2016,28,96
250360,2017,22,77
250360,2018,35,96
250360,2019,15,94
250370,2012,339,912
250370,2013,345,892
250370,2014,298,841
250370,2015,301,975
250370,2016,242,849
250370,2017,211,851
250370,2018,211,934
250370,2019,221,898
250375,2012,25,54
250375,2013,23,58
250375,2014,21,54
250375,2015,13,49
250375,2016,14,42
250375,2017,13,51
250375,2018,5,34
250375,2019,11,48
250380,2012,32,69
250380,2013,39,87
250380,2014,36,109
250380,2015,37,110
250380,2016,32,83
250380,2017,24,78
250380,2018,32,106
250380,2019,36,105
250390,2012,47,64
250390,2013,44,85
250390,2014,45,88
250390,2015,52,97
250390,2016,25,73
250390,2017,27,86
250390,2018,41,103
250390,2019,26,88
250400,2012,2117,6199
250400,2013,2012,6098
250400,2014,2136,6610
250400,2015,1814,6610
250400,2016,1583,6070
250400,2017,1515,6272
250400,2018,1185,6587
250400,2019,1167,6104
250403,2012,64,99
250403,2013,60,105
250403,2014,54,98
250403,2015,41,96
250403,2016,46,108
250403,2017,46,111
250403,2018,54,134
250403,2019,37,111
250407,2012,35,59
250407,2013,26,59
250407,2014,22,44
250407,2015,25,58
250407,2016,14,57
250407,2017,17,51
250407,2018,13,61
250407,2019,17,64
250410,2012,11,27
250410,2013,8,22
250410,2014,10,38
250410,2015,9,23
250410,2016,4,18
250410,2017,3,32
250410,2018,6,37
250410,2019,2,30
250415,2012,45,86
250415,2013,47,81
250415,2014,48,91
250415,2015,44,79
250415,2016,51,97
250415,2017,40,103
250415,2018,29,96
250415,2019,18,75
250420,2012,44,74
250420,2013,19,61
250420,2014,2,57
250420,2015,10,77
250420,2016,13,68
250420,2017,8,57
250420,2018,8,71
250420,2019,13,56
250430,2012,170,401
250430,2013,149,394
250430,2014,143,432
250430,2015,114,405
250430,2016,99,399
250430,2017,123,387
250430,2018,119,421
250430,2019,109,421
250435,2012,28,83
250435,2013,30,78
250435,2014,23,67
250435,2015,35,77
250435,2016,27,77
250435,2017,27,67
250435,2018,16,83
250435,2019,20,85
250440,2012,74,220
250440,2013,32,254
250440,2014,36,273
250440,2015,43,246
250440,2016,27,242
250440,2017,49,222
250440,2018,36,263
250440,2019,48,235
250450,2012,51,105
250450,2013,16,80
250450,2014,18,88
250450,2015,4,78
250450,2016,14,81
250450,2017,16,85
250450,2018,19,94
250450,2019,17,93
250460,2012,194,458
250460,2013,196,489
250460,2014,178,455
250460,2015,170,490
250460,2016,177,502
250460,2017,139,447
250460,2018,160,510
250460,2019,166,548
250470,2012,50,104
250470,2013,47,88
250470,2014,51,104
250470,2015,33,76
250470,2016,37,104
250470,2017,24,83
250470,2018,19,88
250470,2019,32,105
250480,2012,127,222
250480,2013,82,190
250480,2014,86,197
250480,2015,72,223
250480,2016,93,209
250480,2017,93,210
250480,2018,49,217
250480,2019,85,196
250485,2012,6,22
250485,2013,3,14
250485,2014,7,21
250485,2015,6,22
250485,2016,6,21
250485,2017,4,23
250485,2018,3,20
250485,2019,5,25
250490,2012,132,262
250490,2013,153,284
250490,2014,85,207
250490,2015,102,256
250490,2016,123,287
250490,2017,120,323
250490,2018,118,350
250490,2019,89,270
250500,2012,52,90
250500,2013,47,102
250500,2014,62,107
250500,2015,52,110
250500,2016,33,93
250500,2017,40,92
250500,2018,43,123
250500,2019,32,104
250510,2012,113,250
250510,2013,111,255
250510,2014,111,257
250510,2015,111,301
250510,2016,79,243
250510,2017,68,263
250510,2018,54,254
250510,2019,67,261
250520,2012,61,101
250520,2013,55,109
250520,2014,55,127
250520,2015,41,103
250520,2016,34,131
250520,2017,45,112
250520,2018,42,119
250520,2019,23,111
250523,2012,47,79
250523,2013,39,84
250523,2014,44,81
250523,2015,37,79
250523,2016,46,92
250523,2017,43,103
250523,2018,41,100
250523,2019,38,103
250527,2012,46,89
250527,2013,46,76
250527,2014,23,50
250527,2015,26,68
250527,2016,31,71
250527,2017,32,71
250527,2018,29,81
250527,2019,28,67
250530,2012,12,23
250530,2013,8,32
250530,2014,2,25
250530,2015,7,26
250530,2016,6,24
250530,2017,7,30
250530,2018,6,23
250530,2019,2,21
250535,2012,37,65
250535,2013,39,66
250535,2014,34,59
250535,2015,26,73
250535,2016,23,52
250535,2017,31,72
250535,2018,21,55
250535,2019,21,54
250540,2012,63,120
250540,2013,34,115
250540,2014,19,114
250540,2015,30,126
250540,2016,26,130
250540,2017,17,110
250540,2018,13,123
250540,2019,19,116
250550,2012,28,51
250550,2013,19,43
250550,2014,15,48
250550,2015,10,38
250550,2016,10,52
250550,2017,12,37
250550,2018,10,48
250550,2019,7,41
250560,2012,25,72
250560,2013,12,72
250560,2014,16,86
250560,2015,27,95
250560,2016,13,74
250560,2017,21,96
250560,2018,15,94
250560,2019,10,97
250570,2012,54,151
250570,2013,59,133
250570,2014,59,163
250570,2015,47,150
250570,2016,27,147
250570,2017,41,146
250570,2018,40,149
250570,2019,37,135
250580,2012,27,63
250580,2013,32,52
250580,2014,26,75
250580,2015,23,57
250580,2016,17,51
250580,2017,20,47
250580,2018,16,42
250580,2019,12,57
250590,2012,15,33
250590,2013,6,36
250590,2014,5,43
250590,2015,0,42
250590,2016,12,40
250590,2017,7,35
250590,2018,6,52
250590,2019,6,42
250600,2012,224,521
250600,2013,226,514
250600,2014,247,558
250600,2015,179,525
250600,2016,173,489
250600,2017,139,478
250600,2018,115,478
250600,2019,108,518
250610,2012,107,186
250610,2013,113,190
250610,2014,114,192
250610,2015,85,157
250610,2016,80,163
250610,2017,93,181
250610,2018,80,194
250610,2019,65,177
250620,2012,10,30
250620,2013,7,32
250620,2014,7,30
250620,2015,7,28
250620,2016,6,21
250620,2017,4,23
250620,2018,5,22
250620,2019,5,33
250625,2012,51,100
250625,2013,66,126
250625,2014,58,129
250625,2015,66,149
250625,2016,60,123
250625,2017,45,107
250625,2018,42,123
250625,2019,37,125
250630,2012,336,862
250630,2013,309,915
250630,2014,284,862
250630,2015,310,903
250630,2016,151,834
250630,2017,159,849
250630,2018,200,916
250630,2019,130,866
250640,2012,80,173
250640,2013,106,214
250640,2014,97,220
250640,2015,107,226
250640,2016,79,200
250640,2017,70,181
250640,2018,71,193
250640,2019,70,190
250650,2012,21,46
250650,2013,15,33
250650,2014,17,40
250650,2015,19,54
250650,2016,11,45
250650,2017,20,43
250650,2018,16,51
250650,2019,11,43
250660,2012,37,89
250660,2013,10,67
250660,2014,10,65
250660,2015,13,67
250660,2016,13,70
250660,2017,12,67
250660,2018,12,75
250660,2019,13,60
250670,2012,83,168
250670,2013,40,140
250670,2014,40,151
250670,2015,24,140
250670,2016,39,175
250670,2017,13,133
250670,2018,27,168
250670,2019,24,162
250680,2012,104,219
250680,2013,146,283
250680,2014,98,231
250680,2015,121,249
250680,2016,127,251
250680,2017,113,276
250680,2018,93,265
250680,2019,80,255
250690,2012,111,338
250690,2013,121,333
250690,2014,122,349
250690,2015,136,381
250690,2016,121,348
250690,2017,95,368
250690,2018,107,355
250690,2019,84,361
250700,2012,112,296
250700,2013,55,339
250700,2014,56,377
250700,2015,85,358
250700,2016,77,311
250700,2017,82,353
250700,2018,60,354
250700,2019,72,365
250710,2012,141,259
250710,2013,128,244
250710,2014,117,244
250710,2015,80,221
250710,2016,120,267
250710,2017,87,262
250710,2018,92,286
250710,2019,79,275
250720,2012,108,170
250720,2013,97,166
250720,2014,84,159
250720,2015,80,175
250720,2016,70,141
250720,2017,66,140
250720,2018,43,150
250720,2019,30,134
250730,2012,108,211
250730,2013,100,213
250730,2014,80,189
250730,2015,62,215
250730,2016,96,205
250730,2017,88,257
250730,2018,67,205
250730,2019,71,221
250740,2012,48,104
250740,2013,32,97
250740,2014,36,83
250740,2015,35,87
250740,2016,40,88
250740,2017,43,104
250740,2018,29,103
250740,2019,27,77
250750,2012,2712,11302
250750,2013,2433,11549
250750,2014,2266,11779
250750,2015,2251,12299
250750,2016,2121,11706
250750,2017,2119,12149
250750,2018,1997,12404
250750,2019,1947,12091
250760,2012,59,124
250760,2013,67,114
250760,2014,69,112
250760,2015,63,120
250760,2016,40,88
250760,2017,50,108
250760,2018,39,117
250760,2019,30,117
250770,2012,181,296
250770,2013,155,300
250770,2014,173,338
250770,2015,158,315
250770,2016,115,243
250770,2017,149,308
250770,2018,120,328
250770,2019,102,290
250780,2012,35,102
250780,2013,35,112
250780,2014,28,93
250780,2015,17,86
250780,2016,18,92
250780,2017,28,95
250780,2018,20,98
250780,2019,22,87
250790,2012,80,175
250790,2013,88,188
250790,2014,77,181
250790,2015,79,205
250790,2016,78,191
250790,2017,81,215
250790,2018,65,191
250790,2019,51,186
250800,2012,49,115
250800,2013,46,118
250800,2014,40,116
250800,2015,46,143
250800,2016,36,117
250800,2017,29,110
250800,2018,27,113
250800,2019,28,125
250810,2012,29,62
250810,2013,28,61
250810,2014,22,54
250810,2015,15,58
250810,2016,19,44
250810,2017,13,48
250810,2018,10,67
250810,2019,14,52
250820,2012,79,137
250820,2013,52,110
250820,2014,54,128
250820,2015,56,127
250820,2016,32,96
250820,2017,54,132
250820,2018,54,145
250820,2019,27,102
250830,2012,227,434
250830,2013,216,432
250830,2014,177,394
250830,2015,167,426
250830,2016,138,390
250830,2017,158,407
250830,2018,128,405
250830,2019,102,417
250840,2012,24,43
250840,2013,15,45
250840,2014,22,44
250840,2015,19,48
250840,2016,14,48
250840,2017,11,55
250840,2018,6,47
250840,2019,3,38
250850,2012,45,84
250850,2013,41,86
250850,2014,36,115
250850,2015,24,92
250850,2016,38,97
250850,2017,42,104
250850,2018,33,101
250850,2019,34,115
250855,2012,17,53
250855,2013,18,46
250855,2014,20,55
250855,2015,20,68
250855,2016,11,45
250855,2017,24,59
250855,2018,14,46
250855,2019,5,59
250860,2012,101,184
250860,2013,105,214
250860,2014,59,157
250860,2015,69,203
250860,2016,87,219
250860,2017,87,229
250860,2018,94,232
250860,2019,61,222
250870,2012,27,50
250870,2013,11,43
250870,2014,6,43
250870,2015,4,52
250870,2016,6,52
250870,2017,4,43
250870,2018,7,44
250870,2019,7,47
250880,2012,37,77
250880,2013,20,86
250880,2014,22,87
250880,2015,7,77
250880,2016,13,69
250880,2017,15,69
250880,2018,16,105
250880,2019,17,81
250890,2012,361,732
250890,2013,348,711
250890,2014,273,644
250890,2015,242,794
250890,2016,293,706
250890,2017,261,795
250890,2018,272,850
250890,2019,246,818
250900,2012,80,166
250900,2013,77,169
250900,2014,66,157
250900,2015,66,161
250900,2016,59,147
250900,2017,49,121
250900,2018,45,127
250900,2019,33,107
250905,2012,80,152
250905,2013,66,160
250905,2014,67,139
250905,2015,48,162
250905,2016,69,161
250905,2017,57,172
250905,2018,71,200
250905,2019,62,181
250910,2012,145,279
250910,2013,137,277
250910,2014,125,262
250910,2015,103,247
250910,2016,95,268
250910,2017,110,281
250910,2018,98,295
250910,2019,107,310
250915,2012,38,88
250915,2013,38,98
250915,2014,29,94
250915,2015,40,94
250915,2016,29,74
250915,2017,16,89
250915,2018,5,58
250915,2019,7,79
250920,2012,113,185
250920,2013,115,202
250920,2014,125,204
250920,2015,101,180
250920,2016,85,171
250920,2017,70,170
250920,2018,71,204
250920,2019,42,180
250930,2012,71,140
250930,2013,73,139
250930,2014,80,152
250930,2015,53,161
250930,2016,79,163
250930,2017,53,168
250930,2018,58,165
250930,2019,63,167
250933,2012,36,67
250933,2013,29,54
250933,2014,39,82
250933,2015,41,83
250933,2016,32,70
250933,2017,36,86
250933,2018,27,75
250933,2019,19,67
250937,2012,26,42
250937,2013,7,23
250937,2014,22,45
250937,2015,15,32
250937,2016,13,30
250937,2017,11,24
250937,2018,6,25
250937,2019,8,36
250939,2012,28,67
250939,2013,25,83
250939,2014,17,105
250939,2015,10,109
250939,2016,20,93
250939,2017,11,104
250939,2018,11,115
250939,2019,17,112
250940,2012,86,201
250940,2013,91,179
250940,2014,95,220
250940,2015,91,224
250940,2016,71,194
250940,2017,64,185
250940,2018,56,209
250940,2019,79,235
250950,2012,55,107
250950,2013,54,94
250950,2014,44,91
250950,2015,34,76
250950,2016,26,68
250950,2017,44,98
250950,2018,31,83
250950,2019,23,82
250960,2012,37,62
250960,2013,36,67
250960,2014,35,69
250960,2015,31,65
250960,2016,24,62
250960,2017,15,49
250960,2018,17,67
250960,2019,36,77
250970,2012,212,453
250970,2013,227,491
250970,2014,178,494
250970,2015,145,497
250970,2016,106,457
250970,2017,92,492
250970,2018,125,528
250970,2019,86,504
250980,2012,70,137
250980,2013,72,137
250980,2014,66,143
250980,2015,56,119
250980,2016,33,155
250980,2017,49,126
250980,2018,59,144
250980,2019,29,121
250990,2012,62,100
250990,2013,50,93
250990,2014,55,109
250990,2015,45,98
250990,2016,46,98
250990,2017,32,89
250990,2018,37,102
250990,2019,44,122
251000,2012,61,109
251000,2013,40,106
251000,2014,45,107
251000,2015,37,100
251000,2016,32,87
251000,2017,9,66
251000,2018,12,107
251000,2019,5,81
251010,2012,75,159
251010,2013,64,147
251010,2014,68,147
251010,2015,58,146
251010,2016,59,147
251010,2017,56,170
251010,2018,41,119
251010,2019,38,119
251020,2012,35,90
251020,2013,29,76
251020,2014,12,52
251020,2015,15,96
251020,2016,25,85
251020,2017,22,75
251020,2018,13,72
251020,2019,18,76
251030,2012,19,42
251030,2013,15,43
251030,2014,13,43
251030,2015,13,41
251030,2016,15,45
251030,2017,12,42
251030,2018,11,38
251030,2019,9,38
251040,2012,62,114
251040,2013,25,98
251040,2014,16,95
251040,2015,6,89
251040,2016,23,75
251040,2017,20,123
251040,2018,16,94
251040,2019,14,86
251050,2012,22,62
251050,2013,17,50
251050,2014,22,51
251050,2015,17,48
251050,2016,17,48
251050,2017,11,41
251050,2018,7,48
251050,2019,5,38
251060,2012,8,41
251060,2013,12,39
251060,2014,16,37
251060,2015,11,39
251060,2016,7,28
251060,2017,13,42
251060,2018,10,48
251060,2019,5,41
251065,2012,11,26
251065,2013,17,30
251065,2014,14,21
251065,2015,6,18
251065,2016,6,15
251065,2017,7,22
251065,2018,8,20
251065,2019,3,18
251070,2012,5,21
251070,2013,5,41
251070,2014,5,34
251070,2015,0,32
251070,2016,0,29
251070,2017,5,40
251070,2018,6,54
251070,2019,9,38
251080,2012,484,1535
251080,2013,198,1506
251080,2014,105,1547
251080,2015,93,1590
251080,2016,133,1383
251080,2017,117,1504
251080,2018,132,1635
251080,2019,143,1497
251090,2012,57,139
251090,2013,52,134
251090,2014,56,159
251090,2015,39,136
251090,2016,36,156
251090,2017,35,155
251090,2018,33,138
251090,2019,33,144
251100,2012,19,46
251100,2013,8,37
251100,2014,10,63
251100,2015,19,58
251100,2016,15,60
251100,2017,12,57
251100,2018,12,52
251100,2019,11,56
251110,2012,42,95
251110,2013,50,105
251110,2014,37,92
251110,2015,39,85
251110,2016,24,78
251110,2017,30,80
251110,2018,17,76
251110,2019,13,75
251120,2012,194,456
251120,2013,217,457
251120,2014,176,436
251120,2015,181,482
251120,2016,179,509
251120,2017,159,542
251120,2018,156,591
251120,2019,105,496
251130,2012,71,182
251130,2013,56,201
251130,2014,34,173
251130,2015,63,208
251130,2016,39,149
251130,2017,40,177
251130,2018,39,198
251130,2019,30,152
251140,2012,113,269
251140,2013,113,263
251140,2014,84,263
251140,2015,75,272
251140,2016,74,262
251140,2017,60,254
251140,2018,53,267
251140,2019,62,255
251150,2012,103,203
251150,2013,88,182
251150,2014,70,159
251150,2015,70,171
251150,2016,73,157
251150,2017,68,192
251150,2018,57,185
251150,2019,64,213
251160,2012,81,138
251160,2013,73,140
251160,2014,71,136
251160,2015,84,153
251160,2016,53,139
251160,2017,42,125
251160,2018,62,149
251160,2019,34,129
251170,2012,49,80
251170,2013,35,77
251170,2014,45,88
251170,2015,33,76
251170,2016,23,76
251170,2017,38,95
251170,2018,43,111
251170,2019,18,99
251180,2012,83,162
251180,2013,51,128
251180,2014,61,154
251180,2015,51,138
251180,2016,24,117
251180,2017,44,130
251180,2018,35,157
251180,2019,26,123
251190,2012,134,232
251190,2013,145,292
251190,2014,92,257
251190,2015,130,293
251190,2016,95,306
251190,2017,106,282
251190,2018,94,278
251190,2019,81,293
251200,2012,136,247
251200,2013,136,281
251200,2014,156,299
251200,2015,148,308
251200,2016,136,277
251200,2017,94,251
251200,2018,99,273
251200,2019,77,274
251203,2012,24,49
251203,2013,22,63
251203,2014,24,57
251203,2015,25,78
251203,2016,17,71
251203,2017,17,57
251203,2018,11,56
251203,2019,15,41
251207,2012,24,44
251207,2013,20,45
251207,2014,14,45
251207,2015,9,42
251207,2016,8,41
251207,2017,10,49
251207,2018,10,43
251207,2019,9,34
251210,2012,179,433
251210,2013,132,449
251210,2014,128,428
251210,2015,94,460
251210,2016,101,399
251210,2017,84,438
251210,2018,79,475
251210,2019,92,403
251220,2012,17,46
251220,2013,16,54
251220,2014,20,50
251220,2015,22,58
251220,2016,10,54
251220,2017,8,53
251220,2018,6,44
251220,2019,7,47
251230,2012,121,337
251230,2013,99,293
251230,2014,117,312
251230,2015,83,259
251230,2016,103,270
251230,2017,67,252
251230,2018,63,297
251230,2019,67,284
251240,2012,111,211
251240,2013,115,205
251240,2014,111,222
251240,2015,83,162
251240,2016,79,201
251240,2017,102,210
251240,2018,57,195
251240,2019,61,214
251250,2012,319,672
251250,2013,314,631
251250,2014,328,696
251250,2015,272,733
251250,2016,283,741
251250,2017,277,672
251250,2018,206,719
251250,2019,177,721
251260,2012,13,24
251260,2013,4,22
251260,2014,5,23
251260,2015,3,36
251260,2016,5,26
251260,2017,8,27
251260,2018,4,24
251260,2019,1,25
251270,2012,172,285
251270,2013,160,284
251270,2014,153,289
251270,2015,127,268
251270,2016,109,277
251270,2017,111,281
251270,2018,86,282
251270,2019,82,281
251272,2012,50,69
251272,2013,35,69
251272,2014,28,64
251272,2015,17,61
251272,2016,31,64
251272,2017,22,48
251272,2018,33,68
251272,2019,36,79
251274,2012,24,45
251274,2013,24,54
251274,2014,23,55
251274,2015,23,61
251274,2016,6,43
251274,2017,15,47
251274,2018,10,48
251274,2019,5,52
251275,2012,30,63
251275,2013,37,64
251275,2014,35,64
251275,2015,34,77
251275,2016,33,76
