CODMUNRES,ano_nasc,Qtd_Gravidez,Qtd_Total
431247,2013,4,62
431247,2014,2,77
431247,2015,3,59
431247,2016,2,58
431247,2017,4,59
431247,2018,4,75
431247,2019,4,61
431250,2012,3,118
431250,2013,0,113
431250,2014,0,122
431250,2015,4,135
431250,2016,4,137
431250,2017,4,139
431250,2018,1,108
431250,2019,4,146
431260,2012,0,33
431260,2013,1,51
431260,2014,4,49
431260,2015,0,47
431260,2016,0,49
431260,2017,2,57
431260,2018,0,50
431260,2019,2,47
431261,2012,0,23
431261,2013,0,32
431261,2014,1,39
431261,2015,0,34
431261,2016,0,39
431261,2017,4,42
431261,2018,2,46
431261,2019,0,28
431262,2012,0,22
431262,2013,0,20
431262,2014,0,22
431262,2015,1,23
431262,2016,4,34
431262,2017,0,32
431262,2018,0,24
431262,2019,0,19
431265,2012,6,224
431265,2013,2,214
431265,2014,6,222
431265,2015,17,256
431265,2016,6,239
431265,2017,2,250
431265,2018,4,219
431265,2019,0,234
431267,2012,0,10
431267,2013,0,21
431267,2014,4,18
431267,2015,0,25
431267,2016,0,15
431267,2017,0,19
431267,2018,0,23
431267,2019,0,23
431270,2012,2,157
431270,2013,4,150
431270,2014,6,174
431270,2015,1,190
431270,2016,0,181
431270,2017,1,190
431270,2018,4,204
431270,2019,3,181
431275,2012,0,30
431275,2013,4,31
431275,2014,2,39
431275,2015,2,41
431275,2016,2,34
431275,2017,2,32
431275,2018,0,44
431275,2019,0,36
431280,2012,0,49
431280,2013,0,45
431280,2014,2,54
431280,2015,4,77
431280,2016,2,72
431280,2017,0,62
431280,2018,0,72
431280,2019,0,74
431290,2012,0,68
431290,2013,4,75
431290,2014,0,85
431290,2015,0,88
431290,2016,4,84
431290,2017,4,88
431290,2018,2,85
431290,2019,4,83
431295,2012,2,24
431295,2013,1,17
431295,2014,1,21
431295,2015,0,16
431295,2016,0,18
431295,2017,2,20
431295,2018,0,17
431295,2019,2,19
431300,2012,0,30
431300,2013,0,21
431300,2014,0,36
431300,2015,2,32
431300,2016,0,15
431300,2017,0,29
431300,2018,0,32
431300,2019,0,28
431301,2012,0,28
431301,2013,2,20
431301,2014,2,27
431301,2015,0,27
431301,2016,0,30
431301,2017,0,33
431301,2018,1,43
431301,2019,2,44
431303,2012,2,56
431303,2013,4,47
431303,2014,0,53
431303,2015,2,58
431303,2016,4,61
431303,2017,2,52
431303,2018,1,50
431303,2019,0,45
431306,2012,15,273
431306,2013,10,270
431306,2014,0,240
431306,2015,2,257
431306,2016,8,267
431306,2017,4,257
431306,2018,2,231
431306,2019,10,243
431308,2012,0,16
431308,2013,0,13
431308,2014,0,15
431308,2015,0,17
431308,2016,0,13
431308,2017,0,17
431308,2018,2,18
431308,2019,0,23
431310,2012,0,59
431310,2013,0,69
431310,2014,2,69
431310,2015,2,61
431310,2016,3,64
431310,2017,4,67
431310,2018,1,43
431310,2019,2,57
431320,2012,9,214
431320,2013,2,221
431320,2014,6,245
431320,2015,4,280
431320,2016,2,250
431320,2017,3,267
431320,2018,6,256
431320,2019,6,241
431330,2012,2,293
431330,2013,10,328
431330,2014,12,323
431330,2015,4,328
431330,2016,6,348
431330,2017,6,314
431330,2018,3,340
431330,2019,10,328
431333,2012,0,24
431333,2013,0,19
431333,2014,2,18
431333,2015,0,25
431333,2016,0,20
431333,2017,0,27
431333,2018,0,23
431333,2019,0,12
431335,2012,2,29
431335,2013,0,19
431335,2014,2,28
431335,2015,0,28
431335,2016,0,24
431335,2017,0,27
431335,2018,0,26
431335,2019,0,20
431337,2012,8,374
431337,2013,17,362
431337,2014,6,381
431337,2015,22,426
431337,2016,6,401
431337,2017,5,387
431337,2018,8,386
431337,2019,7,363
431339,2012,0,44
431339,2013,0,30
431339,2014,4,42
431339,2015,0,29
431339,2016,0,32
431339,2017,0,38
431339,2018,2,44
431339,2019,2,34
431340,2012,58,3194
431340,2013,67,3173
431340,2014,90,3206
431340,2015,82,3505
431340,2016,81,3164
431340,2017,97,3213
431340,2018,78,3141
431340,2019,67,3085
431342,2012,0,20
431342,2013,0,25
431342,2014,1,21
431342,2015,0,20
431342,2016,2,21
431342,2017,0,26
431342,2018,0,31
431342,2019,0,20
431344,2012,0,20
431344,2013,0,32
431344,2014,0,24
431344,2015,2,22
431344,2016,2,27
431344,2017,0,26
431344,2018,2,20
431344,2019,0,19
431346,2012,0,11
431346,2013,1,16
431346,2014,0,20
431346,2015,0,23
431346,2016,0,15
431346,2017,0,17
431346,2018,0,23
431346,2019,0,20
431349,2012,1,47
431349,2013,0,33
431349,2014,4,53
431349,2015,2,44
431349,2016,2,38
431349,2017,2,52
431349,2018,3,44
431349,2019,0,44
431350,2012,21,577
431350,2013,18,596
431350,2014,12,593
431350,2015,18,639
431350,2016,22,675
431350,2017,6,618
431350,2018,20,672
431350,2019,20,579
431360,2012,2,36
431360,2013,0,29
431360,2014,2,32
431360,2015,0,27
431360,2016,0,29
431360,2017,0,29
431360,2018,0,36
431360,2019,4,28
431365,2012,4,113
431365,2013,0,128
431365,2014,3,135
431365,2015,2,122
431365,2016,3,156
431365,2017,2,147
431365,2018,2,130
431365,2019,2,128
431370,2012,8,496
431370,2013,7,442
431370,2014,10,487
431370,2015,14,525
431370,2016,6,483
431370,2017,11,526
431370,2018,14,492
431370,2019,8,497
431380,2012,2,71
431380,2013,2,93
431380,2014,2,93
431380,2015,2,103
431380,2016,2,95
431380,2017,0,93
431380,2018,3,92
431380,2019,6,83
431390,2012,16,567
431390,2013,22,591
431390,2014,14,582
431390,2015,8,601
431390,2016,15,622
431390,2017,8,649
431390,2018,14,567
431390,2019,17,569
431395,2012,2,122
431395,2013,1,105
431395,2014,0,101
431395,2015,0,110
431395,2016,4,107
431395,2017,2,126
431395,2018,4,118
431395,2019,2,116
431400,2012,0,74
431400,2013,4,78
431400,2014,8,67
431400,2015,9,72
431400,2016,2,108
431400,2017,6,77
431400,2018,0,78
431400,2019,0,66
431402,2012,0,51
431402,2013,2,64
431402,2014,0,58
431402,2015,4,71
431402,2016,2,80
431402,2017,0,58
431402,2018,2,68
431402,2019,3,56
431403,2012,2,49
431403,2013,0,36
431403,2014,0,48
431403,2015,4,48
431403,2016,0,42
431403,2017,2,46
431403,2018,2,46
431403,2019,4,52
431405,2012,9,779
431405,2013,8,760
431405,2014,16,794
431405,2015,21,778
431405,2016,14,762
431405,2017,14,740
431405,2018,14,812
431405,2019,24,754
431406,2012,2,45
431406,2013,0,41
431406,2014,0,44
431406,2015,2,37
431406,2016,4,28
431406,2017,2,45
431406,2018,0,36
431406,2019,0,39
431407,2012,2,66
431407,2013,0,61
431407,2014,0,44
431407,2015,0,54
431407,2016,2,58
431407,2017,0,51
431407,2018,0,56
431407,2019,4,60
431410,2012,54,2846
431410,2013,66,2786
431410,2014,66,2919
431410,2015,71,2925
431410,2016,71,2876
431410,2017,80,2883
431410,2018,66,2887
431410,2019,105,2825
431413,2012,0,16
431413,2013,0,17
431413,2014,0,14
431413,2015,0,16
431413,2016,2,18
431413,2017,2,22
431413,2018,0,15
431413,2019,2,27
431415,2012,0,83
431415,2013,0,88
431415,2014,0,81
431415,2015,2,93
431415,2016,2,71
431415,2017,2,65
431415,2018,0,94
431415,2019,0,82
431417,2012,0,15
431417,2013,0,26
431417,2014,0,10
431417,2015,1,25
431417,2016,0,28
431417,2017,0,19
431417,2018,0,22
431417,2019,4,20
431420,2012,4,83
431420,2013,6,102
431420,2014,4,95
431420,2015,6,91
431420,2016,2,95
431420,2017,2,89
431420,2018,2,72
431420,2019,2,77
431430,2012,2,41
431430,2013,2,50
431430,2014,0,30
431430,2015,0,36
431430,2016,0,29
431430,2017,2,34
431430,2018,0,43
431430,2019,2,46
431440,2012,106,4268
431440,2013,117,4347
431440,2014,122,4353
431440,2015,123,4428
431440,2016,105,4259
431440,2017,99,4308
431440,2018,109,4229
431440,2019,106,3986
431442,2012,0,54
431442,2013,1,42
431442,2014,4,56
431442,2015,2,48
431442,2016,2,48
431442,2017,0,54
431442,2018,2,54
431442,2019,0,61
431445,2012,0,28
431445,2013,4,38
431445,2014,0,28
431445,2015,1,35
431445,2016,0,11
431445,2017,2,39
431445,2018,2,36
431445,2019,0,31
431446,2012,0,21
431446,2013,0,25
431446,2014,0,24
431446,2015,0,23
431446,2016,0,18
431446,2017,0,17
431446,2018,0,21
431446,2019,0,22
431447,2012,2,38
431447,2013,2,39
431447,2014,4,41
431447,2015,0,42
431447,2016,4,47
431447,2017,2,47
431447,2018,3,33
431447,2019,0,32
431449,2012,2,49
431449,2013,0,40
431449,2014,0,44
431449,2015,0,43
431449,2016,0,52
431449,2017,0,52
431449,2018,2,42
431449,2019,2,44
431450,2012,2,121
431450,2013,4,106
431450,2014,0,109
431450,2015,4,107
431450,2016,2,113
431450,2017,0,123
431450,2018,2,101
431450,2019,0,100
431454,2013,2,23
431454,2014,2,23
431454,2015,0,19
431454,2016,0,25
431454,2017,0,29
431454,2018,2,19
431454,2019,0,29
431455,2012,0,16
431455,2013,0,19
431455,2014,0,22
431455,2015,0,17
431455,2016,0,17
431455,2017,0,16
431455,2018,0,20
431455,2019,2,15
431460,2012,4,177
431460,2013,4,195
431460,2014,2,184
431460,2015,4,178
431460,2016,6,181
431460,2017,4,202
431460,2018,2,175
431460,2019,0,150
431470,2012,6,127
431470,2013,0,121
431470,2014,2,130
431470,2015,4,127
431470,2016,2,122
431470,2017,4,148
431470,2018,4,145
431470,2019,2,105
431475,2012,0,15
431475,2013,3,13
431475,2014,0,22
431475,2015,0,20
431475,2016,0,22
431475,2017,0,14
431475,2018,0,31
431475,2019,4,26
431477,2012,0,42
431477,2013,4,39
431477,2014,0,35
431477,2015,0,49
431477,2016,0,43
431477,2017,0,40
431477,2018,2,45
431477,2019,2,46
431478,2012,0,10
431478,2013,0,11
431478,2014,0,11
431478,2015,0,16
431478,2016,0,14
431478,2017,2,21
431478,2018,0,15
431478,2019,0,16
431480,2012,4,370
431480,2013,8,394
431480,2014,8,430
431480,2015,8,441
431480,2016,18,400
431480,2017,8,393
431480,2018,6,416
431480,2019,12,344
431490,2012,469,19470
431490,2013,533,19739
431490,2014,550,19189
431490,2015,599,19724
431490,2016,557,18635
431490,2017,502,18490
431490,2018,534,17579
431490,2019,505,16520
431500,2012,0,40
431500,2013,0,35
431500,2014,4,37
431500,2015,2,36
431500,2016,0,29
431500,2017,2,37
431500,2018,2,40
431500,2019,0,32
431505,2012,0,27
431505,2013,0,15
431505,2014,0,18
431505,2015,0,20
431505,2016,0,21
431505,2017,0,9
431505,2018,4,24
431505,2019,0,17
431507,2012,0,5
431507,2013,0,9
431507,2014,0,11
431507,2015,0,14
431507,2016,0,12
431507,2017,2,13
431507,2018,0,13
431507,2019,0,17
431510,2012,3,113
431510,2013,4,116
431510,2014,2,141
431510,2015,2,142
431510,2016,4,115
431510,2017,4,114
431510,2018,2,116
431510,2019,2,132
431513,2012,0,14
431513,2013,0,13
431513,2014,0,14
431513,2015,0,21
431513,2016,0,15
431513,2017,0,21
431513,2018,2,31
431513,2019,0,20
431514,2012,2,26
431514,2013,0,30
431514,2014,0,28
431514,2015,0,24
431514,2016,0,36
431514,2017,0,38
431514,2018,0,40
431514,2019,0,24
431515,2012,4,43
431515,2013,0,47
431515,2014,6,45
431515,2015,2,52
431515,2016,2,48
431515,2017,0,48
431515,2018,2,52
431515,2019,0,58
431517,2012,0,19
431517,2013,0,16
431517,2014,0,12
431517,2015,0,26
431517,2016,2,18
431517,2017,0,24
431517,2018,0,21
431517,2019,0,14
431520,2012,0,25
431520,2013,2,25
431520,2014,0,34
431520,2015,0,28
431520,2016,0,32
431520,2017,0,37
431520,2018,4,41
431520,2019,0,30
431530,2012,6,281
431530,2013,4,284
431530,2014,11,306
431530,2015,4,266
431530,2016,2,268
431530,2017,12,324
431530,2018,12,273
431530,2019,0,256
431531,2012,0,27
431531,2013,0,14
431531,2014,0,21
431531,2015,0,20
431531,2016,0,10
431531,2017,0,16
431531,2018,0,23
431531,2019,2,19
431532,2012,0,30
431532,2013,0,24
431532,2014,0,19
431532,2015,0,26
431532,2016,1,14
431532,2017,0,22
431532,2018,0,12
431532,2019,2,24
431535,2012,0,35
431535,2013,0,28
431535,2014,0,38
431535,2015,0,42
431535,2016,0,46
431535,2017,4,41
431535,2018,0,39
431535,2019,0,40
431540,2012,3,186
431540,2013,2,194
431540,2014,9,212
431540,2015,6,204
431540,2016,2,156
431540,2017,8,184
431540,2018,0,183
431540,2019,6,192
431545,2012,0,8
431545,2013,0,15
431545,2014,0,12
431545,2015,2,13
431545,2016,0,9
431545,2017,0,13
431545,2018,0,13
431545,2019,4,21
431550,2012,2,158
431550,2013,1,167
431550,2014,2,165
431550,2015,6,144
431550,2016,2,199
431550,2017,0,159
431550,2018,3,167
431550,2019,2,166
431555,2012,0,32
431555,2013,0,25
431555,2014,0,28
431555,2015,2,23
431555,2016,1,33
431555,2017,0,31
431555,2018,0,36
431555,2019,0,21
431560,2012,39,2522
431560,2013,68,2769
431560,2014,47,2960
431560,2015,70,3060
431560,2016,60,2848
431560,2017,61,2768
431560,2018,63,2710
431560,2019,47,2521
431570,2012,12,367
431570,2013,3,349
431570,2014,17,409
431570,2015,10,425
431570,2016,15,451
431570,2017,6,402
431570,2018,12,371
431570,2019,14,382
431575,2012,0,32
431575,2013,2,48
431575,2014,0,43
431575,2015,0,46
431575,2016,0,39
431575,2017,0,45
431575,2018,0,44
431575,2019,4,49
431580,2012,0,97
431580,2013,4,89
431580,2014,0,104
431580,2015,0,92
431580,2016,5,127
431580,2017,2,98
431580,2018,4,120
431580,2019,4,125
431590,2012,2,64
431590,2013,2,80
431590,2014,0,73
431590,2015,2,77
431590,2016,8,76
431590,2017,4,98
431590,2018,0,91
431590,2019,4,97
431595,2012,0,20
431595,2013,0,23
431595,2014,0,18
431595,2015,2,18
431595,2016,0,17
431595,2017,0,15
431595,2018,0,22
431595,2019,0,17
431600,2012,3,247
431600,2013,8,246
431600,2014,4,276
431600,2015,8,248
431600,2016,4,244
431600,2017,5,256
431600,2018,4,272
431600,2019,4,258
431610,2012,4,114
431610,2013,2,114
431610,2014,7,104
431610,2015,5,113
431610,2016,0,97
431610,2017,0,111
431610,2018,0,124
431610,2019,0,121
431620,2012,2,53
431620,2013,2,51
431620,2014,6,60
431620,2015,0,55
431620,2016,0,44
431620,2017,0,40
431620,2018,2,55
431620,2019,2,41
431630,2012,0,47
431630,2013,2,82
431630,2014,2,56
431630,2015,2,59
431630,2016,4,69
431630,2017,0,79
431630,2018,0,58
431630,2019,0,67
431640,2012,16,445
431640,2013,12,421
431640,2014,1,400
431640,2015,3,451
431640,2016,4,449
431640,2017,12,462
431640,2018,9,497
431640,2019,12,485
431642,2012,0,24
431642,2013,0,25
431642,2014,2,27
431642,2015,2,36
431642,2016,0,23
431642,2017,0,24
431642,2018,0,39
431642,2019,0,19
431643,2012,0,18
431643,2013,0,29
431643,2014,0,27
431643,2015,0,27
431643,2016,0,33
431643,2017,0,24
431643,2018,0,24
431643,2019,0,32
431645,2012,0,132
431645,2013,4,148
431645,2014,2,149
431645,2015,4,120
431645,2016,4,154
431645,2017,2,104
431645,2018,2,135
431645,2019,6,126
431647,2012,0,25
431647,2013,0,21
431647,2014,0,19
431647,2015,0,27
431647,2016,0,29
431647,2017,0,28
431647,2018,0,25
431647,2019,4,20
431650,2012,0,76
431650,2013,0,61
431650,2014,0,67
431650,2015,2,87
431650,2016,2,89
431650,2017,3,85
431650,2018,6,97
431650,2019,0,73
431660,2012,0,149
431660,2013,0,161
431660,2014,9,164
431660,2015,6,165
431660,2016,2,173
431660,2017,6,207
431660,2018,8,187
431660,2019,0,162
431670,2012,6,92
431670,2013,0,95
431670,2014,2,116
431670,2015,0,121
431670,2016,0,90
431670,2017,0,95
431670,2018,0,87
431670,2019,2,81
431673,2012,0,24
431673,2013,0,15
431673,2014,0,21
431673,2015,0,19
431673,2016,0,11
431673,2017,0,28
431673,2018,0,17
431673,2019,0,20
431675,2012,2,63
431675,2013,4,87
431675,2014,2,55
431675,2015,2,85
431675,2016,1,65
431675,2017,4,77
431675,2018,0,69
431675,2019,5,71
431680,2012,45,1575
431680,2013,47,1685
431680,2014,49,1632
431680,2015,30,1715
431680,2016,42,1641
431680,2017,47,1620
431680,2018,49,1707
431680,2019,54,1613
431690,2012,98,3624
431690,2013,76,3441
431690,2014,59,3406
431690,2015,77,3666
431690,2016,108,3518
431690,2017,85,3509
431690,2018,76,3635
431690,2019,67,3454
431695,2012,2,38
431695,2013,2,51
431695,2014,5,84
431695,2015,1,52
431695,2016,2,50
431695,2017,1,58
431695,2018,0,60
431695,2019,4,53
431697,2012,0,20
431697,2013,0,26
431697,2014,0,25
431697,2015,4,30
431697,2016,0,23
431697,2017,0,17
431697,2018,0,17
431697,2019,0,23
431700,2012,4,70
431700,2013,5,65
431700,2014,0,68
431700,2015,2,57
431700,2016,0,53
431700,2017,0,64
431700,2018,2,57
431700,2019,3,69
431710,2012,17,1048
431710,2013,18,1049
431710,2014,30,1126
431710,2015,10,1193
431710,2016,17,1189
431710,2017,17,1099
431710,2018,10,1124
431710,2019,30,1080
431720,2012,28,919
431720,2013,12,919
431720,2014,12,973
431720,2015,15,1013
431720,2016,38,998
431720,2017,40,1028
431720,2018,28,1037
431720,2019,30,1060
431725,2012,0,7
431725,2013,0,9
431725,2014,2,8
431725,2015,0,8
431725,2016,0,12
431725,2017,0,10
431725,2018,0,10
431725,2019,0,12
431730,2012,4,347
431730,2013,10,413
431730,2014,12,399
431730,2015,16,442
431730,2016,8,402
431730,2017,9,401
431730,2018,4,397
431730,2019,14,374
431740,2012,14,550
431740,2013,12,586
431740,2014,11,551
431740,2015,10,560
431740,2016,14,627
431740,2017,14,572
431740,2018,19,592
431740,2019,4,595
431750,2012,16,983
431750,2013,29,1054
431750,2014,26,1019
431750,2015,16,973
431750,2016,25,1030
431750,2017,25,1062
431750,2018,32,1036
431750,2019,42,1098
431755,2012,2,21
431755,2013,0,26
431755,2014,2,12
431755,2015,0,16
431755,2016,2,16
431755,2017,0,21
431755,2018,4,29
431755,2019,0,21
431760,2012,13,460
431760,2013,6,461
431760,2014,8,449
431760,2015,7,500
431760,2016,11,471
431760,2017,14,450
431760,2018,10,476
431760,2019,14,443
431770,2012,0,110
431770,2013,3,112
431770,2014,2,103
431770,2015,2,97
431770,2016,2,98
431770,2017,0,109
431770,2018,4,122
431770,2019,4,108
431775,2012,0,20
431775,2013,0,23
431775,2014,0,15
431775,2015,2,34
431775,2016,0,14
431775,2017,0,17
431775,2018,0,20
431775,2019,2,23
431780,2012,6,195
431780,2013,4,190
431780,2014,0,198
431780,2015,6,220
431780,2016,8,196
431780,2017,2,183
431780,2018,0,173
431780,2019,2,170
431790,2012,0,139
431790,2013,4,145
431790,2014,4,161
431790,2015,2,145
431790,2016,1,128
431790,2017,2,151
431790,2018,4,188
431790,2019,8,171
431795,2012,0,16
431795,2013,0,21
431795,2014,2,28
431795,2015,0,21
431795,2016,0,24
431795,2017,4,29
431795,2018,0,18
431795,2019,0,14
431800,2012,18,761
431800,2013,23,774
431800,2014,10,735
431800,2015,23,806
431800,2016,16,807
431800,2017,16,823
431800,2018,16,763
431800,2019,12,812
431805,2012,0,27
431805,2013,0,16
431805,2014,0,23
431805,2015,0,22
431805,2016,0,22
431805,2017,6,28
431805,2018,0,20
431805,2019,0,28
431810,2012,6,174
431810,2013,2,177
431810,2014,3,215
431810,2015,0,196
431810,2016,11,174
431810,2017,0,178
431810,2018,4,151
431810,2019,2,174
431820,2012,4,283
431820,2013,2,264
431820,2014,5,261
431820,2015,5,274
431820,2016,4,294
431820,2017,8,275
431820,2018,8,249
431820,2019,3,269
431830,2012,16,790
431830,2013,23,774
431830,2014,16,765
431830,2015,22,812
431830,2016,22,832
431830,2017,14,802
431830,2018,24,795
431830,2019,17,792
431840,2012,10,295
431840,2013,16,270
431840,2014,4,288
431840,2015,15,302
431840,2016,6,264
431840,2017,6,290
431840,2018,10,257
431840,2019,4,294
431842,2012,0,23
431842,2013,0,34
431842,2014,0,42
431842,2015,0,33
431842,2016,2,41
431842,2017,2,37
431842,2018,0,51
431842,2019,0,39
431843,2012,0,24
431843,2013,0,21
431843,2014,2,31
431843,2015,0,20
431843,2016,0,23
431843,2017,0,29
431843,2018,0,27
431843,2019,0,28
431844,2012,0,22
431844,2013,0,17
431844,2014,0,26
431844,2015,0,26
431844,2016,0,18
431844,2017,2,22
431844,2018,0,24
431844,2019,1,22
431845,2012,0,23
431845,2013,0,28
431845,2014,1,22
431845,2015,0,26
431845,2016,0,22
431845,2017,0,26
431845,2018,2,31
431845,2019,2,21
431846,2012,2,14
431846,2013,0,18
431846,2014,0,22
431846,2015,0,22
431846,2016,0,17
431846,2017,0,21
431846,2018,0,16
431846,2019,0,20
431848,2012,0,40
431848,2013,0,47
431848,2014,2,41
431848,2015,0,43
431848,2016,2,35
431848,2017,0,42
431848,2018,0,40
431848,2019,0,40
431849,2012,0,13
431849,2013,3,15
431849,2014,0,24
431849,2015,0,22
431849,2016,0,19
431849,2017,2,33
431849,2018,2,19
431849,2019,0,17
431850,2012,6,282
431850,2013,12,260
431850,2014,5,290
431850,2015,7,303
431850,2016,7,312
431850,2017,7,293
431850,2018,7,262
431850,2019,11,271
431860,2012,2,79
431860,2013,0,74
431860,2014,2,71
431860,2015,2,85
431860,2016,0,58
431860,2017,2,83
431860,2018,2,88
431860,2019,0,73
431861,2012,2,19
431861,2013,0,14
431861,2014,0,18
431861,2015,0,22
431861,2016,0,31
431861,2017,2,22
431861,2018,0,29
431861,2019,0,29
431862,2012,0,36
431862,2013,2,47
431862,2014,0,42
431862,2015,0,58
431862,2016,3,54
431862,2017,0,54
431862,2018,0,62
431862,2019,4,67
431870,2012,76,2878
431870,2013,68,3090
431870,2014,73,3063
431870,2015,70,3109
431870,2016,60,2869
431870,2017,72,2981
431870,2018,79,2890
431870,2019,61,2710
431880,2012,12,466
431880,2013,9,390
431880,2014,12,483
431880,2015,3,430
431880,2016,15,449
431880,2017,14,438
431880,2018,8,477
431880,2019,6,396
431890,2012,4,405
431890,2013,10,424
431890,2014,8,416
431890,2015,10,493
431890,2016,17,483
431890,2017,9,436
431890,2018,14,437
431890,2019,12,521
431900,2012,14,226
431900,2013,8,248
431900,2014,8,238
431900,2015,10,260
431900,2016,0,227
431900,2017,4,215
431900,2018,2,213
431900,2019,7,241
431910,2012,3,58
431910,2013,4,62
431910,2014,0,46
431910,2015,2,62
431910,2016,0,67
431910,2017,0,54
431910,2018,4,65
431910,2019,0,56
431912,2012,0,26
431912,2013,0,31
431912,2014,2,31
431912,2015,0,29
431912,2016,0,36
431912,2017,0,32
431912,2018,0,18
431912,2019,0,29
431915,2012,0,92
431915,2013,0,92
431915,2014,0,89
431915,2015,0,106
431915,2016,2,72
431915,2017,4,90
431915,2018,0,72
431915,2019,0,73
431920,2012,2,72
431920,2013,0,54
431920,2014,0,47
431920,2015,2,56
431920,2016,2,57
431920,2017,0,59
431920,2018,2,46
431920,2019,0,54
431930,2012,5,60
431930,2013,0,42
431930,2014,2,47
431930,2015,1,41
431930,2016,0,49
431930,2017,0,45
431930,2018,0,55
431930,2019,4,46
431935,2012,2,33
431935,2013,0,46
431935,2014,0,38
431935,2015,2,35
431935,2016,0,42
431935,2017,2,42
431935,2018,2,42
431935,2019,0,31
431936,2012,0,28
431936,2013,0,21
431936,2014,0,24
431936,2015,0,22
431936,2016,0,28
431936,2017,0,25
431936,2018,0,19
431936,2019,2,18
431937,2012,0,24
431937,2013,0,21
431937,2014,1,34
431937,2015,0,24
431937,2016,0,20
