CODMUNRES,ano_nasc,Qtd_Maior35,Qtd_Total
251410,2014,3,50
251410,2015,11,51
251410,2016,6,57
251410,2017,5,46
251410,2018,6,60
251410,2019,6,71
251420,2012,11,117
251420,2013,12,87
251420,2014,7,89
251420,2015,12,114
251420,2016,8,89
251420,2017,14,91
251420,2018,10,100
251420,2019,6,72
251430,2012,9,94
251430,2013,11,105
251430,2014,6,79
251430,2015,12,89
251430,2016,10,88
251430,2017,9,82
251430,2018,11,59
251430,2019,15,81
251440,2012,1,48
251440,2013,2,52
251440,2014,6,46
251440,2015,4,50
251440,2016,6,50
251440,2017,3,50
251440,2018,5,49
251440,2019,6,44
251445,2012,9,75
251445,2013,3,68
251445,2014,4,72
251445,2015,8,78
251445,2016,7,92
251445,2017,9,78
251445,2018,8,85
251445,2019,6,95
251450,2012,19,248
251450,2013,28,252
251450,2014,19,260
251450,2015,31,307
251450,2016,33,268
251450,2017,35,262
251450,2018,35,280
251450,2019,31,266
251455,2012,2,32
251455,2013,5,35
251455,2014,5,43
251455,2015,5,30
251455,2016,4,27
251455,2017,2,28
251455,2018,9,28
251455,2019,10,28
251460,2012,6,43
251460,2013,8,59
251460,2014,5,54
251460,2015,7,46
251460,2016,5,48
251460,2017,4,52
251460,2018,9,53
251460,2019,6,51
251465,2012,2,21
251465,2013,4,23
251465,2014,4,20
251465,2015,5,27
251465,2016,3,20
251465,2017,0,24
251465,2018,1,18
251465,2019,1,22
251470,2012,3,55
251470,2013,2,39
251470,2014,10,62
251470,2015,4,43
251470,2016,5,35
251470,2017,4,46
251470,2018,8,45
251470,2019,8,45
251480,2012,6,45
251480,2013,6,48
251480,2014,6,52
251480,2015,4,45
251480,2016,5,39
251480,2017,3,43
251480,2018,2,35
251480,2019,8,39
251490,2012,17,97
251490,2013,13,93
251490,2014,11,100
251490,2015,17,104
251490,2016,10,79
251490,2017,13,94
251490,2018,15,99
251490,2019,13,99
251500,2012,7,126
251500,2013,11,90
251500,2014,7,84
251500,2015,9,84
251500,2016,10,92
251500,2017,16,98
251500,2018,20,94
251500,2019,15,112
251510,2012,14,143
251510,2013,19,167
251510,2014,20,169
251510,2015,18,169
251510,2016,30,164
251510,2017,17,123
251510,2018,31,168
251510,2019,22,164
251520,2012,2,37
251520,2013,4,44
251520,2014,4,51
251520,2015,5,43
251520,2016,4,50
251520,2017,6,54
251520,2018,7,54
251520,2019,4,44
251530,2012,48,718
251530,2013,56,731
251530,2014,63,695
251530,2015,60,603
251530,2016,56,529
251530,2017,66,570
251530,2018,69,587
251530,2019,76,625
251540,2012,15,161
251540,2013,11,167
251540,2014,19,189
251540,2015,13,173
251540,2016,9,145
251540,2017,15,144
251540,2018,20,193
251540,2019,12,171
251550,2012,12,139
251550,2013,14,143
251550,2014,20,164
251550,2015,24,158
251550,2016,16,168
251550,2017,22,158
251550,2018,25,166
251550,2019,21,164
251560,2012,8,39
251560,2013,1,35
251560,2014,2,37
251560,2015,5,48
251560,2016,3,30
251560,2017,4,35
251560,2018,4,38
251560,2019,7,33
251570,2012,1,40
251570,2013,2,30
251570,2014,3,41
251570,2015,1,46
251570,2016,4,40
251570,2017,8,47
251570,2018,7,43
251570,2019,6,52
251580,2012,15,100
251580,2013,13,107
251580,2014,7,104
251580,2015,16,105
251580,2016,9,79
251580,2017,10,75
251580,2018,14,97
251580,2019,10,98
251590,2012,13,81
251590,2013,5,59
251590,2014,8,75
251590,2015,12,72
251590,2016,11,70
251590,2017,10,68
251590,2018,9,69
251590,2019,6,52
251593,2012,8,78
251593,2013,7,72
251593,2014,10,81
251593,2015,12,76
251593,2016,11,72
251593,2017,7,69
251593,2018,8,72
251593,2019,9,57
251597,2012,18,111
251597,2013,4,97
251597,2014,13,96
251597,2015,5,101
251597,2016,9,104
251597,2017,12,144
251597,2018,14,118
251597,2019,25,139
251600,2012,45,380
251600,2013,49,392
251600,2014,41,380
251600,2015,37,376
251600,2016,46,390
251600,2017,58,390
251600,2018,55,430
251600,2019,59,403
251610,2012,21,209
251610,2013,20,223
251610,2014,29,234
251610,2015,34,238
251610,2016,19,169
251610,2017,23,189
251610,2018,23,196
251610,2019,27,189
251615,2012,3,65
251615,2013,6,56
251615,2014,2,61
251615,2015,6,46
251615,2016,1,51
251615,2017,6,47
251615,2018,12,58
251615,2019,0,44
251620,2012,88,1006
251620,2013,92,940
251620,2014,108,978
251620,2015,114,974
251620,2016,111,883
251620,2017,100,924
251620,2018,145,1010
251620,2019,149,982
251630,2012,21,244
251630,2013,19,226
251630,2014,25,225
251630,2015,22,238
251630,2016,28,246
251630,2017,26,226
251630,2018,36,241
251630,2019,43,291
251640,2012,8,79
251640,2013,14,104
251640,2014,13,91
251640,2015,16,91
251640,2016,13,89
251640,2017,14,93
251640,2018,14,82
251640,2019,17,93
251650,2012,17,223
251650,2013,20,214
251650,2014,18,203
251650,2015,33,236
251650,2016,23,189
251650,2017,23,215
251650,2018,29,224
251650,2019,26,202
251660,2012,20,168
251660,2013,26,192
251660,2014,16,180
251660,2015,26,206
251660,2016,18,188
251660,2017,24,188
251660,2018,31,205
251660,2019,22,161
251670,2012,20,244
251670,2013,12,198
251670,2014,21,214
251670,2015,14,251
251670,2016,20,208
251670,2017,30,229
251670,2018,17,229
251670,2019,25,240
251675,2012,2,59
251675,2013,5,42
251675,2014,5,49
251675,2015,4,41
251675,2016,9,42
251675,2017,6,37
251675,2018,7,39
251675,2019,5,38
251680,2012,11,116
251680,2013,10,108
251680,2014,7,116
251680,2015,8,102
251680,2016,8,85
251680,2017,13,116
251680,2018,8,88
251680,2019,21,117
251690,2012,16,182
251690,2013,17,186
251690,2014,17,181
251690,2015,22,177
251690,2016,9,170
251690,2017,14,172
251690,2018,25,187
251690,2019,28,161
251700,2012,13,120
251700,2013,21,120
251700,2014,17,146
251700,2015,12,118
251700,2016,13,117
251700,2017,14,97
251700,2018,23,138
251700,2019,17,111
251710,2012,3,36
251710,2013,2,35
251710,2014,7,35
251710,2015,9,34
251710,2016,4,29
251710,2017,5,25
251710,2018,5,37
251710,2019,3,18
251720,2012,11,46
251720,2013,7,45
251720,2014,7,49
251720,2015,6,58
251720,2016,10,59
251720,2017,11,52
251720,2018,8,42
251720,2019,6,51
251740,2012,2,45
251740,2013,4,40
251740,2014,6,43
251740,2015,5,37
251740,2016,3,32
251740,2017,3,34
251740,2018,5,34
251740,2019,5,34
260000,2012,0,1
260000,2013,1,2
260000,2014,1,1
260000,2015,0,2
260000,2016,1,6
260000,2017,1,26
260000,2018,3,32
260000,2019,4,13
260005,2012,122,1393
260005,2013,145,1532
260005,2014,141,1526
260005,2015,173,1628
260005,2016,151,1487
260005,2017,199,1519
260005,2018,173,1490
260005,2019,164,1352
260010,2012,60,669
260010,2013,57,638
260010,2014,69,653
260010,2015,91,666
260010,2016,69,580
260010,2017,53,522
260010,2018,81,623
260010,2019,66,586
260020,2012,22,295
260020,2013,21,297
260020,2014,11,305
260020,2015,29,269
260020,2016,15,284
260020,2017,21,260
260020,2018,30,268
260020,2019,20,254
260030,2012,30,337
260030,2013,40,362
260030,2014,30,356
260030,2015,33,357
260030,2016,37,323
260030,2017,43,338
260030,2018,43,351
260030,2019,41,325
260040,2012,41,611
260040,2013,30,491
260040,2014,35,551
260040,2015,28,546
260040,2016,29,491
260040,2017,33,486
260040,2018,41,451
260040,2019,39,425
260050,2012,96,831
260050,2013,77,794
260050,2014,91,765
260050,2015,105,774
260050,2016,71,672
260050,2017,83,719
260050,2018,106,780
260050,2019,109,768
260060,2012,11,177
260060,2013,28,180
260060,2014,19,174
260060,2015,23,179
260060,2016,15,191
260060,2017,17,185
260060,2018,21,199
260060,2019,18,190
260070,2012,44,555
260070,2013,40,538
260070,2014,46,611
260070,2015,47,570
260070,2016,37,457
260070,2017,39,525
260070,2018,45,532
260070,2019,59,520
260080,2012,26,230
260080,2013,30,269
260080,2014,29,239
260080,2015,27,254
260080,2016,28,235
260080,2017,25,278
260080,2018,24,245
260080,2019,34,247
260090,2012,20,356
260090,2013,22,340
260090,2014,18,337
260090,2015,22,339
260090,2016,24,312
260090,2017,21,304
260090,2018,16,294
260090,2019,29,261
260100,2012,21,160
260100,2013,16,163
260100,2014,18,157
260100,2015,14,164
260100,2016,9,144
260100,2017,26,129
260100,2018,14,150
260100,2019,22,143
260105,2012,31,329
260105,2013,20,356
260105,2014,19,314
260105,2015,22,342
260105,2016,26,289
260105,2017,29,303
260105,2018,25,299
260105,2019,25,318
260110,2012,136,1695
260110,2013,119,1516
260110,2014,121,1592
260110,2015,134,1625
260110,2016,109,1497
260110,2017,130,1501
260110,2018,151,1639
260110,2019,157,1632
260120,2012,111,1051
260120,2013,117,1153
260120,2014,124,1159
260120,2015,129,1110
260120,2016,119,1017
260120,2017,133,1158
260120,2018,156,1161
260120,2019,169,1177
260130,2012,13,181
260130,2013,16,180
260130,2014,14,167
260130,2015,10,186
260130,2016,13,148
260130,2017,10,174
260130,2018,16,182
260130,2019,17,198
260140,2012,44,765
260140,2013,55,867
260140,2014,61,852
260140,2015,52,779
260140,2016,56,721
260140,2017,56,702
260140,2018,64,710
260140,2019,61,661
260150,2012,6,150
260150,2013,16,140
260150,2014,9,152
260150,2015,14,169
260150,2016,10,148
260150,2017,12,124
260150,2018,21,158
260150,2019,15,151
260160,2012,28,383
260160,2013,33,330
260160,2014,36,355
260160,2015,18,314
260160,2016,28,338
260160,2017,31,310
260160,2018,38,316
260160,2019,41,304
260170,2012,107,1234
260170,2013,79,1181
260170,2014,109,1192
260170,2015,113,1063
260170,2016,95,1045
260170,2017,112,1158
260170,2018,144,1254
260170,2019,143,1229
260180,2012,15,233
260180,2013,17,188
260180,2014,20,189
260180,2015,9,177
260180,2016,10,151
260180,2017,17,185
260180,2018,23,196
260180,2019,13,152
260190,2012,67,733
260190,2013,72,762
260190,2014,77,762
260190,2015,80,787
260190,2016,85,677
260190,2017,79,765
260190,2018,102,783
260190,2019,107,771
260200,2012,49,586
260200,2013,58,531
260200,2014,52,501
260200,2015,51,545
260200,2016,58,551
260200,2017,48,486
260200,2018,65,578
260200,2019,57,520
260210,2012,69,648
260210,2013,82,683
260210,2014,74,667
260210,2015,82,652
260210,2016,53,564
260210,2017,71,563
260210,2018,57,505
260210,2019,67,412
260220,2012,44,487
260220,2013,43,474
260220,2014,52,479
260220,2015,49,496
260220,2016,37,392
260220,2017,53,482
260220,2018,58,452
260220,2019,67,455
260230,2012,47,580
260230,2013,45,607
260230,2014,56,611
260230,2015,53,602
260230,2016,59,601
260230,2017,61,627
260230,2018,61,618
260230,2019,71,595
260240,2012,15,190
260240,2013,21,178
260240,2014,17,179
260240,2015,10,203
260240,2016,20,161
260240,2017,16,176
260240,2018,17,160
260240,2019,25,171
260250,2012,10,120
260250,2013,9,125
260250,2014,12,112
260250,2015,6,90
260250,2016,8,82
260250,2017,11,83
260250,2018,9,112
260250,2019,11,112
260260,2012,42,789
260260,2013,66,744
260260,2014,47,702
260260,2015,55,672
260260,2016,48,607
260260,2017,67,676
260260,2018,58,735
260260,2019,95,755
260270,2012,14,182
260270,2013,11,189
260270,2014,12,185
260270,2015,17,215
260270,2016,10,175
260270,2017,17,174
260270,2018,15,198
260270,2019,21,187
260280,2012,125,964
260280,2013,119,852
260280,2014,128,879
260280,2015,128,903
260280,2016,102,834
260280,2017,115,858
260280,2018,130,890
260280,2019,115,850
260290,2012,248,3651
260290,2013,267,3419
260290,2014,240,3158
260290,2015,306,3313
260290,2016,247,3024
260290,2017,295,3091
260290,2018,350,3128
260290,2019,344,2952
260300,2012,40,550
260300,2013,42,522
260300,2014,53,569
260300,2015,44,584
260300,2016,50,512
260300,2017,59,531
260300,2018,59,546
260300,2019,59,509
260310,2012,20,242
260310,2013,17,272
260310,2014,26,233
260310,2015,34,293
260310,2016,26,229
260310,2017,26,270
260310,2018,39,294
260310,2019,49,312
260320,2012,44,460
260320,2013,55,396
260320,2014,46,411
260320,2015,47,445
260320,2016,48,381
260320,2017,54,446
260320,2018,56,414
260320,2019,56,437
260330,2012,10,153
260330,2013,18,139
260330,2014,22,142
260330,2015,6,127
260330,2016,16,147
260330,2017,15,136
260330,2018,15,130
260330,2019,21,129
260340,2012,8,122
260340,2013,7,104
260340,2014,7,83
260340,2015,12,97
260340,2016,9,89
260340,2017,10,107
260340,2018,9,71
260340,2019,7,77
260345,2012,245,2335
260345,2013,239,2358
260345,2014,295,2482
260345,2015,295,2484
260345,2016,304,2279
260345,2017,318,2237
260345,2018,319,2191
260345,2019,348,2146
260350,2012,23,210
260350,2013,30,240
260350,2014,14,201
260350,2015,32,196
260350,2016,34,224
260350,2017,38,226
260350,2018,22,189
260350,2019,25,248
260360,2012,6,122
260360,2013,9,102
260360,2014,9,131
260360,2015,12,108
260360,2016,9,106
260360,2017,11,113
260360,2018,19,133
260360,2019,10,121
260370,2012,37,359
260370,2013,49,400
260370,2014,41,370
260370,2015,36,386
260370,2016,32,346
260370,2017,42,360
260370,2018,41,351
260370,2019,49,331
260380,2012,52,300
260380,2013,33,302
260380,2014,39,289
260380,2015,37,278
260380,2016,38,287
260380,2017,42,234
260380,2018,37,244
260380,2019,44,275
260390,2012,27,274
260390,2013,33,267
260390,2014,33,284
260390,2015,32,294
260390,2016,33,257
260390,2017,27,269
260390,2018,35,260
260390,2019,34,286
260392,2012,19,301
260392,2013,23,292
260392,2014,29,305
260392,2015,29,291
260392,2016,14,279
260392,2017,20,267
260392,2018,24,278
260392,2019,30,249
260400,2012,85,1098
260400,2013,114,1103
260400,2014,101,1103
260400,2015,118,1174
260400,2016,87,949
260400,2017,122,1081
260400,2018,130,1007
260400,2019,142,1018
260410,2012,554,5575
260410,2013,582,5711
260410,2014,602,5738
260410,2015,639,5871
260410,2016,517,5085
260410,2017,641,5678
260410,2018,734,5962
260410,2019,869,6031
260415,2012,12,178
260415,2013,17,197
260415,2014,19,166
260415,2015,20,186
260415,2016,9,141
260415,2017,20,167
260415,2018,31,213
260415,2019,18,177
260420,2012,44,576
260420,2013,43,588
260420,2014,49,593
260420,2015,43,559
260420,2016,51,549
260420,2017,38,566
260420,2018,45,526
260420,2019,36,462
260430,2012,15,186
260430,2013,7,176
260430,2014,11,155
260430,2015,16,189
260430,2016,11,166
260430,2017,18,141
260430,2018,18,169
260430,2019,12,165
260440,2012,20,207
260440,2013,17,223
260440,2014,15,216
260440,2015,29,233
260440,2016,22,212
260440,2017,20,225
260440,2018,21,196
260440,2019,34,243
260450,2012,31,316
260450,2013,31,292
260450,2014,39,326
260450,2015,25,337
260450,2016,37,285
260450,2017,34,300
260450,2018,47,341
260450,2019,32,307
260460,2012,32,422
260460,2013,39,376
260460,2014,34,374
260460,2015,41,438
260460,2016,32,385
260460,2017,31,340
260460,2018,43,373
260460,2019,43,370
260470,2012,33,230
260470,2013,29,224
260470,2014,20,216
260470,2015,27,270
260470,2016,28,220
260470,2017,31,245
260470,2018,20,240
260470,2019,30,221
260480,2012,21,232
260480,2013,17,220
260480,2014,18,217
260480,2015,21,239
260480,2016,13,196
260480,2017,16,193
260480,2018,20,196
260480,2019,20,160
260490,2012,26,229
260490,2013,18,209
260490,2014,22,197
260490,2015,13,184
260490,2016,25,143
260490,2017,14,153
260490,2018,32,167
260490,2019,22,183
260500,2012,44,415
260500,2013,45,344
260500,2014,54,395
260500,2015,43,393
260500,2016,41,354
260500,2017,39,383
260500,2018,36,339
260500,2019,44,320
260510,2012,43,594
260510,2013,49,616
260510,2014,41,533
260510,2015,52,575
260510,2016,34,468
260510,2017,51,517
260510,2018,48,529
260510,2019,61,461
260515,2012,20,261
260515,2013,30,285
260515,2014,27,243
260515,2015,15,250
260515,2016,21,223
260515,2017,31,247
260515,2018,26,252
260515,2019,29,250
260520,2012,77,1204
260520,2013,117,1548
260520,2014,108,1578
260520,2015,98,1147
260520,2016,66,1015
260520,2017,70,981
260520,2018,63,910
260520,2019,82,870
260530,2012,72,550
260530,2013,58,521
260530,2014,69,506
260530,2015,67,504
260530,2016,39,434
260530,2017,46,467
260530,2018,77,532
260530,2019,57,511
260540,2012,25,295
260540,2013,24,288
260540,2014,24,297
260540,2015,30,341
260540,2016,28,304
260540,2017,28,335
260540,2018,43,319
260540,2019,45,316
260545,2012,3,20
260545,2013,3,16
260545,2014,2,22
260545,2015,3,19
260545,2016,7,26
260545,2017,5,23
260545,2018,7,24
260545,2019,9,32
260550,2012,12,191
260550,2013,19,151
260550,2014,16,118
260550,2015,20,147
260550,2016,15,163
260550,2017,15,147
260550,2018,24,124
260550,2019,19,149
260560,2012,23,308
260560,2013,31,264
260560,2014,28,262
260560,2015,30,275
260560,2016,32,227
260560,2017,28,262
260560,2018,34,234
260560,2019,27,269
260570,2012,30,506
260570,2013,38,480
260570,2014,37,461
260570,2015,44,471
260570,2016,31,430
260570,2017,39,456
260570,2018,49,515
260570,2019,51,485
260580,2012,26,177
260580,2013,13,143
260580,2014,18,142
260580,2015,23,143
260580,2016,15,133
260580,2017,18,140
260580,2018,19,166
260580,2019,29,157
260590,2012,24,384
260590,2013,26,420
260590,2014,26,373
260590,2015,26,401
260590,2016,28,362
260590,2017,25,357
260590,2018,26,312
260590,2019,23,267
260600,2012,243,2344
260600,2013,259,2355
260600,2014,304,2360
260600,2015,305,2489
260600,2016,286,2179
260600,2017,314,2248
260600,2018,331,2313
260600,2019,355,2268
260610,2012,31,432
260610,2013,28,394
260610,2014,33,381
260610,2015,40,424
260610,2016,48,356
260610,2017,55,444
260610,2018,54,415
260610,2019,46,364
260620,2012,89,1238
260620,2013,97,1237
260620,2014,100,1308
260620,2015,102,1263
260620,2016,110,1151
260620,2017,123,1183
260620,2018,149,1216
260620,2019,148,1146
260630,2012,11,114
260630,2013,6,92
260630,2014,19,116
260630,2015,11,103
260630,2016,9,109
260630,2017,16,95
260630,2018,14,126
260630,2019,10,108
260640,2012,118,1180
260640,2013,108,1133
260640,2014,112,1266
260640,2015,135,1159
260640,2016,122,1060
260640,2017,125,1046
260640,2018,165,1140
260640,2019,177,1137
260650,2012,34,296
260650,2013,31,303
260650,2014,33,302
260650,2015,36,313
260650,2016,30,249
260650,2017,37,278
260650,2018,36,324
260650,2019,32,270
260660,2012,42,519
260660,2013,44,432
260660,2014,42,473
260660,2015,42,468
260660,2016,32,423
260660,2017,48,484
260660,2018,42,456
260660,2019,48,441
260670,2012,12,91
260670,2013,17,102
260670,2014,17,95
260670,2015,13,89
260670,2016,12,82
260670,2017,13,96
260670,2018,8,99
260670,2019,21,102
260680,2012,122,1514
260680,2013,161,1635
260680,2014,174,1684
260680,2015,165,1734
260680,2016,155,1563
260680,2017,180,1544
260680,2018,177,1631
260680,2019,203,1569
260690,2012,8,155
260690,2013,23,145
260690,2014,15,165
260690,2015,11,171
260690,2016,19,132
260690,2017,16,150
260690,2018,20,130
260690,2019,16,129
260700,2012,31,342
260700,2013,33,352
260700,2014,24,334
260700,2015,30,282
260700,2016,40,336
260700,2017,24,331
260700,2018,35,380
260700,2019,32,330
260710,2012,8,69
260710,2013,7,50
260710,2014,5,58
260710,2015,4,56
260710,2016,9,65
260710,2017,7,54
260710,2018,8,65
260710,2019,8,74
260720,2012,75,1632
260720,2013,76,1599
260720,2014,80,1576
260720,2015,86,1697
260720,2016,117,1562
260720,2017,136,1743
260720,2018,128,1800
260720,2019,150,1731
260730,2012,68,647
260730,2013,46,514
260730,2014,57,509
260730,2015,49,533
260730,2016,50,563
260730,2017,51,490
260730,2018,46,503
260730,2019,55,542
260740,2012,4,72
260740,2013,9,89
260740,2014,12,81
260740,2015,7,77
260740,2016,2,80
260740,2017,11,77
260740,2018,7,72
260740,2019,12,68
260750,2012,48,409
260750,2013,40,357
260750,2014,43,352
260750,2015,46,373
260750,2016,37,325
260750,2017,48,340
260750,2018,55,401
260750,2019,52,359
260760,2012,20,314
260760,2013,34,326
260760,2014,25,297
260760,2015,26,339
260760,2016,25,317
260760,2017,32,331
260760,2018,32,328
260760,2019,45,331
260765,2012,32,538
260765,2013,38,435
260765,2014,39,472
260765,2015,50,501
260765,2016,36,437
260765,2017,45,409
260765,2018,43,437
260765,2019,28,378
260770,2012,20,220
260770,2013,16,194
260770,2014,8,201
260770,2015,11,193
260770,2016,14,187
260770,2017,15,167
260770,2018,22,202
260770,2019,22,177
260775,2012,25,357
260775,2013,29,360
260775,2014,27,363
260775,2015,40,441
260775,2016,21,366
260775,2017,26,324
260775,2018,33,375
260775,2019,48,364
260780,2012,12,269
260780,2013,18,249
260780,2014,17,258
260780,2015,29,289
260780,2016,14,209
260780,2017,18,242
260780,2018,23,242
260780,2019,33,231
260790,2012,1017,9380
260790,2013,1026,9711
260790,2014,1061,9819
260790,2015,1180,10051
260790,2016,1012,8880
260790,2017,1206,9591
260790,2018,1373,9688
260790,2019,1301,9235
260795,2012,11,184
260795,2013,8,169
260795,2014,16,210
260795,2015,13,188
260795,2016,22,238
260795,2017,19,193
260795,2018,18,180
260795,2019,16,161
260800,2012,29,292
260800,2013,28,279
260800,2014,29,287
260800,2015,31,294
260800,2016,18,217
260800,2017,22,242
260800,2018,22,235
260800,2019,32,250
260805,2012,24,259
260805,2013,21,234
