CODMUNRES,ano_nasc,Qtd_Mais_de_5_Consultas_Pre_Natal,Qtd_Total
420285,2017,38,44
420285,2018,39,42
420285,2019,40,44
420287,2012,28,33
420287,2013,0,34
420287,2014,23,30
420287,2015,19,23
420287,2016,26,32
420287,2017,23,28
420287,2018,32,37
420287,2019,25,32
420290,2012,1315,1526
420290,2013,0,1625
420290,2014,1474,1657
420290,2015,1589,1730
420290,2016,1552,1731
420290,2017,1665,1841
420290,2018,1719,1923
420290,2019,1723,1960
420300,2012,765,1115
420300,2013,0,1175
420300,2014,964,1221
420300,2015,1001,1202
420300,2016,998,1216
420300,2017,1017,1150
420300,2018,1086,1230
420300,2019,1074,1161
420310,2012,31,58
420310,2013,0,71
420310,2014,55,61
420310,2015,65,71
420310,2016,59,62
420310,2017,68,69
420310,2018,64,68
420310,2019,81,89
420315,2012,48,62
420315,2013,0,74
420315,2014,34,63
420315,2015,44,69
420315,2016,43,58
420315,2017,52,68
420315,2018,59,64
420315,2019,56,63
420320,2012,881,1191
420320,2013,0,1191
420320,2014,892,1186
420320,2015,1012,1322
420320,2016,1010,1297
420320,2017,1140,1418
420320,2018,1182,1438
420320,2019,1208,1453
420325,2012,23,31
420325,2013,0,26
420325,2014,27,30
420325,2015,15,22
420325,2016,23,27
420325,2017,19,25
420325,2018,26,30
420325,2019,35,36
420330,2012,123,137
420330,2013,0,106
420330,2014,107,117
420330,2015,129,141
420330,2016,136,147
420330,2017,135,146
420330,2018,139,154
420330,2019,129,153
420340,2012,80,100
420340,2013,0,109
420340,2014,69,89
420340,2015,54,70
420340,2016,66,89
420340,2017,102,115
420340,2018,87,95
420340,2019,73,79
420350,2012,111,136
420350,2013,0,139
420350,2014,125,146
420350,2015,144,163
420350,2016,129,158
420350,2017,127,140
420350,2018,132,152
420350,2019,120,144
420360,2012,12,470
420360,2013,0,482
420360,2014,340,543
420360,2015,362,502
420360,2016,379,550
420360,2017,386,510
420360,2018,456,578
420360,2019,452,556
420370,2012,37,126
420370,2013,0,141
420370,2014,93,140
420370,2015,71,117
420370,2016,92,121
420370,2017,95,118
420370,2018,115,149
420370,2019,127,160
420380,2012,671,802
420380,2013,0,824
420380,2014,672,802
420380,2015,758,882
420380,2016,750,846
420380,2017,708,793
420380,2018,780,842
420380,2019,699,814
420390,2012,5,296
420390,2013,0,325
420390,2014,217,280
420390,2015,264,306
420390,2016,265,318
420390,2017,273,325
420390,2018,283,333
420390,2019,284,309
420395,2012,233,299
420395,2013,0,319
420395,2014,253,310
420395,2015,276,354
420395,2016,254,338
420395,2017,270,327
420395,2018,256,310
420395,2019,300,347
420400,2012,9,140
420400,2013,0,136
420400,2014,97,124
420400,2015,110,134
420400,2016,119,143
420400,2017,154,187
420400,2018,146,161
420400,2019,162,187
420410,2012,20,46
420410,2013,0,48
420410,2014,50,58
420410,2015,60,70
420410,2016,49,55
420410,2017,51,57
420410,2018,42,47
420410,2019,59,64
420415,2012,1,36
420415,2013,0,31
420415,2014,17,23
420415,2015,29,35
420415,2016,32,35
420415,2017,23,31
420415,2018,25,29
420415,2019,23,30
420417,2012,29,41
420417,2013,0,35
420417,2014,39,48
420417,2015,43,49
420417,2016,22,30
420417,2017,31,36
420417,2018,29,35
420417,2019,36,40
420419,2012,35,37
420419,2013,0,44
420419,2014,24,28
420419,2015,40,41
420419,2016,48,49
420419,2017,43,43
420419,2018,33,35
420419,2019,44,44
420420,2012,2640,3006
420420,2013,0,3183
420420,2014,2894,3273
420420,2015,3093,3449
420420,2016,3000,3314
420420,2017,3162,3516
420420,2018,3207,3626
420420,2019,3320,3657
420425,2012,146,182
420425,2013,0,196
420425,2014,184,216
420425,2015,167,212
420425,2016,158,195
420425,2017,158,202
420425,2018,175,212
420425,2019,169,193
420430,2012,848,917
420430,2013,0,889
420430,2014,934,1009
420430,2015,988,1055
420430,2016,943,1035
420430,2017,1048,1130
420430,2018,998,1063
420430,2019,1051,1111
420435,2012,33,38
420435,2013,0,42
420435,2014,45,50
420435,2015,35,41
420435,2016,51,54
420435,2017,61,67
420435,2018,62,68
420435,2019,52,61
420440,2012,78,96
420440,2013,0,102
420440,2014,97,112
420440,2015,76,97
420440,2016,93,114
420440,2017,85,109
420440,2018,104,119
420440,2019,107,137
420445,2012,21,21
420445,2013,0,15
420445,2014,26,26
420445,2015,12,15
420445,2016,28,30
420445,2017,32,34
420445,2018,20,20
420445,2019,17,17
420450,2012,155,178
420450,2013,0,167
420450,2014,151,175
420450,2015,181,215
420450,2016,192,212
420450,2017,161,182
420450,2018,178,192
420450,2019,167,177
420455,2012,105,199
420455,2013,0,216
420455,2014,161,223
420455,2015,170,196
420455,2016,166,214
420455,2017,173,217
420455,2018,199,229
420455,2019,217,237
420460,2012,2094,2731
420460,2013,0,2812
420460,2014,2238,2868
420460,2015,2449,2925
420460,2016,2431,2841
420460,2017,2534,2871
420460,2018,2481,2839
420460,2019,2419,2728
420470,2012,26,94
420470,2013,0,138
420470,2014,140,144
420470,2015,136,138
420470,2016,125,131
420470,2017,124,131
420470,2018,118,123
420470,2019,121,130
420475,2012,15,23
420475,2013,0,17
420475,2014,19,21
420475,2015,22,24
420475,2016,16,18
420475,2017,16,17
420475,2018,23,24
420475,2019,27,27
420480,2012,447,617
420480,2013,0,624
420480,2014,454,660
420480,2015,465,632
420480,2016,472,659
420480,2017,498,618
420480,2018,558,687
420480,2019,580,646
420490,2012,62,71
420490,2013,0,84
420490,2014,75,94
420490,2015,85,94
420490,2016,69,81
420490,2017,89,101
420490,2018,96,111
420490,2019,86,96
420500,2012,195,244
420500,2013,0,241
420500,2014,225,259
420500,2015,221,251
420500,2016,195,240
420500,2017,177,211
420500,2018,228,250
420500,2019,218,240
420510,2012,32,48
420510,2013,0,42
420510,2014,21,39
420510,2015,52,58
420510,2016,47,52
420510,2017,48,55
420510,2018,56,61
420510,2019,54,65
420515,2012,44,49
420515,2013,0,36
420515,2014,36,42
420515,2015,25,28
420515,2016,30,32
420515,2017,29,31
420515,2018,35,42
420515,2019,34,39
420517,2012,31,52
420517,2013,0,51
420517,2014,41,63
420517,2015,47,55
420517,2016,40,50
420517,2017,54,61
420517,2018,53,55
420517,2019,55,58
420519,2012,22,37
420519,2013,0,33
420519,2014,26,32
420519,2015,16,27
420519,2016,19,39
420519,2017,31,41
420519,2018,29,32
420519,2019,30,34
420520,2012,1,50
420520,2013,0,43
420520,2014,49,65
420520,2015,47,57
420520,2016,44,48
420520,2017,57,68
420520,2018,52,56
420520,2019,61,66
420530,2012,121,136
420530,2013,0,167
420530,2014,126,140
420530,2015,105,130
420530,2016,126,146
420530,2017,146,164
420530,2018,134,165
420530,2019,143,161
420535,2012,9,12
420535,2013,0,20
420535,2014,21,22
420535,2015,14,16
420535,2016,21,22
420535,2017,13,15
420535,2018,25,26
420535,2019,22,23
420540,2012,4433,5495
420540,2013,0,5630
420540,2014,4843,5813
420540,2015,5205,6135
420540,2016,5330,6235
420540,2017,5377,6355
420540,2018,5492,6368
420540,2019,5345,6134
420543,2012,16,25
420543,2013,0,25
420543,2014,23,27
420543,2015,17,19
420543,2016,24,24
420543,2017,36,39
420543,2018,38,40
420543,2019,25,25
420545,2012,247,346
420545,2013,0,348
420545,2014,308,411
420545,2015,297,386
420545,2016,333,409
420545,2017,371,435
420545,2018,389,454
420545,2019,397,446
420550,2012,485,549
420550,2013,0,530
420550,2014,513,562
420550,2015,555,587
420550,2016,536,570
420550,2017,463,516
420550,2018,416,538
420550,2019,57,521
420555,2012,21,24
420555,2013,0,37
420555,2014,24,26
420555,2015,26,32
420555,2016,21,26
420555,2017,21,23
420555,2018,20,25
420555,2019,22,22
420560,2012,47,50
420560,2013,0,45
420560,2014,34,44
420560,2015,32,36
420560,2016,37,41
420560,2017,46,51
420560,2018,42,48
420560,2019,27,32
420570,2012,187,251
420570,2013,0,252
420570,2014,215,255
420570,2015,196,258
420570,2016,217,280
420570,2017,247,317
420570,2018,252,308
420570,2019,280,320
420580,2012,213,253
420580,2013,0,279
420580,2014,258,314
420580,2015,218,267
420580,2016,222,263
420580,2017,246,293
420580,2018,265,305
420580,2019,258,281
420590,2012,586,765
420590,2013,0,800
420590,2014,682,823
420590,2015,758,901
420590,2016,709,829
420590,2017,776,906
420590,2018,822,935
420590,2019,858,995
420600,2012,103,166
420600,2013,0,139
420600,2014,114,163
420600,2015,128,159
420600,2016,128,174
420600,2017,129,176
420600,2018,161,209
420600,2019,142,162
420610,2012,61,73
420610,2013,0,70
420610,2014,69,85
420610,2015,69,80
420610,2016,64,73
420610,2017,59,70
420610,2018,71,85
420610,2019,70,84
420620,2012,108,145
420620,2013,0,127
420620,2014,102,122
420620,2015,106,125
420620,2016,109,143
420620,2017,98,128
420620,2018,111,141
420620,2019,100,140
420630,2012,195,247
420630,2013,0,250
420630,2014,228,267
420630,2015,231,250
420630,2016,249,285
420630,2017,274,302
420630,2018,291,322
420630,2019,280,335
420640,2012,98,115
420640,2013,0,85
420640,2014,95,108
420640,2015,104,112
420640,2016,75,85
420640,2017,105,123
420640,2018,112,116
420640,2019,129,138
420650,2012,469,629
420650,2013,0,638
420650,2014,484,539
420650,2015,544,630
420650,2016,512,572
420650,2017,594,646
420650,2018,544,598
420650,2019,555,602
420660,2012,34,70
420660,2013,0,59
420660,2014,33,45
420660,2015,44,58
420660,2016,41,57
420660,2017,45,57
420660,2018,51,59
420660,2019,49,62
420665,2012,53,65
420665,2013,0,77
420665,2014,75,91
420665,2015,75,89
420665,2016,73,97
420665,2017,105,118
420665,2018,84,108
420665,2019,94,106
420670,2012,5,275
420670,2013,0,273
420670,2014,254,303
420670,2015,243,298
420670,2016,275,309
420670,2017,279,320
420670,2018,290,335
420670,2019,284,322
420675,2012,0,18
420675,2013,0,26
420675,2014,5,20
420675,2015,13,20
420675,2016,19,23
420675,2017,24,24
420675,2018,13,16
420675,2019,8,15
420680,2012,1,39
420680,2013,0,32
420680,2014,16,26
420680,2015,30,39
420680,2016,30,37
420680,2017,26,28
420680,2018,45,51
420680,2019,23,26
420690,2012,216,256
420690,2013,0,252
420690,2014,206,266
420690,2015,215,240
420690,2016,233,256
420690,2017,226,243
420690,2018,272,290
420690,2019,207,226
420700,2012,679,842
420700,2013,0,703
420700,2014,620,708
420700,2015,676,795
420700,2016,664,770
420700,2017,655,747
420700,2018,730,836
420700,2019,671,755
420710,2012,126,166
420710,2013,0,166
420710,2014,154,181
420710,2015,151,197
420710,2016,152,180
420710,2017,152,168
420710,2018,154,183
420710,2019,164,194
420720,2012,71,95
420720,2013,0,118
420720,2014,77,109
420720,2015,75,109
420720,2016,79,110
420720,2017,62,111
420720,2018,67,105
420720,2019,59,106
420730,2012,435,525
420730,2013,0,512
420730,2014,421,504
420730,2015,437,523
420730,2016,520,640
420730,2017,550,657
420730,2018,558,665
420730,2019,539,640
420740,2012,61,65
420740,2013,0,69
420740,2014,66,75
420740,2015,92,100
420740,2016,70,75
420740,2017,76,81
420740,2018,65,69
420740,2019,92,97
420750,2012,668,808
420750,2013,0,797
420750,2014,723,823
420750,2015,722,822
420750,2016,726,864
420750,2017,892,967
420750,2018,840,901
420750,2019,845,910
420757,2012,27,27
420757,2013,0,31
420757,2014,16,17
420757,2015,25,26
420757,2016,28,28
420757,2017,43,47
420757,2018,18,19
420757,2019,40,43
420760,2012,44,54
420760,2013,0,44
420760,2014,47,50
420760,2015,36,40
420760,2016,46,51
420760,2017,43,49
420760,2018,58,60
420760,2019,50,52
420765,2012,39,87
420765,2013,0,84
420765,2014,103,119
420765,2015,83,89
420765,2016,82,90
420765,2017,97,108
420765,2018,92,106
420765,2019,111,120
420768,2012,67,120
420768,2013,0,129
420768,2014,74,118
420768,2015,115,188
420768,2016,116,165
420768,2017,143,179
420768,2018,121,153
420768,2019,101,130
420770,2012,69,79
420770,2013,0,108
420770,2014,77,94
420770,2015,100,114
420770,2016,62,72
420770,2017,95,112
420770,2018,79,86
420770,2019,80,96
420775,2012,31,39
420775,2013,0,39
420775,2014,26,31
420775,2015,35,41
420775,2016,36,43
420775,2017,44,49
420775,2018,43,47
420775,2019,28,37
420780,2012,89,112
420780,2013,0,124
420780,2014,107,128
420780,2015,120,148
420780,2016,89,98
420780,2017,102,117
420780,2018,122,133
420780,2019,143,154
420785,2012,20,21
420785,2013,0,30
420785,2014,15,22
420785,2015,21,22
420785,2016,17,22
420785,2017,23,28
420785,2018,16,21
420785,2019,27,32
420790,2012,61,112
420790,2013,0,134
420790,2014,121,138
420790,2015,123,135
420790,2016,109,116
420790,2017,139,145
420790,2018,126,138
420790,2019,91,143
420800,2012,50,73
420800,2013,0,58
420800,2014,51,58
420800,2015,62,70
420800,2016,53,60
420800,2017,49,51
420800,2018,49,55
420800,2019,75,88
420810,2012,223,267
420810,2013,0,283
420810,2014,252,291
420810,2015,286,315
420810,2016,283,312
420810,2017,274,293
420810,2018,197,280
420810,2019,100,296
420820,2012,2629,3030
420820,2013,0,3028
420820,2014,2867,3319
420820,2015,3138,3571
420820,2016,3092,3465
420820,2017,3246,3599
420820,2018,3453,3808
420820,2019,3337,3667
420830,2012,557,671
420830,2013,0,700
420830,2014,641,751
420830,2015,722,834
420830,2016,714,828
420830,2017,787,872
420830,2018,801,890
420830,2019,822,926
420840,2012,171,214
420840,2013,0,179
420840,2014,160,179
420840,2015,198,219
420840,2016,186,208
420840,2017,196,210
420840,2018,201,218
420840,2019,198,220
420845,2012,164,205
420845,2013,0,200
420845,2014,202,244
420845,2015,240,290
420845,2016,227,255
420845,2017,237,264
420845,2018,242,271
420845,2019,264,293
420850,2012,299,349
420850,2013,0,328
420850,2014,322,372
420850,2015,358,400
420850,2016,327,373
420850,2017,334,379
420850,2018,377,423
420850,2019,380,424
420860,2012,13,49
420860,2013,0,63
420860,2014,37,44
420860,2015,51,57
420860,2016,45,48
420860,2017,55,66
420860,2018,46,50
420860,2019,52,57
420870,2012,89,133
420870,2013,0,121
420870,2014,85,123
420870,2015,61,94
420870,2016,93,129
420870,2017,99,127
420870,2018,129,147
420870,2019,114,130
420880,2012,174,255
420880,2013,0,226
420880,2014,146,210
420880,2015,168,234
420880,2016,169,242
420880,2017,181,253
420880,2018,208,266
420880,2019,211,260
420890,2012,2027,2333
420890,2013,0,2310
420890,2014,2110,2408
420890,2015,2225,2519
420890,2016,2060,2312
420890,2017,2109,2421
420890,2018,2069,2352
420890,2019,2066,2311
420895,2012,10,16
420895,2013,0,25
420895,2014,25,26
420895,2015,10,15
420895,2016,13,14
420895,2017,24,26
420895,2018,14,17
420895,2019,21,23
420900,2012,12,324
420900,2013,0,336
420900,2014,312,352
420900,2015,361,406
420900,2016,344,379
420900,2017,302,342
420900,2018,343,370
420900,2019,321,353
420910,2012,6607,7886
420910,2013,0,7848
420910,2014,6889,8063
420910,2015,7183,8402
420910,2016,6884,8030
420910,2017,7023,8083
420910,2018,7183,8177
420910,2019,7038,7815
420915,2012,71,92
420915,2013,0,84
420915,2014,68,98
420915,2015,68,108
420915,2016,82,106
420915,2017,79,102
420915,2018,74,88
420915,2019,78,99
420917,2012,23,27
420917,2013,0,18
420917,2014,18,20
420917,2015,18,20
420917,2016,12,13
420917,2017,25,29
420917,2018,28,28
420917,2019,32,34
420920,2012,0,20
420920,2013,0,19
420920,2014,26,29
420920,2015,30,33
420920,2016,24,26
420920,2017,25,25
420920,2018,20,22
420920,2019,24,27
420930,2012,1686,2299
420930,2013,0,2340
420930,2014,1901,2406
420930,2015,1936,2428
420930,2016,1937,2476
420930,2017,2014,2491
420930,2018,1931,2320
420930,2019,1992,2287
420940,2012,362,566
420940,2013,0,573
420940,2014,372,511
420940,2015,365,502
420940,2016,294,421
420940,2017,319,473
420940,2018,358,440
420940,2019,345,453
420945,2012,15,15
420945,2013,0,12
420945,2014,15,21
420945,2015,21,21
420945,2016,16,20
420945,2017,24,26
420945,2018,21,21
420945,2019,23,26
420950,2012,77,85
420950,2013,0,101
420950,2014,91,98
420950,2015,100,106
420950,2016,90,97
420950,2017,88,101
420950,2018,93,102
420950,2019,95,99
420960,2012,147,185
420960,2013,0,194
420960,2014,158,214
420960,2015,141,201
420960,2016,154,217
420960,2017,135,166
420960,2018,147,168
420960,2019,156,170
420970,2012,81,160
420970,2013,0,160
420970,2014,102,162
420970,2015,130,185
420970,2016,117,166
420970,2017,118,146
420970,2018,153,179
420970,2019,122,161
420980,2012,25,29
420980,2013,0,30
420980,2014,25,33
420980,2015,37,43
420980,2016,37,39
420980,2017,36,39
420980,2018,30,32
420980,2019,37,37
420985,2012,34,55
420985,2013,0,42
420985,2014,45,55
420985,2015,51,60
420985,2016,45,48
420985,2017,55,58
420985,2018,41,44
420985,2019,58,58
420990,2012,119,141
420990,2013,0,169
420990,2014,131,166
420990,2015,117,147
420990,2016,128,159
420990,2017,141,166
420990,2018,177,194
420990,2019,138,154
421000,2012,120,144
421000,2013,0,168
421000,2014,158,186
421000,2015,142,158
421000,2016,149,168
421000,2017,162,178
421000,2018,187,214
421000,2019,186,198
421003,2012,1,48
421003,2013,0,43
421003,2014,52,60
421003,2015,67,74
421003,2016,53,63
421003,2017,50,61
421003,2018,55,59
421003,2019,55,60
421005,2012,13,16
421005,2013,0,33
421005,2014,18,22
421005,2015,14,18
421005,2016,23,26
421005,2017,18,21
421005,2018,16,20
421005,2019,22,24
421010,2012,703,745
421010,2013,0,827
421010,2014,717,798
421010,2015,702,777
421010,2016,689,765
421010,2017,751,843
421010,2018,578,820
421010,2019,298,754
421020,2012,24,34
421020,2013,0,27
421020,2014,20,36
421020,2015,25,40
421020,2016,16,25
421020,2017,29,38
421020,2018,40,51
421020,2019,30,30
421030,2012,77,95
421030,2013,0,91
421030,2014,74,76
421030,2015,87,97
421030,2016,116,121
421030,2017,80,82
421030,2018,79,95
421030,2019,64,101
421040,2012,73,92
421040,2013,0,79
421040,2014,80,116
421040,2015,79,107
421040,2016,69,103
421040,2017,60,90
421040,2018,86,106
421040,2019,84,105
421050,2012,257,315
421050,2013,0,310
421050,2014,324,377
421050,2015,313,373
421050,2016,325,362
421050,2017,329,360
421050,2018,356,403
421050,2019,338,371
421055,2012,9,12
421055,2013,0,12
421055,2014,13,17
421055,2015,24,26
421055,2016,16,18
421055,2017,14,17
421055,2018,15,16
421055,2019,25,26
421060,2012,162,186
421060,2013,0,168
421060,2014,171,182
421060,2015,192,203
421060,2016,194,202
421060,2017,195,210
421060,2018,211,228
421060,2019,200,215
421070,2012,26,41
421070,2013,0,30
421070,2014,20,33
421070,2015,20,29
421070,2016,27,36
421070,2017,18,31
421070,2018,32,41
421070,2019,30,38
421080,2012,62,73
421080,2013,0,76
421080,2014,66,86
421080,2015,50,72
421080,2016,54,85
421080,2017,63,82
421080,2018,76,91
421080,2019,63,79
421085,2012,20,30
421085,2013,0,30
421085,2014,27,36
421085,2015,21,28
421085,2016,29,33
421085,2017,22,22
421085,2018,26,27
421085,2019,33,36
421090,2012,36,43
421090,2013,0,44
421090,2014,49,52
421090,2015,36,41
421090,2016,35,37
421090,2017,40,44
421090,2018,43,44
421090,2019,47,49
421100,2012,47,108
421100,2013,0,106
421100,2014,93,112
421100,2015,55,123
421100,2016,96,126
421100,2017,106,121
421100,2018,112,122
421100,2019,111,120
421105,2012,117,152
421105,2013,0,154
421105,2014,95,126
421105,2015,129,162
421105,2016,126,161
421105,2017,122,150
421105,2018,123,155
421105,2019,115,142
421110,2012,97,137
421110,2013,0,106
421110,2014,88,128
421110,2015,102,131
421110,2016,94,131
421110,2017,105,132
421110,2018,89,129
421110,2019,42,131
421120,2012,175,243
421120,2013,0,258
421120,2014,201,245
421120,2015,209,249
421120,2016,207,244
421120,2017,229,268
421120,2018,198,233
421120,2019,195,217
421125,2012,30,44
421125,2013,0,56
421125,2014,28,32
421125,2015,25,34
421125,2016,25,27
421125,2017,46,49
421125,2018,34,39
421125,2019,35,37
421130,2012,923,1160
421130,2013,0,1229
421130,2014,1065,1384
421130,2015,1154,1452
421130,2016,1182,1448
421130,2017,1132,1370
421130,2018,1233,1446
421130,2019,1254,1435
421140,2012,52,58
421140,2013,0,52
421140,2014,49,50
421140,2015,50,54
421140,2016,46,51
421140,2017,54,59
