CODMUNRES,ano_nasc,Qtd_Ao_Menos_1_Consulta_Pre_Natal,Qtd_Total
290360,2016,192,196
290360,2017,185,185
290360,2018,210,212
290360,2019,207,210
290370,2012,136,150
290370,2013,0,162
290370,2014,146,154
290370,2015,166,170
290370,2016,158,164
290370,2017,184,193
290370,2018,221,225
290370,2019,176,181
290380,2012,257,270
290380,2013,0,244
290380,2014,227,241
290380,2015,236,240
290380,2016,246,247
290380,2017,234,238
290380,2018,224,226
290380,2019,195,195
290390,2012,986,1025
290390,2013,0,1088
290390,2014,1114,1136
290390,2015,1097,1110
290390,2016,1127,1142
290390,2017,1134,1157
290390,2018,1173,1197
290390,2019,1086,1097
290395,2012,155,156
290395,2013,0,120
290395,2014,119,123
290395,2015,109,113
290395,2016,122,127
290395,2017,132,133
290395,2018,117,120
290395,2019,108,111
290400,2012,123,170
290400,2013,0,156
290400,2014,142,146
290400,2015,156,162
290400,2016,149,152
290400,2017,171,178
290400,2018,191,196
290400,2019,178,181
290405,2012,242,255
290405,2013,0,305
290405,2014,199,207
290405,2015,250,256
290405,2016,230,233
290405,2017,262,262
290405,2018,262,264
290405,2019,253,254
290410,2012,244,254
290410,2013,0,263
290410,2014,249,252
290410,2015,273,278
290410,2016,265,266
290410,2017,254,254
290410,2018,274,282
290410,2019,285,288
290420,2012,67,137
290420,2013,0,160
290420,2014,101,119
290420,2015,120,125
290420,2016,130,136
290420,2017,121,122
290420,2018,117,140
290420,2019,123,137
290430,2012,191,198
290430,2013,0,169
290430,2014,175,181
290430,2015,175,177
290430,2016,149,150
290430,2017,169,171
290430,2018,164,169
290430,2019,141,148
290440,2012,113,114
290440,2013,0,90
290440,2014,68,69
290440,2015,49,49
290440,2016,75,78
290440,2017,80,84
290440,2018,98,99
290440,2019,96,102
290450,2012,126,130
290450,2013,0,131
290450,2014,112,114
290450,2015,54,135
290450,2016,43,126
290450,2017,128,136
290450,2018,131,136
290450,2019,114,114
290460,2012,910,939
290460,2013,0,925
290460,2014,908,924
290460,2015,972,982
290460,2016,833,849
290460,2017,856,868
290460,2018,874,920
290460,2019,830,850
290470,2012,261,264
290470,2013,0,259
290470,2014,227,243
290470,2015,217,225
290470,2016,230,245
290470,2017,220,229
290470,2018,229,239
290470,2019,208,215
290475,2012,288,293
290475,2013,0,263
290475,2014,322,324
290475,2015,288,290
290475,2016,283,286
290475,2017,317,319
290475,2018,325,325
290475,2019,346,349
290480,2012,83,88
290480,2013,0,103
290480,2014,101,106
290480,2015,90,97
290480,2016,82,84
290480,2017,65,72
290480,2018,63,70
290480,2019,80,84
290485,2012,220,226
290485,2013,0,250
290485,2014,208,216
290485,2015,239,241
290485,2016,229,236
290485,2017,246,250
290485,2018,218,221
290485,2019,233,238
290490,2012,354,419
290490,2013,0,410
290490,2014,364,442
290490,2015,350,392
290490,2016,398,424
290490,2017,390,396
290490,2018,391,404
290490,2019,355,358
290500,2012,274,277
290500,2013,0,284
290500,2014,295,304
290500,2015,328,342
290500,2016,288,303
290500,2017,263,268
290500,2018,292,295
290500,2019,291,291
290510,2012,161,165
290510,2013,0,171
290510,2014,124,128
290510,2015,128,130
290510,2016,115,119
290510,2017,158,161
290510,2018,138,140
290510,2019,126,126
290515,2012,141,145
290515,2013,0,140
290515,2014,141,143
290515,2015,147,153
290515,2016,130,132
290515,2017,111,113
290515,2018,115,117
290515,2019,129,129
290520,2012,768,782
290520,2013,0,744
290520,2014,678,693
290520,2015,753,769
290520,2016,680,697
290520,2017,675,692
290520,2018,693,724
290520,2019,656,673
290530,2012,302,336
290530,2013,0,257
290530,2014,296,301
290530,2015,284,288
290530,2016,271,274
290530,2017,200,282
290530,2018,60,334
290530,2019,196,310
290540,2012,223,229
290540,2013,0,242
290540,2014,232,245
290540,2015,276,281
290540,2016,290,301
290540,2017,275,288
290540,2018,320,336
290540,2019,301,315
290550,2012,182,186
290550,2013,0,156
290550,2014,159,163
290550,2015,176,179
290550,2016,190,195
290550,2017,204,206
290550,2018,213,220
290550,2019,218,220
290560,2012,466,509
290560,2013,0,431
290560,2014,391,406
290560,2015,396,407
290560,2016,370,380
290560,2017,369,372
290560,2018,396,400
290560,2019,333,337
290570,2012,3933,4160
290570,2013,0,4257
290570,2014,4106,4322
290570,2015,4266,4579
290570,2016,3707,4228
290570,2017,3478,4379
290570,2018,3865,4383
290570,2019,3889,4255
290580,2012,602,628
290580,2013,0,548
290580,2014,418,434
290580,2015,589,611
290580,2016,531,553
290580,2017,681,706
290580,2018,555,565
290580,2019,567,578
290590,2012,396,493
290590,2013,0,453
290590,2014,482,485
290590,2015,525,531
290590,2016,441,450
290590,2017,477,482
290590,2018,546,548
290590,2019,494,500
290600,2012,1009,1090
290600,2013,0,1038
290600,2014,837,1077
290600,2015,720,1161
290600,2016,925,1148
290600,2017,1061,1082
290600,2018,1216,1238
290600,2019,1155,1182
290610,2012,107,152
290610,2013,0,160
290610,2014,142,143
290610,2015,128,130
290610,2016,130,134
290610,2017,143,150
290610,2018,115,118
290610,2019,127,130
290620,2012,410,417
290620,2013,0,368
290620,2014,324,336
290620,2015,376,382
290620,2016,354,357
290620,2017,186,374
290620,2018,167,349
290620,2019,191,380
290630,2012,459,498
290630,2013,0,490
290630,2014,438,461
290630,2015,442,457
290630,2016,463,496
290630,2017,460,483
290630,2018,476,504
290630,2019,383,398
290640,2012,90,130
290640,2013,0,112
290640,2014,61,91
290640,2015,73,91
290640,2016,94,97
290640,2017,108,110
290640,2018,84,87
290640,2019,66,66
290650,2012,1109,1141
290650,2013,0,1170
290650,2014,1118,1138
290650,2015,1077,1096
290650,2016,982,1017
290650,2017,971,1006
290650,2018,1062,1106
290650,2019,971,1013
290660,2012,169,170
290660,2013,0,159
290660,2014,147,147
290660,2015,88,164
290660,2016,81,137
290660,2017,54,163
290660,2018,151,156
290660,2019,139,142
290670,2012,329,332
290670,2013,0,375
290670,2014,352,358
290670,2015,341,345
290670,2016,356,360
290670,2017,337,341
290670,2018,314,318
290670,2019,289,293
290680,2012,465,480
290680,2013,0,437
290680,2014,469,481
290680,2015,471,480
290680,2016,465,476
290680,2017,484,502
290680,2018,457,467
290680,2019,467,469
290682,2012,210,221
290682,2013,0,191
290682,2014,243,247
290682,2015,231,233
290682,2016,205,209
290682,2017,228,232
290682,2018,216,220
290682,2019,236,241
290685,2012,76,99
290685,2013,0,94
290685,2014,86,98
290685,2015,89,99
290685,2016,94,96
290685,2017,106,107
290685,2018,112,112
290685,2019,98,99
290687,2012,416,448
290687,2013,0,405
290687,2014,434,450
290687,2015,461,477
290687,2016,484,493
290687,2017,503,513
290687,2018,504,524
290687,2019,463,476
290689,2012,120,123
290689,2013,0,88
290689,2014,98,101
290689,2015,104,107
290689,2016,98,98
290689,2017,103,103
290689,2018,103,103
290689,2019,84,84
290690,2012,245,254
290690,2013,0,221
290690,2014,231,238
290690,2015,259,262
290690,2016,269,278
290690,2017,251,260
290690,2018,281,283
290690,2019,272,273
290700,2012,137,141
290700,2013,0,122
290700,2014,125,127
290700,2015,138,141
290700,2016,113,118
290700,2017,123,129
290700,2018,118,121
290700,2019,123,124
290710,2012,493,499
290710,2013,0,452
290710,2014,472,481
290710,2015,405,411
290710,2016,429,448
290710,2017,419,422
290710,2018,470,476
290710,2019,412,418
290720,2012,1098,1120
290720,2013,0,1086
290720,2014,1073,1092
290720,2015,1082,1098
290720,2016,973,997
290720,2017,1060,1087
290720,2018,1035,1050
290720,2019,1049,1061
290730,2012,378,389
290730,2013,0,340
290730,2014,249,260
290730,2015,334,340
290730,2016,311,318
290730,2017,353,354
290730,2018,308,311
290730,2019,274,290
290740,2012,49,49
290740,2013,0,46
290740,2014,49,49
290740,2015,57,65
290740,2016,40,45
290740,2017,49,59
290740,2018,38,38
290740,2019,50,50
290750,2012,658,679
290750,2013,0,698
290750,2014,661,686
290750,2015,662,672
290750,2016,573,595
290750,2017,545,563
290750,2018,527,540
290750,2019,520,527
290755,2012,103,109
290755,2013,0,107
290755,2014,73,74
290755,2015,86,86
290755,2016,113,113
290755,2017,78,79
290755,2018,103,108
290755,2019,90,90
290760,2012,259,263
290760,2013,0,227
290760,2014,241,248
290760,2015,207,211
290760,2016,209,212
290760,2017,240,240
290760,2018,234,237
290760,2019,213,217
290770,2012,169,180
290770,2013,0,151
290770,2014,159,163
290770,2015,145,160
290770,2016,142,155
290770,2017,167,181
290770,2018,139,181
290770,2019,142,145
290780,2012,340,353
290780,2013,0,364
290780,2014,313,329
290780,2015,300,310
290780,2016,322,337
290780,2017,339,358
290780,2018,318,326
290780,2019,303,312
290790,2012,275,290
290790,2013,0,291
290790,2014,213,220
290790,2015,247,256
290790,2016,262,273
290790,2017,277,297
290790,2018,286,286
290790,2019,303,308
290800,2012,294,302
290800,2013,0,283
290800,2014,255,266
290800,2015,268,276
290800,2016,245,255
290800,2017,258,266
290800,2018,251,255
290800,2019,221,228
290810,2012,231,260
290810,2013,0,228
290810,2014,272,284
290810,2015,167,261
290810,2016,227,231
290810,2017,256,274
290810,2018,171,274
290810,2019,254,287
290820,2012,251,296
290820,2013,0,233
290820,2014,168,224
290820,2015,212,242
290820,2016,192,207
290820,2017,212,223
290820,2018,284,289
290820,2019,241,244
290830,2012,160,168
290830,2013,0,138
290830,2014,144,146
290830,2015,157,163
290830,2016,177,180
290830,2017,148,153
290830,2018,170,172
290830,2019,142,146
290840,2012,970,1041
290840,2013,0,1020
290840,2014,1033,1074
290840,2015,1079,1096
290840,2016,1043,1048
290840,2017,1073,1074
290840,2018,1056,1059
290840,2019,1019,1022
290850,2012,270,436
290850,2013,0,414
290850,2014,241,419
290850,2015,321,410
290850,2016,358,370
290850,2017,351,363
290850,2018,352,359
290850,2019,300,309
290860,2012,292,331
290860,2013,0,319
290860,2014,345,356
290860,2015,348,358
290860,2016,303,318
290860,2017,331,362
290860,2018,324,351
290860,2019,320,337
290870,2012,184,186
290870,2013,0,213
290870,2014,196,196
290870,2015,198,199
290870,2016,211,212
290870,2017,176,179
290870,2018,186,188
290870,2019,199,201
290880,2012,50,52
290880,2013,0,45
290880,2014,54,55
290880,2015,40,41
290880,2016,37,38
290880,2017,34,34
290880,2018,30,41
290880,2019,47,47
290890,2012,209,330
290890,2013,0,283
290890,2014,145,282
290890,2015,202,280
290890,2016,254,261
290890,2017,248,268
290890,2018,254,263
290890,2019,234,236
290900,2012,74,76
290900,2013,0,76
290900,2014,72,72
290900,2015,75,76
290900,2016,86,87
290900,2017,80,80
290900,2018,83,84
290900,2019,81,81
290910,2012,128,154
290910,2013,0,157
290910,2014,192,193
290910,2015,20,163
290910,2016,153,178
290910,2017,149,168
290910,2018,184,209
290910,2019,186,197
290920,2012,210,216
290920,2013,0,216
290920,2014,179,183
290920,2015,165,186
290920,2016,162,191
290920,2017,181,192
290920,2018,209,209
290920,2019,212,213
290930,2012,440,454
290930,2013,0,425
290930,2014,415,421
290930,2015,460,470
290930,2016,426,431
290930,2017,411,422
290930,2018,429,439
290930,2019,396,400
290940,2012,174,178
290940,2013,0,184
290940,2014,172,178
290940,2015,168,170
290940,2016,148,154
290940,2017,150,155
290940,2018,177,177
290940,2019,167,168
290950,2012,46,51
290950,2013,0,50
290950,2014,51,56
290950,2015,56,58
290950,2016,65,67
290950,2017,75,76
290950,2018,58,58
290950,2019,56,58
290960,2012,269,278
290960,2013,0,254
290960,2014,239,253
290960,2015,272,285
290960,2016,268,274
290960,2017,255,265
290960,2018,258,262
290960,2019,205,209
290970,2012,205,205
290970,2013,0,169
290970,2014,184,186
290970,2015,173,179
290970,2016,146,151
290970,2017,169,170
290970,2018,172,174
290970,2019,191,197
290980,2012,726,762
290980,2013,0,816
290980,2014,728,765
290980,2015,819,838
290980,2016,786,797
290980,2017,809,843
290980,2018,798,809
290980,2019,708,717
290990,2012,513,525
290990,2013,0,459
290990,2014,517,524
290990,2015,487,495
290990,2016,472,477
290990,2017,561,567
290990,2018,552,561
290990,2019,576,586
291000,2012,173,183
291000,2013,0,142
291000,2014,126,130
291000,2015,139,144
291000,2016,161,170
291000,2017,163,169
291000,2018,143,147
291000,2019,148,153
291005,2012,1061,1116
291005,2013,0,960
291005,2014,1010,1066
291005,2015,1052,1096
291005,2016,1137,1191
291005,2017,1131,1179
291005,2018,1116,1143
291005,2019,1052,1074
291010,2012,125,127
291010,2013,0,116
291010,2014,119,125
291010,2015,111,120
291010,2016,130,133
291010,2017,165,166
291010,2018,98,142
291010,2019,105,130
291020,2012,38,40
291020,2013,0,50
291020,2014,37,38
291020,2015,45,46
291020,2016,57,58
291020,2017,58,58
291020,2018,50,51
291020,2019,53,54
291030,2012,73,75
291030,2013,0,102
291030,2014,58,61
291030,2015,85,87
291030,2016,67,67
291030,2017,79,79
291030,2018,76,80
291030,2019,82,83
291040,2012,292,300
291040,2013,0,301
291040,2014,225,239
291040,2015,289,294
291040,2016,267,275
291040,2017,248,252
291040,2018,272,275
291040,2019,268,268
291050,2012,576,603
291050,2013,0,608
291050,2014,508,529
291050,2015,513,537
291050,2016,523,558
291050,2017,516,550
291050,2018,517,539
291050,2019,516,529
291060,2012,483,521
291060,2013,0,512
291060,2014,420,449
291060,2015,441,468
291060,2016,441,457
291060,2017,462,480
291060,2018,526,553
291060,2019,477,485
291070,2012,784,815
291070,2013,0,704
291070,2014,745,765
291070,2015,746,769
291070,2016,728,745
291070,2017,763,786
291070,2018,861,880
291070,2019,776,789
291072,2012,1763,1837
291072,2013,0,1694
291072,2014,1660,1705
291072,2015,1601,1795
291072,2016,1734,1786
291072,2017,1744,1819
291072,2018,1927,1989
291072,2019,1941,1973
291075,2012,196,199
291075,2013,0,203
291075,2014,196,197
291075,2015,162,166
291075,2016,192,198
291075,2017,189,191
291075,2018,212,218
291075,2019,182,182
291077,2012,47,52
291077,2013,0,36
291077,2014,48,48
291077,2015,38,48
291077,2016,49,51
291077,2017,31,36
291077,2018,28,32
291077,2019,38,46
291080,2012,5689,9561
291080,2013,0,9278
291080,2014,4888,9671
291080,2015,7597,10350
291080,2016,9945,10222
291080,2017,10107,10294
291080,2018,10233,10315
291080,2019,9733,9816
291085,2012,236,261
291085,2013,0,281
291085,2014,255,261
291085,2015,243,248
291085,2016,249,251
291085,2017,254,257
291085,2018,274,275
291085,2019,253,253
291090,2012,83,86
291090,2013,0,66
291090,2014,51,53
291090,2015,74,79
291090,2016,59,62
291090,2017,41,44
291090,2018,50,50
291090,2019,48,48
291100,2012,118,120
291100,2013,0,135
291100,2014,120,121
291100,2015,100,103
291100,2016,125,130
291100,2017,105,108
291100,2018,73,74
291100,2019,97,99
291110,2012,393,401
291110,2013,0,405
291110,2014,390,390
291110,2015,336,336
291110,2016,456,459
291110,2017,388,395
291110,2018,442,448
291110,2019,441,448
291120,2012,492,508
291120,2013,0,522
291120,2014,432,445
291120,2015,405,416
291120,2016,430,450
291120,2017,442,455
291120,2018,467,471
291120,2019,439,446
291125,2012,51,55
291125,2013,0,49
291125,2014,43,45
291125,2015,45,45
291125,2016,41,45
291125,2017,50,50
291125,2018,43,43
291125,2019,39,40
291130,2012,126,139
291130,2013,0,111
291130,2014,145,147
291130,2015,121,129
291130,2016,120,124
291130,2017,115,122
291130,2018,108,120
291130,2019,111,112
291140,2012,232,245
291140,2013,0,252
291140,2014,262,275
291140,2015,242,252
291140,2016,221,230
291140,2017,216,244
291140,2018,216,271
291140,2019,246,251
291150,2012,75,79
291150,2013,0,73
291150,2014,93,96
291150,2015,100,105
291150,2016,87,89
291150,2017,99,102
291150,2018,59,60
291150,2019,72,73
291160,2012,265,271
291160,2013,0,286
291160,2014,271,279
291160,2015,234,241
291160,2016,245,246
291160,2017,236,241
291160,2018,265,271
291160,2019,251,253
291165,2012,84,85
291165,2013,0,69
291165,2014,77,80
291165,2015,85,86
291165,2016,86,89
291165,2017,84,85
291165,2018,94,99
291165,2019,76,77
291170,2012,1110,1127
291170,2013,0,1209
291170,2014,1243,1257
291170,2015,1243,1273
291170,2016,1168,1180
291170,2017,1172,1189
291170,2018,1302,1322
291170,2019,1259,1273
291180,2012,288,302
291180,2013,0,254
291180,2014,252,260
291180,2015,225,238
291180,2016,197,204
291180,2017,264,268
291180,2018,255,262
291180,2019,217,224
291185,2012,147,149
291185,2013,0,123
291185,2014,118,124
291185,2015,105,108
291185,2016,106,112
291185,2017,135,136
291185,2018,123,124
291185,2019,128,129
291190,2012,342,356
291190,2013,0,358
291190,2014,399,417
291190,2015,407,410
291190,2016,395,400
291190,2017,412,417
291190,2018,433,435
291190,2019,373,374
291200,2012,111,112
291200,2013,0,107
291200,2014,98,99
291200,2015,119,123
291200,2016,94,95
291200,2017,101,103
291200,2018,106,107
291200,2019,80,81
291210,2012,381,388
291210,2013,0,337
291210,2014,298,304
291210,2015,297,302
291210,2016,253,261
291210,2017,277,283
291210,2018,252,259
291210,2019,239,248
291220,2012,329,351
291220,2013,0,345
291220,2014,282,290
291220,2015,309,315
291220,2016,309,310
291220,2017,342,346
291220,2018,200,352
291220,2019,269,273
291230,2012,188,190
291230,2013,0,159
291230,2014,162,164
291230,2015,152,154
291230,2016,149,155
291230,2017,152,152
291230,2018,129,129
291230,2019,142,142
291240,2012,230,234
291240,2013,0,198
291240,2014,204,207
291240,2015,234,234
291240,2016,211,213
291240,2017,192,193
291240,2018,183,184
291240,2019,206,206
291250,2012,160,176
291250,2013,0,150
291250,2014,171,174
291250,2015,146,147
291250,2016,160,162
291250,2017,112,147
291250,2018,111,145
291250,2019,109,153
291260,2012,49,49
291260,2013,0,49
291260,2014,53,53
291260,2015,59,60
291260,2016,61,63
291260,2017,44,45
291260,2018,51,52
291260,2019,44,44
291270,2012,414,444
291270,2013,0,369
291270,2014,322,354
291270,2015,365,389
291270,2016,377,390
291270,2017,353,362
291270,2018,295,303
291270,2019,335,340
291280,2012,119,120
291280,2013,0,100
291280,2014,105,106
291280,2015,115,116
291280,2016,128,131
291280,2017,120,123
291280,2018,121,121
291280,2019,114,115
291290,2012,292,299
291290,2013,0,284
291290,2014,266,284
291290,2015,309,316
291290,2016,305,315
291290,2017,308,317
291290,2018,295,303
291290,2019,268,278
291300,2012,148,157
291300,2013,0,176
291300,2014,179,184
291300,2015,182,186
291300,2016,171,176
291300,2017,164,167
291300,2018,145,151
291300,2019,137,141
291310,2012,250,252
291310,2013,0,252
291310,2014,233,243
291310,2015,211,219
291310,2016,231,234
291310,2017,203,211
291310,2018,213,223
291310,2019,192,195
291320,2012,430,441
291320,2013,0,402
291320,2014,406,409
291320,2015,460,465
291320,2016,416,425
291320,2017,406,409
291320,2018,402,406
291320,2019,398,405
291330,2012,49,73
291330,2013,0,83
291330,2014,45,58
291330,2015,61,70
291330,2016,38,40
291330,2017,31,31
291330,2018,48,48
291330,2019,35,36
