CODMUNRES,Ano,Qtd_Total,Pop
412490,2016,22,435
412490,2017,13,416
412490,2018,21,398
412490,2019,13,381
412500,2012,33,891
412500,2013,32,837
412500,2014,22,792
412500,2015,30,745
412500,2016,33,704
412500,2017,27,660
412500,2018,30,618
412500,2019,20,577
412510,2012,28,1293
412510,2013,36,1247
412510,2014,36,1199
412510,2015,25,1151
412510,2016,27,1130
412510,2017,33,1105
412510,2018,27,1080
412510,2019,31,1059
412520,2012,23,730
412520,2013,17,695
412520,2014,32,658
412520,2015,25,621
412520,2016,26,593
412520,2017,21,563
412520,2018,19,534
412520,2019,12,507
412530,2012,10,396
412530,2013,10,379
412530,2014,11,362
412530,2015,5,345
412530,2016,6,335
412530,2017,0,324
412530,2018,9,314
412530,2019,1,304
412535,2012,19,430
412535,2013,14,402
412535,2014,21,373
412535,2015,15,344
412535,2016,10,334
412535,2017,14,323
412535,2018,10,313
412535,2019,16,303
412540,2012,16,556
412540,2013,13,541
412540,2014,19,509
412540,2015,14,483
412540,2016,13,454
412540,2017,20,425
412540,2018,13,396
412540,2019,18,367
412545,2012,10,327
412545,2013,15,311
412545,2014,13,294
412545,2015,7,278
412545,2016,8,260
412545,2017,13,241
412545,2018,8,222
412545,2019,9,205
412550,2012,814,24719
412550,2013,836,25002
412550,2014,852,25244
412550,2015,788,25509
412550,2016,682,25433
412550,2017,546,25295
412550,2018,511,25156
412550,2019,480,25084
412555,2012,4,166
412555,2013,4,162
412555,2014,1,156
412555,2015,4,152
412555,2016,5,144
412555,2017,4,136
412555,2018,7,128
412555,2019,0,120
412560,2012,103,3783
412560,2013,113,3726
412560,2014,133,3682
412560,2015,105,3630
412560,2016,101,3552
412560,2017,100,3463
412560,2018,83,3376
412560,2019,85,3299
412570,2012,76,2264
412570,2013,82,2174
412570,2014,93,2082
412570,2015,88,1993
412570,2016,75,1928
412570,2017,65,1857
412570,2018,72,1788
412570,2019,58,1724
412575,2012,15,542
412575,2013,27,512
412575,2014,15,469
412575,2015,20,437
412575,2016,17,414
412575,2017,16,389
412575,2018,13,365
412575,2019,9,342
412580,2012,31,814
412580,2013,19,784
412580,2014,30,751
412580,2015,23,720
412580,2016,22,711
412580,2017,10,700
412580,2018,18,688
412580,2019,20,679
412590,2012,5,200
412590,2013,5,189
412590,2014,5,179
412590,2015,9,169
412590,2016,7,159
412590,2017,10,149
412590,2018,6,139
412590,2019,7,129
412600,2012,35,784
412600,2013,32,746
412600,2014,36,705
412600,2015,28,666
412600,2016,27,630
412600,2017,19,592
412600,2018,17,554
412600,2019,11,518
412610,2012,19,439
412610,2013,16,424
412610,2014,22,408
412610,2015,13,392
412610,2016,12,381
412610,2017,13,368
412610,2018,12,355
412610,2019,5,344
412620,2012,20,608
412620,2013,27,578
412620,2014,26,547
412620,2015,21,517
412620,2016,22,494
412620,2017,17,471
412620,2018,21,446
412620,2019,15,424
412625,2012,283,7484
412625,2013,251,7402
412625,2014,241,7302
412625,2015,278,7211
412625,2016,229,7129
412625,2017,243,7170
412625,2018,211,7068
412625,2019,172,6987
412627,2012,19,501
412627,2013,19,483
412627,2014,9,464
412627,2015,19,445
412627,2016,20,431
412627,2017,19,413
412627,2018,13,396
412627,2019,17,380
412630,2012,79,1811
412630,2013,78,1793
412630,2014,64,1772
412630,2015,63,1746
412630,2016,76,1681
412630,2017,56,1612
412630,2018,40,1544
412630,2019,58,1480
412635,2012,9,352
412635,2013,11,333
412635,2014,9,313
412635,2015,5,293
412635,2016,8,286
412635,2017,2,279
412635,2018,3,271
412635,2019,6,264
412640,2012,18,430
412640,2013,14,406
412640,2014,18,381
412640,2015,11,357
412640,2016,11,331
412640,2017,9,303
412640,2018,5,276
412640,2019,4,249
412650,2012,38,1233
412650,2013,34,1193
412650,2014,28,1149
412650,2015,29,1108
412650,2016,21,1072
412650,2017,23,1034
412650,2018,25,995
412650,2019,20,961
412660,2012,60,1566
412660,2013,53,1550
412660,2014,49,1538
412660,2015,57,1520
412660,2016,42,1466
412660,2017,37,1412
412660,2018,39,1355
412660,2019,34,1303
412665,2012,9,240
412665,2013,11,230
412665,2014,7,219
412665,2015,6,210
412665,2016,4,199
412665,2017,7,188
412665,2018,4,177
412665,2019,1,167
412667,2012,51,1168
412667,2013,46,1158
412667,2014,48,1145
412667,2015,43,1133
412667,2016,49,1112
412667,2017,49,1087
412667,2018,44,1063
412667,2019,35,1042
412670,2012,21,384
412670,2013,10,368
412670,2014,12,352
412670,2015,12,335
412670,2016,8,327
412670,2017,9,318
412670,2018,11,308
412670,2019,10,300
412680,2012,56,1301
412680,2013,52,1269
412680,2014,47,1243
412680,2015,40,1213
412680,2016,34,1189
412680,2017,29,1162
412680,2018,38,1136
412680,2019,31,1112
412690,2012,15,449
412690,2013,12,434
412690,2014,26,401
412690,2015,16,377
412690,2016,9,358
412690,2017,12,340
412690,2018,8,320
412690,2019,11,302
412700,2012,26,1009
412700,2013,36,1002
412700,2014,43,993
412700,2015,26,985
412700,2016,30,956
412700,2017,29,924
412700,2018,29,893
412700,2019,19,864
412710,2012,222,6362
412710,2013,252,6341
412710,2014,254,6314
412710,2015,240,6295
412710,2016,222,6226
412710,2017,223,6122
412710,2018,196,6028
412710,2019,170,5952
412720,2012,43,1294
412720,2013,39,1262
412720,2014,41,1228
412720,2015,35,1195
412720,2016,41,1171
412720,2017,31,1145
412720,2018,32,1119
412720,2019,21,1097
412730,2012,42,1252
412730,2013,41,1214
412730,2014,67,1176
412730,2015,57,1139
412730,2016,34,1124
412730,2017,29,1106
412730,2018,32,1088
412730,2019,22,1074
412740,2012,38,1332
412740,2013,38,1299
412740,2014,32,1263
412740,2015,40,1230
412740,2016,32,1196
412740,2017,41,1159
412740,2018,22,1122
412740,2019,31,1089
412750,2012,77,1898
412750,2013,92,1859
412750,2014,65,1813
412750,2015,85,1772
412750,2016,69,1715
412750,2017,55,1653
412750,2018,68,1592
412750,2019,63,1535
412760,2012,47,1375
412760,2013,51,1350
412760,2014,68,1325
412760,2015,55,1301
412760,2016,51,1261
412760,2017,49,1217
412760,2018,59,1172
412760,2019,46,1132
412770,2012,263,10389
412770,2013,300,10292
412770,2014,280,10171
412770,2015,264,10063
412770,2016,257,9956
412770,2017,231,9821
412770,2018,182,9688
412770,2019,164,9584
412780,2012,21,637
412780,2013,19,605
412780,2014,16,572
412780,2015,29,540
412780,2016,11,511
412780,2017,14,481
412780,2018,16,452
412780,2019,13,424
412785,2012,46,1069
412785,2013,50,1031
412785,2014,34,988
412785,2015,41,947
412785,2016,34,904
412785,2017,39,859
412785,2018,30,815
412785,2019,36,773
412788,2012,41,762
412788,2013,37,790
412788,2014,45,818
412788,2015,40,845
412788,2016,34,844
412788,2017,37,840
412788,2018,27,838
412788,2019,28,837
412790,2012,26,722
412790,2013,26,694
412790,2014,23,664
412790,2015,23,634
412790,2016,14,609
412790,2017,20,583
412790,2018,16,558
412790,2019,23,534
412795,2012,8,552
412795,2013,12,533
412795,2014,11,511
412795,2015,20,490
412795,2016,6,475
412795,2017,11,460
412795,2018,7,444
412795,2019,6,430
412796,2012,44,1345
412796,2013,53,1291
412796,2014,59,1234
412796,2015,53,1178
412796,2016,36,1126
412796,2017,45,1070
412796,2018,44,1034
412796,2019,37,981
412800,2012,58,1688
412800,2013,53,1613
412800,2014,54,1532
412800,2015,49,1456
412800,2016,33,1404
412800,2017,35,1349
412800,2018,27,1295
412800,2019,43,1244
412810,2012,192,8030
412810,2013,189,7880
412810,2014,224,7712
412810,2015,176,7553
412810,2016,187,7515
412810,2017,186,7448
412810,2018,164,7389
412810,2019,139,7348
412820,2012,157,4808
412820,2013,147,4726
412820,2014,170,4632
412820,2015,172,4537
412820,2016,121,4421
412820,2017,151,4293
412820,2018,138,4166
412820,2019,127,4051
412830,2012,7,226
412830,2013,5,217
412830,2014,8,206
412830,2015,7,197
412830,2016,7,188
412830,2017,2,179
412830,2018,3,170
412830,2019,4,161
412840,2012,37,896
412840,2013,26,849
412840,2014,25,804
412840,2015,29,762
412840,2016,24,729
412840,2017,18,694
412840,2018,7,658
412840,2019,11,626
412853,2012,31,992
412853,2013,36,988
412853,2014,37,984
412853,2015,35,979
412853,2016,34,957
412853,2017,38,931
412853,2018,41,906
412853,2019,24,884
412855,2012,22,777
412855,2013,25,743
412855,2014,27,701
412855,2015,22,668
412855,2016,18,636
412855,2017,20,603
412855,2018,18,571
412855,2019,21,540
412860,2012,14,624
412860,2013,12,576
412860,2014,15,535
412860,2015,9,494
412860,2016,7,470
412860,2017,13,445
412860,2018,10,421
412860,2019,13,398
412865,2012,12,356
412865,2013,16,344
412865,2014,13,329
412865,2015,16,317
412865,2016,12,303
412865,2017,5,293
412865,2018,8,279
412865,2019,10,267
412870,2012,21,561
412870,2013,16,537
412870,2014,19,508
412870,2015,28,482
412870,2016,24,467
412870,2017,16,451
412870,2018,16,435
412870,2019,13,421
412850,2012,57,1655
412850,2013,74,1610
412850,2014,66,1562
412850,2015,54,1508
412850,2016,50,1462
412850,2017,53,1411
412850,2018,49,1361
412850,2019,47,1316
412880,2012,14,429
412880,2013,11,420
412880,2014,10,411
412880,2015,7,402
412880,2016,12,390
412880,2017,12,378
412880,2018,15,365
412880,2019,7,354
420005,2012,9,195
420005,2013,6,183
420005,2014,4,172
420005,2015,6,160
420005,2016,7,154
420005,2017,8,148
420005,2018,5,141
420005,2019,4,136
420010,2012,65,1658
420010,2013,74,1615
420010,2014,59,1586
420010,2015,71,1540
420010,2016,71,1472
420010,2017,51,1407
420010,2018,63,1341
420010,2019,40,1281
420020,2012,21,750
420020,2013,18,737
420020,2014,11,725
420020,2015,28,715
420020,2016,19,708
420020,2017,10,699
420020,2018,17,692
420020,2019,11,687
420030,2012,12,408
420030,2013,6,392
420030,2014,11,378
420030,2015,9,363
420030,2016,5,356
420030,2017,9,349
420030,2018,10,335
420030,2019,8,330
420040,2012,26,615
420040,2013,24,596
420040,2014,30,579
420040,2015,27,562
420040,2016,22,537
420040,2017,24,511
420040,2018,18,486
420040,2019,18,463
420050,2012,15,479
420050,2013,13,464
420050,2014,14,449
420050,2015,16,435
420050,2016,18,423
420050,2017,7,410
420050,2018,8,398
420050,2019,12,388
420055,2012,3,186
420055,2013,2,173
420055,2014,4,160
420055,2015,4,147
420055,2016,3,135
420055,2017,7,123
420055,2018,5,112
420055,2019,4,101
420060,2012,9,485
420060,2013,3,470
420060,2014,7,454
420060,2015,8,439
420060,2016,7,421
420060,2017,3,403
420060,2018,6,385
420060,2019,3,368
420070,2012,17,796
420070,2013,21,765
420070,2014,23,735
420070,2015,26,707
420070,2016,10,685
420070,2017,16,660
420070,2018,16,637
420070,2019,10,615
420075,2012,2,131
420075,2013,0,123
420075,2014,1,117
420075,2015,0,110
420075,2016,1,104
420075,2017,2,98
420075,2018,0,92
420075,2019,2,87
420080,2012,11,514
420080,2013,16,480
420080,2014,12,446
420080,2015,10,412
420080,2016,4,386
420080,2017,15,359
420080,2018,9,334
420080,2019,10,309
420090,2012,7,369
420090,2013,7,343
420090,2014,9,316
420090,2015,8,290
420090,2016,8,272
420090,2017,2,253
420090,2018,7,235
420090,2019,4,217
420100,2012,21,728
420100,2013,24,676
420100,2014,21,613
420100,2015,21,561
420100,2016,20,522
420100,2017,12,484
420100,2018,27,445
420100,2019,17,407
420110,2012,5,231
420110,2013,7,216
420110,2014,3,202
420110,2015,6,187
420110,2016,2,183
420110,2017,6,179
420110,2018,2,177
420110,2019,3,173
420120,2012,5,644
420120,2013,7,628
420120,2014,14,612
420120,2015,10,597
420120,2016,10,585
420120,2017,6,572
420120,2018,6,560
420120,2019,3,549
420125,2012,18,878
420125,2013,35,845
420125,2014,32,814
420125,2015,23,781
420125,2016,15,754
420125,2017,21,726
420125,2018,20,699
420125,2019,11,672
420127,2012,4,285
420127,2013,3,271
420127,2014,6,258
420127,2015,4,244
420127,2016,5,237
420127,2017,3,228
420127,2018,1,221
420127,2019,5,214
420130,2012,101,2580
420130,2013,92,2690
420130,2014,106,2802
420130,2015,87,2921
420130,2016,98,2951
420130,2017,96,2972
420130,2018,84,2996
420130,2019,81,3031
420140,2012,148,5117
420140,2013,123,5001
420140,2014,133,4889
420140,2015,122,4785
420140,2016,114,4712
420140,2017,104,4630
420140,2018,103,4551
420140,2019,109,4492
420150,2012,11,641
420150,2013,15,623
420150,2014,14,606
420150,2015,20,590
420150,2016,13,577
420150,2017,18,562
420150,2018,18,547
420150,2019,12,534
420160,2012,2,255
420160,2013,4,241
420160,2014,4,227
420160,2015,3,213
420160,2016,5,203
420160,2017,6,192
420160,2018,2,182
420160,2019,3,172
420165,2012,4,149
420165,2013,4,143
420165,2014,7,136
420165,2015,4,130
420165,2016,2,124
420165,2017,3,118
420165,2018,1,112
420165,2019,0,107
420170,2012,18,575
420170,2013,21,558
420170,2014,17,542
420170,2015,19,527
420170,2016,16,514
420170,2017,14,500
420170,2018,13,487
420170,2019,9,475
420180,2012,7,274
420180,2013,11,258
420180,2014,4,242
420180,2015,5,226
420180,2016,5,215
420180,2017,5,204
420180,2018,2,193
420180,2019,8,183
420190,2012,11,456
420190,2013,5,437
420190,2014,3,418
420190,2015,10,399
420190,2016,4,386
420190,2017,8,374
420190,2018,2,360
420190,2019,3,349
420195,2012,27,749
420195,2013,20,744
420195,2014,27,740
420195,2015,23,738
420195,2016,25,738
420195,2017,19,736
420195,2018,29,736
420195,2019,26,738
420205,2012,23,647
420205,2013,23,624
420205,2014,32,600
420205,2015,25,578
420205,2016,22,557
420205,2017,22,536
420205,2018,22,515
420205,2019,26,496
420200,2012,168,8222
420200,2013,180,8250
420200,2014,168,8282
420200,2015,169,8328
420200,2016,149,8373
420200,2017,182,8397
420200,2018,122,8428
420200,2019,129,8491
420207,2012,11,682
420207,2013,16,671
420207,2014,21,653
420207,2015,15,640
420207,2016,22,628
420207,2017,13,616
420207,2018,22,603
420207,2019,16,594
421280,2012,51,1535
421280,2013,49,1528
421280,2014,56,1524
421280,2015,59,1521
421280,2016,53,1512
421280,2017,50,1499
421280,2018,54,1488
421280,2019,45,1482
422000,2012,0,870
422000,2013,28,870
422000,2014,46,859
422000,2015,39,850
422000,2016,36,828
422000,2017,44,802
422000,2018,35,779
422000,2019,33,759
420208,2012,6,212
420208,2013,6,193
420208,2014,4,174
420208,2015,6,156
420208,2016,3,146
420208,2017,5,135
420208,2018,3,125
420208,2019,6,115
420209,2012,6,141
420209,2013,1,128
420209,2014,5,115
420209,2015,5,102
420209,2016,2,96
420209,2017,8,91
420209,2018,2,86
420209,2019,3,81
420210,2012,73,2019
420210,2013,83,1978
420210,2014,73,1939
420210,2015,83,1902
420210,2016,55,1873
420210,2017,61,1841
420210,2018,62,1809
420210,2019,70,1783
420213,2012,9,564
420213,2013,17,542
420213,2014,13,525
420213,2015,9,508
420213,2016,12,488
420213,2017,11,466
420213,2018,12,445
420213,2019,8,427
420215,2012,10,200
420215,2013,4,185
420215,2014,8,171
420215,2015,1,156
420215,2016,5,151
420215,2017,6,145
420215,2018,9,141
420215,2019,6,137
420220,2012,10,815
420220,2013,16,805
420220,2014,17,796
420220,2015,12,788
420220,2016,21,775
420220,2017,14,759
420220,2018,11,745
420220,2019,8,734
420230,2012,159,5356
420230,2013,137,5280
420230,2014,146,5213
420230,2015,156,5144
420230,2016,116,5017
420230,2017,129,4878
420230,2018,106,4745
420230,2019,96,4631
420240,2012,553,24058
420240,2013,519,23871
420240,2014,520,23688
420240,2015,502,23543
420240,2016,401,23295
420240,2017,408,23004
420240,2018,332,22721
420240,2019,329,22548
420243,2012,13,292
420243,2013,13,280
420243,2014,10,275
420243,2015,14,261
420243,2016,5,249
420243,2017,13,237
420243,2018,10,225
420243,2019,6,214
420250,2012,9,400
420250,2013,14,380
420250,2014,11,355
420250,2015,13,333
420250,2016,9,318
420250,2017,14,303
420250,2018,12,287
420250,2019,8,274
420253,2012,9,258
420253,2013,11,246
420253,2014,7,235
420253,2015,10,226
420253,2016,9,220
420253,2017,7,212
420253,2018,6,206
420253,2019,5,200
420257,2012,6,150
420257,2013,3,143
420257,2014,2,136
420257,2015,3,130
420257,2016,4,125
420257,2017,2,120
420257,2018,2,115
420257,2019,4,110
420260,2012,33,855
420260,2013,26,828
420260,2014,24,800
420260,2015,45,775
420260,2016,27,751
420260,2017,32,724
420260,2018,28,699
420260,2019,26,676
420245,2012,32,1257
420245,2013,35,1267
420245,2014,34,1279
420245,2015,42,1292
420245,2016,26,1293
420245,2017,30,1291
420245,2018,35,1291
420245,2019,27,1295
420270,2012,11,351
420270,2013,5,336
420270,2014,3,323
420270,2015,3,309
420270,2016,4,306
420270,2017,6,302
420270,2018,3,299
420270,2019,7,297
420280,2012,76,2606
420280,2013,60,2542
420280,2014,66,2480
420280,2015,69,2422
420280,2016,62,2375
420280,2017,60,2322
420280,2018,56,2272
420280,2019,72,2230
420285,2012,4,231
420285,2013,5,231
420285,2014,6,232
420285,2015,10,233
420285,2016,6,231
420285,2017,7,230
420285,2018,6,227
420285,2019,4,226
420287,2012,8,253
420287,2013,9,229
420287,2014,7,210
420287,2015,4,192
420287,2016,9,173
420287,2017,4,157
420287,2018,8,139
420287,2019,5,123
420290,2012,198,8315
420290,2013,211,8302
420290,2014,182,8296
420290,2015,205,8305
420290,2016,159,8438
420290,2017,158,8552
420290,2018,149,8676
420290,2019,161,8832
420300,2012,303,6482
420300,2013,265,6395
420300,2014,303,6316
420300,2015,260,6253
420300,2016,262,6112
420300,2017,213,5958
420300,2018,241,5810
420300,2019,195,5685
420310,2012,14,475
420310,2013,11,443
420310,2014,8,412
420310,2015,12,381
420310,2016,9,364
420310,2017,7,346
420310,2018,9,327
420310,2019,7,310
420315,2012,26,390
420315,2013,26,379
420315,2014,28,365
420315,2015,17,353
420315,2016,15,329
420315,2017,20,304
420315,2018,20,279
420315,2019,18,256
420320,2012,236,6145
420320,2013,253,6202
420320,2014,231,6255
420320,2015,242,6323
420320,2016,193,6255
420320,2017,197,6173
420320,2018,218,6096
420320,2019,157,6042
420330,2012,14,948
420330,2013,15,918
420330,2014,18,889
420330,2015,27,862
420330,2016,28,830
420330,2017,23,795
420330,2018,22,763
420330,2019,19,733
420340,2012,22,620
420340,2013,20,591
420340,2014,24,571
420340,2015,15,534
420340,2016,18,508
420340,2017,24,480
420340,2018,20,453
420340,2019,14,429
420350,2012,38,849
420350,2013,31,807
420350,2014,36,748
420350,2015,36,701
420350,2016,42,659
420350,2017,31,617
420350,2018,30,575
420350,2019,26,536
420360,2012,120,2863
420360,2013,126,2804
420360,2014,115,2744
420360,2015,114,2690
420360,2016,103,2622
420360,2017,87,2548
420360,2018,105,2474
420360,2019,88,2414
420370,2012,26,942
420370,2013,32,931
420370,2014,27,920
420370,2015,27,912
420370,2016,24,904
420370,2017,26,895
420370,2018,32,888
420370,2019,19,882
420380,2012,142,4522
420380,2013,151,4375
420380,2014,163,4225
420380,2015,146,4084
420380,2016,134,3945
420380,2017,133,3799
420380,2018,95,3660
420380,2019,113,3531
420325,2012,5,221
420325,2013,4,210
420325,2014,4,205
420325,2015,4,190
420325,2016,7,179
420325,2017,5,168
420325,2018,7,156
420325,2019,7,146
420390,2012,44,1721
420390,2013,44,1696
420390,2014,36,1674
420390,2015,51,1654
420390,2016,38,1620
420390,2017,37,1584
420390,2018,36,1548
420390,2019,32,1520
420395,2012,47,1772
420395,2013,59,1747
420395,2014,43,1724
420395,2015,48,1704
420395,2016,58,1688
420395,2017,41,1668
420395,2018,48,1650
420395,2019,42,1638
420400,2012,32,894
420400,2013,31,874
420400,2014,34,853
420400,2015,18,834
420400,2016,29,809
420400,2017,30,777
420400,2018,26,748
420400,2019,33,723
420410,2012,8,327
420410,2013,6,302
420410,2014,11,278
420410,2015,19,255
420410,2016,4,235
420410,2017,9,215
420410,2018,6,195
420410,2019,7,175
420415,2012,7,236
420415,2013,6,222
420415,2014,3,210
420415,2015,5,195
420415,2016,4,184
420415,2017,3,173
420415,2018,4,162
420415,2019,4,152
420417,2012,7,306
420417,2013,12,285
420417,2014,11,264
420417,2015,14,245
420417,2016,4,228
420417,2017,5,210
420417,2018,6,193
420417,2019,6,176
420419,2012,2,265
420419,2013,7,255
420419,2014,3,249
420419,2015,4,243
420419,2016,12,235
420419,2017,6,220
420419,2018,4,206
420419,2019,4,195
420420,2012,463,16090
420420,2013,493,15903
420420,2014,475,15724
420420,2015,460,15569
420420,2016,400,15447
420420,2017,410,15288
420420,2018,357,15145
420420,2019,340,15062
420425,2012,23,1224
420425,2013,22,1173
420425,2014,20,1123
420425,2015,21,1074
420425,2016,17,1029
420425,2017,24,980
420425,2018,17,933
420425,2019,18,890
420430,2012,99,5222
420430,2013,104,5107
420430,2014,113,4997
420430,2015,133,4890
420430,2016,114,4776
420430,2017,100,4651
420430,2018,93,4532
420430,2019,94,4430
420435,2012,7,302
420435,2013,2,293
420435,2014,11,284
420435,2015,5,276
420435,2016,6,268
420435,2017,5,260
420435,2018,7,253
420435,2019,8,246
420440,2012,14,770
420440,2013,12,724
420440,2014,21,678
420440,2015,20,635
420440,2016,16,607
420440,2017,14,576
420440,2018,15,548
420440,2019,13,521
420445,2012,5,222
420445,2013,4,208
420445,2014,6,193
420445,2015,3,180
420445,2016,8,169
420445,2017,4,157
420445,2018,2,147
420445,2019,4,136
420455,2012,52,1303
420455,2013,55,1235
420455,2014,62,1176
420455,2015,51,1112
420455,2016,49,1043
420455,2017,43,972
420455,2018,54,902
420455,2019,45,837
420450,2012,27,1108
420450,2013,17,1092
420450,2014,22,1077
420450,2015,26,1063
420450,2016,20,1054
420450,2017,18,1043
420450,2018,13,1034
420450,2019,15,1028
420460,2012,434,15298
420460,2013,455,14964
420460,2014,416,14641
420460,2015,400,14341
420460,2016,391,14085
420460,2017,341,13802
420460,2018,287,13540
420460,2019,277,13327
420470,2012,11,808
420470,2013,14,780
420470,2014,13,752
420470,2015,22,725
420470,2016,18,699
420470,2017,12,672
420470,2018,11,645
420470,2019,13,622
420475,2012,2,130
420475,2013,4,120
420475,2014,2,110
420475,2015,3,101
420475,2016,1,98
420475,2017,1,94
420475,2018,1,91
420475,2019,2,89
420480,2012,130,3391
420480,2013,164,3309
420480,2014,150,3228
420480,2015,131,3152
420480,2016,148,3044
420480,2017,119,2919
420480,2018,148,2803
420480,2019,104,2698
420490,2012,8,598
420490,2013,9,560
420490,2014,11,522
420490,2015,5,486
420490,2016,9,461
420490,2017,6,436
420490,2018,9,411
420490,2019,8,388
420500,2012,44,1310
420500,2013,43,1254
420500,2014,43,1205
420500,2015,36,1141
420500,2016,47,1093
420500,2017,39,1043
420500,2018,45,993
420500,2019,42,948
420510,2012,7,329
420510,2013,12,319
420510,2014,12,314
420510,2015,13,304
420510,2016,11,290
420510,2017,8,275
420510,2018,7,261
420510,2019,8,247
420515,2012,10,297
420515,2013,4,289
420515,2014,8,283
420515,2015,4,277
420515,2016,7,274
420515,2017,7,272
420515,2018,5,264
420515,2019,4,262
420517,2012,13,320
420517,2013,17,314
420517,2014,20,307
420517,2015,14,300
420517,2016,14,283
420517,2017,16,264
420517,2018,10,246
420517,2019,9,229
420519,2012,9,150
420519,2013,5,141
420519,2014,7,131
420519,2015,1,122
420519,2016,5,120
420519,2017,3,117
420519,2018,3,115
420519,2019,3,113
420520,2012,10,344
420520,2013,5,332
420520,2014,15,313
420520,2015,13,298
420520,2016,5,282
420520,2017,12,265
420520,2018,8,244
420520,2019,7,228
420530,2012,27,903
420530,2013,36,867
420530,2014,26,831
420530,2015,24,796
420530,2016,18,771
420530,2017,31,746
420530,2018,36,721
420530,2019,24,699
420535,2012,5,113
420535,2013,3,105
420535,2014,4,98
420535,2015,3,91
420535,2016,2,86
420535,2017,5,81
420535,2018,2,76
420535,2019,1,71
420540,2012,671,30713
420540,2013,686,30569
420540,2014,627,30422
420540,2015,623,30301
420540,2016,563,30169
420540,2017,606,29993
420540,2018,490,29822
420540,2019,448,29779
420543,2012,6,232
420543,2013,6,216
420543,2014,6,199
420543,2015,3,184
420543,2016,1,170
420543,2017,8,154
420543,2018,5,140
420543,2019,5,126
420545,2012,58,2090
420545,2013,55,2064
420545,2014,83,2040
420545,2015,57,2019
420545,2016,55,1988
420545,2017,60,1952
420545,2018,50,1919
420545,2019,44,1893
420550,2012,127,3273
420550,2013,128,3201
420550,2014,118,3134
420550,2015,134,3076
420550,2016,125,2985
420550,2017,102,2888
420550,2018,93,2796
420550,2019,88,2714
420555,2012,8,227
420555,2013,8,208
420555,2014,8,192
420555,2015,4,175
420555,2016,2,159
420555,2017,6,142
420555,2018,2,126
420555,2019,3,111
420560,2012,8,281
420560,2013,7,260
420560,2014,13,235
420560,2015,9,214
420560,2016,5,201
420560,2017,8,189
420560,2018,9,176
420560,2019,3,164
420570,2012,25,1442
420570,2013,21,1445
420570,2014,31,1449
420570,2015,31,1455
420570,2016,26,1429
420570,2017,22,1400
420570,2018,26,1372
420570,2019,23,1351
420580,2012,62,1479
420580,2013,52,1443
420580,2014,79,1414
420580,2015,41,1387
420580,2016,41,1354
420580,2017,44,1318
420580,2018,39,1283
420580,2019,48,1254
420590,2012,113,5021
420590,2013,113,4965
420590,2014,125,4912
420590,2015,111,4867
420590,2016,108,4827
420590,2017,93,4776
420590,2018,98,4731
420590,2019,104,4704
420600,2012,24,998
420600,2013,15,966
420600,2014,20,936
420600,2015,24,907
420600,2016,27,880
420600,2017,24,851
420600,2018,17,824
420600,2019,20,799
420610,2012,6,493
420610,2013,9,467
420610,2014,14,440
420610,2015,9,414
420610,2016,6,399
420610,2017,5,381
420610,2018,12,366
420610,2019,6,351
420620,2012,28,836
420620,2013,21,798
420620,2014,11,760
420620,2015,23,723
420620,2016,24,696
420620,2017,12,666
420620,2018,16,635
420620,2019,12,608
420630,2012,27,1525
420630,2013,32,1531
420630,2014,35,1540
420630,2015,28,1548
420630,2016,29,1559
420630,2017,30,1568
420630,2018,24,1577
420630,2019,26,1594
420640,2012,14,771
420640,2013,10,720
420640,2014,16,671
420640,2015,16,622
420640,2016,13,587
420640,2017,5,550
420640,2018,9,515
420640,2019,11,482
420650,2012,86,3264
420650,2013,71,3275
420650,2014,79,3286
420650,2015,90,3304
420650,2016,61,3321
420650,2017,69,3331
420650,2018,52,3344
420650,2019,50,3371
420660,2012,14,387
420660,2013,9,366
420660,2014,8,346
420660,2015,5,327
420660,2016,7,316
420660,2017,7,303
420660,2018,3,292
420660,2019,2,281
420665,2012,16,404
420665,2013,18,380
420665,2014,14,357
420665,2015,16,333
420665,2016,15,313
420665,2017,16,292
420665,2018,13,272
420665,2019,9,252
420670,2012,58,1675
420670,2013,50,1631
420670,2014,43,1588
420670,2015,51,1548
420670,2016,45,1503
420670,2017,45,1454
420670,2018,48,1408
420670,2019,46,1366
420675,2012,2,150
420675,2013,3,138
420675,2014,5,127
420675,2015,2,117
420675,2016,4,109
420675,2017,2,100
420675,2018,3,92
420675,2019,0,85
420680,2012,5,214
420680,2013,7,205
420680,2014,6,196
420680,2015,5,187
420680,2016,5,177
420680,2017,2,167
420680,2018,4,158
420680,2019,3,149
420690,2012,42,1398
420690,2013,34,1370
420690,2014,42,1344
420690,2015,39,1320
420690,2016,36,1295
420690,2017,39,1267
420690,2018,25,1240
420690,2019,24,1218
420700,2012,145,4955
420700,2013,108,3980
420700,2014,108,3884
420700,2015,111,3796
420700,2016,84,3760
420700,2017,89,3715
420700,2018,83,3674
420700,2019,57,3650
420710,2012,28,1088
420710,2013,32,1071
420710,2014,31,1054
420710,2015,27,1039
420710,2016,24,1023
420710,2017,23,1004
420710,2018,23,986
420710,2019,27,973
420720,2012,20,899
420720,2013,20,832
420720,2014,15,765
420720,2015,20,700
420720,2016,22,649
420720,2017,20,597
420720,2018,13,545
420720,2019,13,496
420730,2012,91,3145
420730,2013,95,3050
420730,2014,84,2958
