CODMUNRES,ano_nasc,Qtd_2Racacor,Qtd_Total
410830,2017,126,4401
410830,2018,123,4422
410830,2019,126,4423
410832,2012,7,90
410832,2013,2,95
410832,2014,2,97
410832,2015,2,82
410832,2016,0,108
410832,2017,1,94
410832,2018,0,98
410832,2019,1,99
410840,2012,11,1182
410840,2013,11,1192
410840,2014,9,1225
410840,2015,21,1252
410840,2016,16,1301
410840,2017,14,1313
410840,2018,21,1325
410840,2019,15,1348
410845,2012,0,73
410845,2013,3,85
410845,2014,1,83
410845,2015,1,92
410845,2016,2,91
410845,2017,1,76
410845,2018,4,56
410845,2019,2,72
410850,2012,3,208
410850,2013,6,201
410850,2014,6,228
410850,2015,1,238
410850,2016,3,232
410850,2017,2,199
410850,2018,0,205
410850,2019,0,194
410855,2012,1,37
410855,2013,0,33
410855,2014,1,31
410855,2015,3,33
410855,2016,0,22
410855,2017,0,38
410855,2018,1,48
410855,2019,0,20
410860,2012,3,311
410860,2013,11,401
410860,2014,11,383
410860,2015,4,364
410860,2016,7,373
410860,2017,3,383
410860,2018,3,373
410860,2019,6,367
410865,2012,5,113
410865,2013,2,89
410865,2014,1,87
410865,2015,4,126
410865,2016,1,106
410865,2017,4,108
410865,2018,0,117
410865,2019,2,91
410870,2012,2,86
410870,2013,1,96
410870,2014,4,102
410870,2015,3,84
410870,2016,2,85
410870,2017,3,88
410870,2018,1,96
410870,2019,3,85
410880,2012,12,510
410880,2013,9,472
410880,2014,16,469
410880,2015,16,547
410880,2016,9,469
410880,2017,11,496
410880,2018,8,555
410880,2019,13,500
410890,2012,6,95
410890,2013,5,91
410890,2014,3,85
410890,2015,1,73
410890,2016,1,91
410890,2017,2,77
410890,2018,3,102
410890,2019,3,98
410895,2012,1,101
410895,2013,2,105
410895,2014,0,119
410895,2015,0,89
410895,2016,0,111
410895,2017,2,114
410895,2018,3,149
410895,2019,3,103
410900,2012,2,55
410900,2013,1,56
410900,2014,0,50
410900,2015,3,65
410900,2016,0,56
410900,2017,2,55
410900,2018,3,64
410900,2019,0,51
410910,2012,2,19
410910,2013,4,24
410910,2014,1,21
410910,2015,2,30
410910,2016,1,21
410910,2017,1,21
410910,2018,1,20
410910,2019,1,26
410920,2012,1,51
410920,2013,2,62
410920,2014,1,57
410920,2015,0,59
410920,2016,2,31
410920,2017,1,67
410920,2018,2,48
410920,2019,0,62
410930,2012,3,194
410930,2013,3,188
410930,2014,0,172
410930,2015,1,214
410930,2016,2,198
410930,2017,1,210
410930,2018,2,203
410930,2019,0,164
410940,2012,58,2735
410940,2013,44,2795
410940,2014,45,2924
410940,2015,41,2984
410940,2016,40,2847
410940,2017,46,2984
410940,2018,48,3062
410940,2019,53,3014
410950,2012,2,94
410950,2013,4,108
410950,2014,1,78
410950,2015,2,89
410950,2016,1,104
410950,2017,1,99
410950,2018,6,99
410950,2019,7,122
410960,2012,10,488
410960,2013,15,521
410960,2014,10,562
410960,2015,8,573
410960,2016,12,519
410960,2017,11,512
410960,2018,9,531
410960,2019,11,500
410965,2012,2,78
410965,2013,0,64
410965,2014,2,83
410965,2015,4,75
410965,2016,1,78
410965,2017,1,55
410965,2018,2,64
410965,2019,1,65
410970,2012,14,403
410970,2013,24,369
410970,2014,11,366
410970,2015,12,333
410970,2016,4,351
410970,2017,10,346
410970,2018,11,407
410970,2019,11,391
410975,2012,4,108
410975,2013,4,117
410975,2014,1,98
410975,2015,3,110
410975,2016,2,99
410975,2017,0,94
410975,2018,0,132
410975,2019,1,91
410980,2012,25,711
410980,2013,23,729
410980,2014,19,686
410980,2015,25,712
410980,2016,23,727
410980,2017,19,701
410980,2018,38,702
410980,2019,22,649
410990,2012,5,108
410990,2013,1,119
410990,2014,1,105
410990,2015,3,113
410990,2016,1,121
410990,2017,4,114
410990,2018,3,126
410990,2019,2,145
411000,2012,4,55
411000,2013,2,65
411000,2014,0,78
411000,2015,4,71
411000,2016,2,63
411000,2017,1,54
411000,2018,6,63
411000,2019,5,84
411005,2012,1,12
411005,2013,0,16
411005,2014,4,34
411005,2015,0,27
411005,2016,1,28
411005,2017,0,26
411005,2018,1,18
411005,2019,1,23
411007,2012,1,186
411007,2013,0,186
411007,2014,0,198
411007,2015,0,200
411007,2016,1,222
411007,2017,0,178
411007,2018,2,170
411007,2019,1,183
411010,2012,1,482
411010,2013,2,462
411010,2014,3,462
411010,2015,3,449
411010,2016,4,503
411010,2017,5,471
411010,2018,7,470
411010,2019,5,484
411020,2012,4,161
411020,2013,1,170
411020,2014,4,151
411020,2015,1,163
411020,2016,3,139
411020,2017,0,172
411020,2018,1,128
411020,2019,0,158
411030,2012,1,38
411030,2013,1,36
411030,2014,2,36
411030,2015,2,39
411030,2016,1,35
411030,2017,0,32
411030,2018,1,22
411030,2019,1,36
411040,2012,2,60
411040,2013,0,64
411040,2014,3,46
411040,2015,5,53
411040,2016,2,66
411040,2017,3,51
411040,2018,1,53
411040,2019,2,57
411050,2012,2,196
411050,2013,2,175
411050,2014,2,199
411050,2015,0,195
411050,2016,0,202
411050,2017,0,192
411050,2018,0,195
411050,2019,0,211
411060,2012,8,197
411060,2013,9,186
411060,2014,8,185
411060,2015,3,206
411060,2016,9,203
411060,2017,4,193
411060,2018,4,234
411060,2019,7,207
411065,2012,2,35
411065,2013,1,16
411065,2014,0,25
411065,2015,1,24
411065,2016,0,23
411065,2017,0,20
411065,2018,2,30
411065,2019,1,26
411070,2012,6,756
411070,2013,7,803
411070,2014,8,833
411070,2015,4,857
411070,2016,8,853
411070,2017,3,850
411070,2018,3,824
411070,2019,3,805
411080,2012,3,140
411080,2013,1,145
411080,2014,0,133
411080,2015,0,144
411080,2016,1,146
411080,2017,1,145
411080,2018,5,160
411080,2019,2,128
411090,2012,4,48
411090,2013,2,53
411090,2014,2,71
411090,2015,1,72
411090,2016,1,57
411090,2017,1,66
411090,2018,0,58
411090,2019,3,48
411095,2012,1,151
411095,2013,3,152
411095,2014,2,146
411095,2015,3,153
411095,2016,2,142
411095,2017,5,194
411095,2018,2,157
411095,2019,5,166
411100,2012,5,80
411100,2013,6,79
411100,2014,5,72
411100,2015,5,60
411100,2016,3,65
411100,2017,5,66
411100,2018,6,65
411100,2019,9,87
411110,2012,7,67
411110,2013,6,70
411110,2014,3,76
411110,2015,6,55
411110,2016,3,66
411110,2017,2,73
411110,2018,4,84
411110,2019,6,69
411120,2012,3,130
411120,2013,0,116
411120,2014,3,146
411120,2015,6,159
411120,2016,4,153
411120,2017,8,189
411120,2018,11,169
411120,2019,6,179
411125,2012,1,449
411125,2013,11,525
411125,2014,4,537
411125,2015,5,500
411125,2016,8,498
411125,2017,5,527
411125,2018,8,527
411125,2019,2,506
411130,2012,4,56
411130,2013,10,57
411130,2014,4,59
411130,2015,0,42
411130,2016,1,48
411130,2017,3,38
411130,2018,5,55
411130,2019,6,47
411140,2012,1,190
411140,2013,6,220
411140,2014,5,190
411140,2015,4,206
411140,2016,3,185
411140,2017,3,196
411140,2018,2,206
411140,2019,1,166
411150,2012,4,412
411150,2013,15,396
411150,2014,13,420
411150,2015,3,404
411150,2016,2,372
411150,2017,4,389
411150,2018,7,401
411150,2019,11,414
411155,2012,1,117
411155,2013,3,107
411155,2014,1,109
411155,2015,4,116
411155,2016,2,122
411155,2017,1,91
411155,2018,0,90
411155,2019,1,82
411160,2012,1,20
411160,2013,1,31
411160,2014,2,31
411160,2015,1,24
411160,2016,0,32
411160,2017,2,38
411160,2018,1,32
411160,2019,4,36
411170,2012,0,72
411170,2013,1,69
411170,2014,2,46
411170,2015,1,50
411170,2016,1,99
411170,2017,0,79
411170,2018,0,67
411170,2019,1,62
411180,2012,45,548
411180,2013,30,579
411180,2014,32,588
411180,2015,36,577
411180,2016,26,539
411180,2017,31,543
411180,2018,29,601
411180,2019,32,606
411190,2012,7,163
411190,2013,5,189
411190,2014,7,164
411190,2015,9,182
411190,2016,1,167
411190,2017,6,177
411190,2018,5,163
411190,2019,5,166
411200,2012,10,582
411200,2013,9,528
411200,2014,12,619
411200,2015,17,622
411200,2016,13,581
411200,2017,6,552
411200,2018,10,553
411200,2019,18,499
411210,2012,3,234
411210,2013,0,266
411210,2014,1,255
411210,2015,3,278
411210,2016,4,266
411210,2017,3,273
411210,2018,2,260
411210,2019,7,265
411220,2012,2,66
411220,2013,1,72
411220,2014,1,79
411220,2015,1,71
411220,2016,2,86
411220,2017,1,72
411220,2018,2,72
411220,2019,1,47
411230,2012,4,57
411230,2013,3,57
411230,2014,1,61
411230,2015,1,81
411230,2016,1,56
411230,2017,1,74
411230,2018,2,77
411230,2019,1,57
411240,2012,0,75
411240,2013,0,82
411240,2014,1,101
411240,2015,1,87
411240,2016,5,102
411240,2017,2,109
411240,2018,5,96
411240,2019,2,96
411250,2012,8,155
411250,2013,8,154
411250,2014,7,161
411250,2015,4,128
411250,2016,1,141
411250,2017,2,131
411250,2018,3,153
411250,2019,2,146
411260,2012,0,20
411260,2013,0,20
411260,2014,0,19
411260,2015,0,13
411260,2016,1,18
411260,2017,0,14
411260,2018,2,31
411260,2019,1,13
411270,2012,9,158
411270,2013,4,167
411270,2014,5,206
411270,2015,3,179
411270,2016,5,174
411270,2017,6,197
411270,2018,6,173
411270,2019,9,152
411275,2012,4,96
411275,2013,1,103
411275,2014,0,109
411275,2015,2,101
411275,2016,0,101
411275,2017,1,101
411275,2018,2,97
411275,2019,0,98
411280,2012,5,129
411280,2013,3,148
411280,2014,3,184
411280,2015,0,189
411280,2016,3,157
411280,2017,1,163
411280,2018,0,147
411280,2019,2,168
411290,2012,2,36
411290,2013,1,25
411290,2014,1,41
411290,2015,0,41
411290,2016,0,42
411290,2017,0,31
411290,2018,1,51
411290,2019,0,39
411295,2012,1,94
411295,2013,3,106
411295,2014,0,91
411295,2015,1,74
411295,2016,2,100
411295,2017,2,96
411295,2018,1,103
411295,2019,2,103
411300,2012,3,91
411300,2013,3,90
411300,2014,4,92
411300,2015,2,91
411300,2016,2,86
411300,2017,1,90
411300,2018,0,88
411300,2019,0,85
411310,2012,3,45
411310,2013,1,54
411310,2014,3,49
411310,2015,6,57
411310,2016,3,47
411310,2017,1,49
411310,2018,2,51
411310,2019,1,50
411320,2012,27,705
411320,2013,13,625
411320,2014,3,637
411320,2015,3,637
411320,2016,7,593
411320,2017,2,565
411320,2018,1,604
411320,2019,5,579
411325,2012,0,98
411325,2013,2,103
411325,2014,1,87
411325,2015,1,92
411325,2016,1,80
411325,2017,0,95
411325,2018,0,71
411325,2019,2,85
411330,2012,7,490
411330,2013,2,490
411330,2014,2,535
411330,2015,5,568
411330,2016,7,467
411330,2017,6,480
411330,2018,4,535
411330,2019,0,512
411340,2012,2,24
411340,2013,1,40
411340,2014,3,52
411340,2015,3,51
411340,2016,0,37
411340,2017,3,48
411340,2018,0,34
411340,2019,2,46
411342,2012,1,39
411342,2013,3,46
411342,2014,0,46
411342,2015,2,43
411342,2016,1,53
411342,2017,1,52
411342,2018,1,53
411342,2019,2,51
411345,2012,0,63
411345,2013,3,77
411345,2014,1,73
411345,2015,1,67
411345,2016,2,78
411345,2017,2,71
411345,2018,1,75
411345,2019,1,87
411350,2012,17,351
411350,2013,17,296
411350,2014,5,329
411350,2015,7,335
411350,2016,6,266
411350,2017,5,325
411350,2018,9,355
411350,2019,5,318
411360,2012,1,58
411360,2013,1,54
411360,2014,2,57
411360,2015,0,65
411360,2016,1,52
411360,2017,2,59
411360,2018,0,55
411360,2019,2,48
411370,2012,281,7154
411370,2013,197,7195
411370,2014,193,7258
411370,2015,222,7365
411370,2016,232,7012
411370,2017,274,7116
411370,2018,229,7002
411370,2019,186,6907
411373,2012,3,133
411373,2013,1,105
411373,2014,0,94
411373,2015,1,110
411373,2016,2,105
411373,2017,0,84
411373,2018,3,95
411373,2019,1,94
411375,2012,3,73
411375,2013,2,46
411375,2014,0,59
411375,2015,3,61
411375,2016,0,52
411375,2017,0,56
411375,2018,0,67
411375,2019,0,54
411380,2012,0,50
411380,2013,4,57
411380,2014,2,52
411380,2015,2,56
411380,2016,1,52
411380,2017,0,41
411380,2018,3,48
411380,2019,1,43
411390,2012,3,175
411390,2013,6,138
411390,2014,0,163
411390,2015,0,164
411390,2016,1,156
411390,2017,0,169
411390,2018,0,177
411390,2019,1,162
411400,2012,2,175
411400,2013,1,166
411400,2014,1,187
411400,2015,0,181
411400,2016,4,163
411400,2017,9,202
411400,2018,5,169
411400,2019,1,150
411410,2012,10,239
411410,2013,6,283
411410,2014,18,295
411410,2015,15,305
411410,2016,21,361
411410,2017,15,354
411410,2018,25,373
411410,2019,26,433
411420,2012,21,399
411420,2013,23,434
411420,2014,28,455
411420,2015,49,504
411420,2016,27,468
411420,2017,32,508
411420,2018,39,496
411420,2019,50,521
411430,2012,7,381
411430,2013,3,368
411430,2014,1,405
411430,2015,3,359
411430,2016,3,327
411430,2017,4,401
411430,2018,3,343
411430,2019,1,370
411435,2012,0,28
411435,2013,1,27
411435,2014,0,38
411435,2015,1,38
411435,2016,0,42
411435,2017,1,36
411435,2018,0,20
411435,2019,0,29
411440,2012,7,238
411440,2013,7,249
411440,2014,4,270
411440,2015,2,311
411440,2016,1,253
411440,2017,4,248
411440,2018,0,252
411440,2019,4,276
411450,2012,2,209
411450,2013,3,205
411450,2014,1,192
411450,2015,4,230
411450,2016,4,223
411450,2017,4,194
411450,2018,0,177
411450,2019,1,186
411460,2012,12,565
411460,2013,11,640
411460,2014,14,654
411460,2015,15,660
411460,2016,14,683
411460,2017,20,758
411460,2018,12,761
411460,2019,11,753
411470,2012,2,53
411470,2013,1,65
411470,2014,5,86
411470,2015,1,74
411470,2016,1,51
411470,2017,0,76
411470,2018,2,70
411470,2019,2,73
411480,2012,24,447
411480,2013,22,474
411480,2014,16,454
411480,2015,27,498
411480,2016,24,543
411480,2017,23,493
411480,2018,23,487
411480,2019,14,555
411490,2012,4,106
411490,2013,4,119
411490,2014,6,128
411490,2015,4,137
411490,2016,7,124
411490,2017,2,115
411490,2018,2,119
411490,2019,6,150
411500,2012,2,109
411500,2013,3,101
411500,2014,0,125
411500,2015,3,99
411500,2016,0,92
411500,2017,1,85
411500,2018,2,85
411500,2019,7,114
411510,2012,5,150
411510,2013,4,143
411510,2014,7,159
411510,2015,4,183
411510,2016,8,134
411510,2017,2,147
411510,2018,0,149
411510,2019,1,148
411520,2012,183,4782
411520,2013,193,4925
411520,2014,169,4922
411520,2015,172,5087
411520,2016,143,4794
411520,2017,176,5157
411520,2018,231,4985
411520,2019,244,5120
411530,2012,3,57
411530,2013,0,80
411530,2014,1,90
411530,2015,0,90
411530,2016,0,77
411530,2017,2,89
411530,2018,1,89
411530,2019,1,88
411535,2012,1,59
411535,2013,1,66
411535,2014,1,61
411535,2015,2,70
411535,2016,1,90
411535,2017,0,82
411535,2018,0,83
411535,2019,1,91
411540,2012,0,159
411540,2013,0,165
411540,2014,2,175
411540,2015,2,212
411540,2016,2,196
411540,2017,2,211
411540,2018,0,194
411540,2019,0,191
411545,2012,0,69
411545,2013,0,76
411545,2014,0,72
411545,2015,0,57
411545,2016,0,49
411545,2017,0,72
411545,2018,0,65
411545,2019,0,68
411550,2012,0,57
411550,2013,1,56
411550,2014,0,66
411550,2015,0,60
411550,2016,2,54
411550,2017,2,59
411550,2018,4,51
411550,2019,3,56
411560,2012,8,251
411560,2013,12,244
411560,2014,8,252
411560,2015,4,254
411560,2016,4,249
411560,2017,6,280
411560,2018,3,254
411560,2019,5,262
411570,2012,3,489
411570,2013,6,489
411570,2014,2,470
411570,2015,6,507
411570,2016,10,474
411570,2017,8,483
411570,2018,7,524
411570,2019,12,523
411573,2012,0,40
411573,2013,0,32
411573,2014,1,36
411573,2015,1,39
411573,2016,0,38
411573,2017,0,37
411573,2018,1,53
411573,2019,2,50
411575,2012,4,163
411575,2013,8,146
411575,2014,6,181
411575,2015,4,156
411575,2016,6,154
411575,2017,3,155
411575,2018,3,165
411575,2019,4,167
411580,2012,1,596
411580,2013,4,675
411580,2014,4,687
411580,2015,4,726
411580,2016,3,680
411580,2017,10,768
411580,2018,15,741
411580,2019,6,823
411585,2012,1,59
411585,2013,1,52
411585,2014,1,64
411585,2015,0,63
411585,2016,2,78
411585,2017,2,77
411585,2018,2,63
411585,2019,0,74
411590,2012,0,37
411590,2013,0,25
411590,2014,1,26
411590,2015,1,28
411590,2016,0,25
411590,2017,0,40
411590,2018,0,30
411590,2019,0,31
411600,2012,0,27
411600,2013,0,14
411600,2014,0,25
411600,2015,1,31
411600,2016,0,27
411600,2017,0,16
411600,2018,1,24
411600,2019,0,22
411605,2012,0,131
411605,2013,1,134
411605,2014,0,141
411605,2015,1,137
411605,2016,0,129
411605,2017,1,135
411605,2018,1,132
411605,2019,2,152
411610,2012,20,147
411610,2013,19,160
411610,2014,2,135
411610,2015,6,177
411610,2016,4,137
411610,2017,5,158
411610,2018,3,147
411610,2019,6,136
411620,2012,4,245
411620,2013,5,245
411620,2014,7,241
411620,2015,6,226
411620,2016,8,233
411620,2017,4,231
411620,2018,11,235
411620,2019,8,243
411630,2012,2,38
411630,2013,1,42
411630,2014,3,66
411630,2015,0,51
411630,2016,2,48
411630,2017,1,52
411630,2018,2,61
411630,2019,2,42
411640,2012,0,53
411640,2013,1,58
411640,2014,1,46
411640,2015,1,59
411640,2016,2,61
411640,2017,0,53
411640,2018,0,50
411640,2019,0,36
411650,2012,1,19
411650,2013,2,21
411650,2014,0,21
411650,2015,0,30
411650,2016,0,25
411650,2017,1,21
411650,2018,0,18
411650,2019,3,24
411660,2012,4,53
411660,2013,2,40
411660,2014,1,44
411660,2015,1,49
411660,2016,1,33
411660,2017,0,40
411660,2018,2,31
411660,2019,3,49
411670,2012,5,144
411670,2013,10,130
411670,2014,2,166
411670,2015,5,137
411670,2016,4,131
411670,2017,1,142
411670,2018,6,164
411670,2019,7,140
411680,2012,3,95
411680,2013,2,82
411680,2014,1,79
411680,2015,1,97
411680,2016,3,94
411680,2017,1,99
411680,2018,2,83
411680,2019,1,81
411690,2012,6,327
411690,2013,9,316
411690,2014,8,330
411690,2015,5,359
411690,2016,3,323
411690,2017,6,330
411690,2018,12,324
411690,2019,9,366
411695,2012,3,73
411695,2013,1,69
411695,2014,1,57
411695,2015,1,59
411695,2016,1,69
411695,2017,1,67
411695,2018,2,73
411695,2019,0,76
411700,2012,4,104
411700,2013,3,87
411700,2014,1,110
411700,2015,4,99
411700,2016,3,87
411700,2017,4,92
411700,2018,0,82
411700,2019,5,80
411705,2012,0,180
411705,2013,0,162
411705,2014,2,182
411705,2015,0,160
411705,2016,3,159
411705,2017,1,145
411705,2018,1,177
411705,2019,0,179
411710,2012,6,186
411710,2013,10,178
411710,2014,3,182
411710,2015,9,190
411710,2016,6,157
411710,2017,8,165
411710,2018,3,150
411710,2019,9,174
411720,2012,1,75
411720,2013,2,78
411720,2014,1,90
411720,2015,3,72
411720,2016,5,76
411720,2017,2,74
411720,2018,2,74
411720,2019,1,52
411721,2012,3,50
411721,2013,2,46
411721,2014,4,68
411721,2015,1,49
411721,2016,4,55
411721,2017,0,52
411721,2018,3,62
411721,2019,2,47
411722,2012,2,113
411722,2013,0,90
411722,2014,1,100
411722,2015,5,106
411722,2016,2,134
411722,2017,3,128
411722,2018,4,120
411722,2019,1,108
411725,2012,1,127
411725,2013,0,103
411725,2014,2,147
411725,2015,0,129
411725,2016,2,119
411725,2017,2,117
411725,2018,4,147
411725,2019,2,118
411727,2012,1,83
411727,2013,1,85
411727,2014,5,102
411727,2015,3,73
411727,2016,1,81
411727,2017,0,101
411727,2018,0,85
411727,2019,3,98
411729,2012,0,34
411729,2013,0,29
411729,2014,3,30
411729,2015,2,29
411729,2016,1,36
411729,2017,1,44
411729,2018,0,31
411729,2019,0,28
411730,2012,11,302
411730,2013,7,292
411730,2014,9,295
411730,2015,6,301
411730,2016,2,372
411730,2017,7,315
411730,2018,5,337
411730,2019,2,330
411740,2012,0,37
411740,2013,2,53
411740,2014,4,43
411740,2015,2,38
411740,2016,0,44
411740,2017,1,40
411740,2018,2,38
411740,2019,2,27
411745,2012,1,82
411745,2013,2,78
411745,2014,1,68
411745,2015,9,77
411745,2016,1,72
411745,2017,2,88
411745,2018,1,82
411745,2019,2,82
411750,2012,24,510
411750,2013,40,560
411750,2014,38,572
411750,2015,42,600
411750,2016,37,625
411750,2017,35,646
411750,2018,55,598
411750,2019,49,678
411760,2012,40,877
411760,2013,32,892
411760,2014,40,854
411760,2015,30,821
411760,2016,27,890
411760,2017,19,840
411760,2018,15,874
411760,2019,35,867
411770,2012,6,475
411770,2013,8,465
411770,2014,4,479
411770,2015,3,485
411770,2016,5,442
411770,2017,8,489
411770,2018,7,472
411770,2019,8,506
411780,2012,4,226
411780,2013,2,223
411780,2014,0,252
411780,2015,2,210
411780,2016,1,192
411780,2017,1,217
411780,2018,1,231
411780,2019,4,194
411790,2012,15,402
411790,2013,17,424
411790,2014,20,479
411790,2015,21,520
411790,2016,16,453
411790,2017,24,505
411790,2018,21,530
411790,2019,31,541
411800,2012,2,175
411800,2013,0,161
411800,2014,1,204
411800,2015,4,198
411800,2016,0,167
411800,2017,3,185
411800,2018,2,176
411800,2019,7,170
411810,2012,6,149
411810,2013,11,138
411810,2014,9,159
411810,2015,7,160
411810,2016,5,145
411810,2017,9,147
411810,2018,5,149
411810,2019,5,132
411820,2012,58,2412
411820,2013,42,2394
411820,2014,65,2401
411820,2015,65,2469
411820,2016,68,2156
411820,2017,60,2360
411820,2018,79,2327
411820,2019,127,2323
411830,2012,3,40
411830,2013,0,39
411830,2014,2,38
411830,2015,2,44
411830,2016,0,38
411830,2017,1,40
411830,2018,1,26
411830,2019,2,34
411840,2012,16,1155
411840,2013,15,1223
411840,2014,40,1242
411840,2015,33,1234
411840,2016,42,1269
411840,2017,63,1287
411840,2018,50,1273
411840,2019,71,1287
411845,2012,0,62
411845,2013,0,54
411845,2014,1,71
411845,2015,1,81
411845,2016,0,64
411845,2017,0,72
411845,2018,1,81
411845,2019,1,73
411850,2012,19,1168
411850,2013,21,1170
411850,2014,21,1298
411850,2015,25,1330
411850,2016,29,1300
411850,2017,40,1214
411850,2018,33,1293
411850,2019,36,1307
411860,2012,0,54
411860,2013,0,75
411860,2014,0,66
411860,2015,0,73
411860,2016,0,76
411860,2017,0,70
411860,2018,0,71
411860,2019,0,65
411870,2012,0,68
411870,2013,0,81
411870,2014,0,55
411870,2015,1,86
411870,2016,0,86
411870,2017,0,80
411870,2018,0,77
411870,2019,0,69
411880,2012,4,188
411880,2013,2,172
411880,2014,2,168
411880,2015,2,167
411880,2016,4,167
411880,2017,4,168
411880,2018,8,152
411880,2019,3,165
411885,2012,1,73
411885,2013,2,77
411885,2014,0,91
411885,2015,3,102
