CODMUNRES,ano_nasc,Qtd_Termo_Precoce,Qtd_Total
260230,2015,148,602
260230,2016,159,601
260230,2017,129,627
260230,2018,136,618
260230,2019,142,595
260240,2012,55,190
260240,2013,41,178
260240,2014,41,179
260240,2015,41,203
260240,2016,39,161
260240,2017,39,176
260240,2018,37,160
260240,2019,50,171
260250,2012,40,120
260250,2013,38,125
260250,2014,28,112
260250,2015,23,90
260250,2016,21,82
260250,2017,19,83
260250,2018,32,112
260250,2019,27,112
260260,2012,242,789
260260,2013,210,744
260260,2014,187,702
260260,2015,192,672
260260,2016,146,607
260260,2017,170,676
260260,2018,202,735
260260,2019,238,755
260270,2012,48,182
260270,2013,35,189
260270,2014,46,185
260270,2015,71,215
260270,2016,55,175
260270,2017,50,174
260270,2018,57,198
260270,2019,42,187
260280,2012,195,964
260280,2013,182,852
260280,2014,184,879
260280,2015,185,903
260280,2016,163,834
260280,2017,145,858
260280,2018,168,890
260280,2019,179,850
260290,2012,1048,3651
260290,2013,955,3419
260290,2014,999,3158
260290,2015,1014,3313
260290,2016,880,3024
260290,2017,810,3091
260290,2018,917,3128
260290,2019,838,2952
260300,2012,153,550
260300,2013,129,522
260300,2014,139,569
260300,2015,143,584
260300,2016,116,512
260300,2017,123,531
260300,2018,136,546
260300,2019,118,509
260310,2012,57,242
260310,2013,59,272
260310,2014,65,233
260310,2015,73,293
260310,2016,60,229
260310,2017,70,270
260310,2018,76,294
260310,2019,80,312
260320,2012,123,460
260320,2013,93,396
260320,2014,72,411
260320,2015,101,445
260320,2016,91,381
260320,2017,117,446
260320,2018,102,414
260320,2019,106,437
260330,2012,34,153
260330,2013,39,139
260330,2014,26,142
260330,2015,24,127
260330,2016,38,147
260330,2017,38,136
260330,2018,37,130
260330,2019,32,129
260340,2012,28,122
260340,2013,23,104
260340,2014,26,83
260340,2015,31,97
260340,2016,26,89
260340,2017,36,107
260340,2018,20,71
260340,2019,19,77
260345,2012,699,2335
260345,2013,698,2358
260345,2014,749,2482
260345,2015,706,2484
260345,2016,677,2279
260345,2017,629,2237
260345,2018,636,2191
260345,2019,643,2146
260350,2012,63,210
260350,2013,64,240
260350,2014,42,201
260350,2015,66,196
260350,2016,57,224
260350,2017,66,226
260350,2018,55,189
260350,2019,67,248
260360,2012,37,122
260360,2013,25,102
260360,2014,44,131
260360,2015,31,108
260360,2016,29,106
260360,2017,33,113
260360,2018,34,133
260360,2019,27,121
260370,2012,80,359
260370,2013,81,400
260370,2014,99,370
260370,2015,101,386
260370,2016,90,346
260370,2017,94,360
260370,2018,90,351
260370,2019,89,331
260380,2012,83,300
260380,2013,79,302
260380,2014,83,289
260380,2015,64,278
260380,2016,67,287
260380,2017,51,234
260380,2018,68,244
260380,2019,78,275
260390,2012,78,274
260390,2013,80,267
260390,2014,73,284
260390,2015,78,294
260390,2016,85,257
260390,2017,72,269
260390,2018,93,260
260390,2019,97,286
260392,2012,62,301
260392,2013,69,292
260392,2014,64,305
260392,2015,57,291
260392,2016,59,279
260392,2017,68,267
260392,2018,65,278
260392,2019,48,249
260400,2012,266,1098
260400,2013,270,1103
260400,2014,319,1103
260400,2015,351,1174
260400,2016,289,949
260400,2017,290,1081
260400,2018,283,1007
260400,2019,313,1018
260410,2012,1720,5575
260410,2013,1744,5711
260410,2014,1881,5738
260410,2015,1760,5871
260410,2016,1584,5085
260410,2017,1573,5678
260410,2018,1557,5962
260410,2019,1558,6031
260415,2012,51,178
260415,2013,79,197
260415,2014,45,166
260415,2015,55,186
260415,2016,41,141
260415,2017,54,167
260415,2018,71,213
260415,2019,49,177
260420,2012,120,576
260420,2013,129,588
260420,2014,163,593
260420,2015,140,559
260420,2016,163,549
260420,2017,173,566
260420,2018,128,526
260420,2019,127,462
260430,2012,52,186
260430,2013,54,176
260430,2014,48,155
260430,2015,52,189
260430,2016,51,166
260430,2017,32,141
260430,2018,59,169
260430,2019,48,165
260440,2012,38,207
260440,2013,64,223
260440,2014,59,216
260440,2015,72,233
260440,2016,62,212
260440,2017,63,225
260440,2018,44,196
260440,2019,74,243
260450,2012,59,316
260450,2013,75,292
260450,2014,86,326
260450,2015,86,337
260450,2016,80,285
260450,2017,81,300
260450,2018,80,341
260450,2019,89,307
260460,2012,109,422
260460,2013,96,376
260460,2014,97,374
260460,2015,100,438
260460,2016,82,385
260460,2017,89,340
260460,2018,79,373
260460,2019,109,370
260470,2012,53,230
260470,2013,68,224
260470,2014,49,216
260470,2015,56,270
260470,2016,42,220
260470,2017,60,245
260470,2018,62,240
260470,2019,50,221
260480,2012,58,232
260480,2013,43,220
260480,2014,48,217
260480,2015,44,239
260480,2016,59,196
260480,2017,52,193
260480,2018,43,196
260480,2019,34,160
260490,2012,66,229
260490,2013,45,209
260490,2014,43,197
260490,2015,48,184
260490,2016,44,143
260490,2017,27,153
260490,2018,39,167
260490,2019,42,183
260500,2012,101,415
260500,2013,106,344
260500,2014,104,395
260500,2015,116,393
260500,2016,102,354
260500,2017,105,383
260500,2018,98,339
260500,2019,94,320
260510,2012,178,594
260510,2013,175,616
260510,2014,152,533
260510,2015,172,575
260510,2016,149,468
260510,2017,173,517
260510,2018,182,529
260510,2019,143,461
260515,2012,77,261
260515,2013,77,285
260515,2014,86,243
260515,2015,82,250
260515,2016,73,223
260515,2017,67,247
260515,2018,80,252
260515,2019,80,250
260520,2012,214,1204
260520,2013,386,1548
260520,2014,450,1578
260520,2015,311,1147
260520,2016,241,1015
260520,2017,212,981
260520,2018,198,910
260520,2019,248,870
260530,2012,152,550
260530,2013,121,521
260530,2014,141,506
260530,2015,123,504
260530,2016,141,434
260530,2017,115,467
260530,2018,159,532
260530,2019,155,511
260540,2012,65,295
260540,2013,71,288
260540,2014,72,297
260540,2015,100,341
260540,2016,85,304
260540,2017,70,335
260540,2018,83,319
260540,2019,84,316
260545,2012,2,20
260545,2013,6,16
260545,2014,8,22
260545,2015,6,19
260545,2016,10,26
260545,2017,5,23
260545,2018,11,24
260545,2019,14,32
260550,2012,57,191
260550,2013,36,151
260550,2014,29,118
260550,2015,45,147
260550,2016,46,163
260550,2017,48,147
260550,2018,45,124
260550,2019,47,149
260560,2012,77,308
260560,2013,73,264
260560,2014,80,262
260560,2015,77,275
260560,2016,82,227
260560,2017,67,262
260560,2018,78,234
260560,2019,89,269
260570,2012,93,506
260570,2013,106,480
260570,2014,109,461
260570,2015,96,471
260570,2016,94,430
260570,2017,112,456
260570,2018,129,515
260570,2019,128,485
260580,2012,54,177
260580,2013,57,143
260580,2014,42,142
260580,2015,58,143
260580,2016,46,133
260580,2017,44,140
260580,2018,61,166
260580,2019,49,157
260590,2012,72,384
260590,2013,88,420
260590,2014,94,373
260590,2015,85,401
260590,2016,78,362
260590,2017,88,357
260590,2018,80,312
260590,2019,62,267
260600,2012,772,2344
260600,2013,738,2355
260600,2014,619,2360
260600,2015,728,2489
260600,2016,666,2179
260600,2017,613,2248
260600,2018,630,2313
260600,2019,630,2268
260610,2012,86,432
260610,2013,128,394
260610,2014,101,381
260610,2015,135,424
260610,2016,120,356
260610,2017,120,444
260610,2018,123,415
260610,2019,116,364
260620,2012,369,1238
260620,2013,364,1237
260620,2014,376,1308
260620,2015,357,1263
260620,2016,316,1151
260620,2017,316,1183
260620,2018,370,1216
260620,2019,345,1146
260630,2012,24,114
260630,2013,26,92
260630,2014,31,116
260630,2015,30,103
260630,2016,36,109
260630,2017,30,95
260630,2018,37,126
260630,2019,33,108
260640,2012,248,1180
260640,2013,316,1133
260640,2014,377,1266
260640,2015,330,1159
260640,2016,309,1060
260640,2017,307,1046
260640,2018,352,1140
260640,2019,354,1137
260650,2012,79,296
260650,2013,66,303
260650,2014,73,302
260650,2015,89,313
260650,2016,59,249
260650,2017,55,278
260650,2018,86,324
260650,2019,78,270
260660,2012,116,519
260660,2013,88,432
260660,2014,107,473
260660,2015,90,468
260660,2016,92,423
260660,2017,103,484
260660,2018,96,456
260660,2019,106,441
260670,2012,17,91
260670,2013,26,102
260670,2014,18,95
260670,2015,22,89
260670,2016,24,82
260670,2017,21,96
260670,2018,22,99
260670,2019,28,102
260680,2012,471,1514
260680,2013,493,1635
260680,2014,529,1684
260680,2015,513,1734
260680,2016,444,1563
260680,2017,450,1544
260680,2018,534,1631
260680,2019,490,1569
260690,2012,32,155
260690,2013,42,145
260690,2014,35,165
260690,2015,45,171
260690,2016,38,132
260690,2017,39,150
260690,2018,42,130
260690,2019,35,129
260700,2012,91,342
260700,2013,61,352
260700,2014,54,334
260700,2015,45,282
260700,2016,74,336
260700,2017,56,331
260700,2018,78,380
260700,2019,52,330
260710,2012,21,69
260710,2013,17,50
260710,2014,19,58
260710,2015,16,56
260710,2016,17,65
260710,2017,13,54
260710,2018,23,65
260710,2019,26,74
260720,2012,427,1632
260720,2013,444,1599
260720,2014,432,1576
260720,2015,455,1697
260720,2016,377,1562
260720,2017,433,1743
260720,2018,458,1800
260720,2019,466,1731
260730,2012,133,647
260730,2013,130,514
260730,2014,132,509
260730,2015,115,533
260730,2016,146,563
260730,2017,130,490
260730,2018,127,503
260730,2019,139,542
260740,2012,14,72
260740,2013,20,89
260740,2014,13,81
260740,2015,10,77
260740,2016,20,80
260740,2017,17,77
260740,2018,17,72
260740,2019,12,68
260750,2012,74,409
260750,2013,88,357
260750,2014,78,352
260750,2015,89,373
260750,2016,79,325
260750,2017,75,340
260750,2018,118,401
260750,2019,97,359
260760,2012,90,314
260760,2013,82,326
260760,2014,77,297
260760,2015,82,339
260760,2016,91,317
260760,2017,83,331
260760,2018,81,328
260760,2019,90,331
260765,2012,129,538
260765,2013,92,435
260765,2014,107,472
260765,2015,122,501
260765,2016,107,437
260765,2017,120,409
260765,2018,107,437
260765,2019,68,378
260770,2012,69,220
260770,2013,68,194
260770,2014,83,201
260770,2015,91,193
260770,2016,56,187
260770,2017,60,167
260770,2018,70,202
260770,2019,69,177
260775,2012,107,357
260775,2013,99,360
260775,2014,113,363
260775,2015,118,441
260775,2016,96,366
260775,2017,81,324
260775,2018,111,375
260775,2019,119,364
260780,2012,76,269
260780,2013,55,249
260780,2014,64,258
260780,2015,56,289
260780,2016,43,209
260780,2017,56,242
260780,2018,73,242
260780,2019,61,231
260790,2012,2927,9380
260790,2013,3034,9711
260790,2014,3207,9819
260790,2015,3158,10051
260790,2016,2722,8880
260790,2017,2785,9591
260790,2018,2898,9688
260790,2019,2864,9235
260795,2012,53,184
260795,2013,29,169
260795,2014,49,210
260795,2015,48,188
260795,2016,64,238
260795,2017,38,193
260795,2018,50,180
260795,2019,39,161
260800,2012,75,292
260800,2013,62,279
260800,2014,68,287
260800,2015,79,294
260800,2016,57,217
260800,2017,56,242
260800,2018,58,235
260800,2019,65,250
260805,2012,47,259
260805,2013,43,234
260805,2014,56,242
260805,2015,39,219
260805,2016,59,213
260805,2017,49,223
260805,2018,36,198
260805,2019,32,212
260810,2012,117,374
260810,2013,108,375
260810,2014,128,359
260810,2015,129,378
260810,2016,97,306
260810,2017,85,353
260810,2018,106,373
260810,2019,87,321
260820,2012,67,282
260820,2013,54,265
260820,2014,50,247
260820,2015,73,331
260820,2016,58,266
260820,2017,81,281
260820,2018,61,208
260820,2019,59,202
260825,2012,53,164
260825,2013,41,170
260825,2014,42,192
260825,2015,38,211
260825,2016,48,182
260825,2017,44,174
260825,2018,49,175
260825,2019,34,199
260830,2012,75,268
260830,2013,71,274
260830,2014,76,299
260830,2015,66,320
260830,2016,66,246
260830,2017,64,279
260830,2018,84,302
260830,2019,93,277
260840,2012,51,233
260840,2013,54,222
260840,2014,44,194
260840,2015,42,203
260840,2016,47,215
260840,2017,52,217
260840,2018,60,243
260840,2019,56,209
260845,2012,54,244
260845,2013,56,240
260845,2014,61,237
260845,2015,86,254
260845,2016,53,216
260845,2017,64,233
260845,2018,79,251
260845,2019,67,232
260850,2012,91,388
260850,2013,83,372
260850,2014,114,395
260850,2015,94,374
260850,2016,100,334
260850,2017,99,347
260850,2018,89,316
260850,2019,99,308
260860,2012,51,186
260860,2013,50,172
260860,2014,33,159
260860,2015,49,209
260860,2016,28,160
260860,2017,44,193
260860,2018,56,186
260860,2019,51,172
260870,2012,44,181
260870,2013,51,216
260870,2014,41,192
260870,2015,66,220
260870,2016,45,176
260870,2017,46,191
260870,2018,55,216
260870,2019,47,200
260875,2012,104,410
260875,2013,87,381
260875,2014,84,379
260875,2015,87,387
260875,2016,84,357
260875,2017,93,370
260875,2018,90,397
260875,2019,111,387
260880,2012,140,639
260880,2013,164,669
260880,2014,185,706
260880,2015,200,710
260880,2016,157,642
260880,2017,156,638
260880,2018,166,685
260880,2019,160,652
260890,2012,256,847
260890,2013,214,795
260890,2014,209,810
260890,2015,244,830
260890,2016,190,741
260890,2017,197,781
260890,2018,218,769
260890,2019,208,743
260900,2012,79,374
260900,2013,103,393
260900,2014,90,387
260900,2015,102,407
260900,2016,69,364
260900,2017,80,382
260900,2018,100,393
260900,2019,86,360
260910,2012,29,185
260910,2013,39,173
260910,2014,40,189
260910,2015,49,204
260910,2016,36,177
260910,2017,57,212
260910,2018,54,196
260910,2019,56,205
260915,2012,66,321
260915,2013,53,275
260915,2014,54,238
260915,2015,51,278
260915,2016,55,253
260915,2017,50,248
260915,2018,60,284
260915,2019,55,270
260920,2012,59,258
260920,2013,51,220
260920,2014,56,231
260920,2015,55,209
260920,2016,43,175
260920,2017,60,240
260920,2018,77,247
260920,2019,79,223
260930,2012,81,295
260930,2013,82,290
260930,2014,63,238
260930,2015,76,261
260930,2016,72,252
260930,2017,57,246
260930,2018,71,256
260930,2019,70,260
260940,2012,143,829
260940,2013,214,815
260940,2014,246,833
260940,2015,246,818
260940,2016,240,733
260940,2017,215,758
260940,2018,247,788
260940,2019,238,764
260950,2012,121,454
260950,2013,126,456
260950,2014,137,482
260950,2015,129,469
260950,2016,123,433
260950,2017,101,434
260950,2018,121,425
260950,2019,130,403
260960,2012,1924,6005
260960,2013,1831,6019
260960,2014,1827,6048
260960,2015,1799,6157
260960,2016,1653,5612
260960,2017,1588,5671
260960,2018,1687,5493
260960,2019,1532,5258
260970,2012,70,284
260970,2013,68,289
260970,2014,76,300
260970,2015,81,256
260970,2016,80,253
260970,2017,75,263
260970,2018,77,293
260970,2019,99,265
260980,2012,56,255
260980,2013,62,276
260980,2014,75,304
260980,2015,59,290
260980,2016,78,279
260980,2017,73,282
260980,2018,49,240
260980,2019,79,288
260990,2012,242,1134
260990,2013,257,1127
260990,2014,317,1227
260990,2015,308,1186
260990,2016,271,1059
260990,2017,289,1086
260990,2018,319,1123
260990,2019,322,1108
261000,2012,285,1172
261000,2013,257,1165
261000,2014,473,1757
261000,2015,515,1842
261000,2016,400,1339
261000,2017,323,1130
261000,2018,273,1033
261000,2019,291,1074
261010,2012,33,145
261010,2013,29,123
261010,2014,27,110
261010,2015,27,110
261010,2016,29,110
261010,2017,29,119
261010,2018,35,104
261010,2019,37,101
261020,2012,94,386
261020,2013,80,370
261020,2014,70,339
261020,2015,88,404
261020,2016,93,379
261020,2017,92,360
261020,2018,83,369
261020,2019,82,324
261030,2012,53,229
261030,2013,61,203
261030,2014,40,200
261030,2015,43,211
261030,2016,63,234
261030,2017,51,215
261030,2018,70,240
261030,2019,63,201
261040,2012,99,384
261040,2013,61,305
261040,2014,73,296
261040,2015,62,314
261040,2016,89,335
261040,2017,53,266
261040,2018,99,308
261040,2019,91,304
261050,2012,142,452
261050,2013,135,441
261050,2014,138,411
261050,2015,128,392
261050,2016,122,358
261050,2017,112,386
261050,2018,126,394
261050,2019,118,376
261060,2012,246,877
261060,2013,212,859
261060,2014,248,914
261060,2015,244,865
261060,2016,211,797
261060,2017,214,812
261060,2018,233,862
261060,2019,211,825
261070,2012,1387,4021
261070,2013,1371,4134
261070,2014,1510,4303
261070,2015,1406,4310
261070,2016,1320,3976
261070,2017,1242,4123
261070,2018,1365,4139
261070,2019,1287,3930
261080,2012,61,338
261080,2013,83,326
261080,2014,69,290
261080,2015,93,327
261080,2016,59,236
261080,2017,80,350
261080,2018,73,304
261080,2019,95,329
261090,2012,209,1033
261090,2013,210,981
261090,2014,213,1007
261090,2015,219,1044
261090,2016,204,904
261090,2017,201,977
261090,2018,240,939
261090,2019,249,931
261100,2012,156,705
261100,2013,134,719
261100,2014,154,693
261100,2015,161,704
261100,2016,154,669
261100,2017,122,642
261100,2018,142,714
261100,2019,137,702
261110,2012,1573,5758
261110,2013,1666,6025
261110,2014,1716,6416
261110,2015,1842,6592
261110,2016,1844,6242
261110,2017,1797,6210
261110,2018,1775,6578
261110,2019,1960,6420
261120,2012,38,183
261120,2013,35,168
261120,2014,32,163
261120,2015,40,184
261120,2016,30,143
261120,2017,32,137
261120,2018,30,158
261120,2019,33,139
261130,2012,61,375
261130,2013,144,417
261130,2014,135,390
261130,2015,132,379
261130,2016,122,357
261130,2017,128,392
261130,2018,121,401
261130,2019,132,411
261140,2012,44,195
261140,2013,56,191
261140,2014,59,201
261140,2015,45,189
261140,2016,40,173
261140,2017,45,147
261140,2018,33,150
261140,2019,45,174
261150,2012,89,296
261150,2013,85,342
261150,2014,72,346
261150,2015,106,338
261150,2016,87,335
261150,2017,96,284
261150,2018,89,294
261150,2019,88,280
261153,2012,27,99
261153,2013,26,95
261153,2014,31,99
261153,2015,29,86
261153,2016,31,91
261153,2017,23,87
261153,2018,32,106
261153,2019,37,105
261160,2012,7561,22633
261160,2013,7754,23176
261160,2014,7672,23506
261160,2015,7493,23664
261160,2016,6694,21413
261160,2017,6808,22817
261160,2018,7028,22212
261160,2019,6650,21132
261170,2012,68,262
261170,2013,80,277
261170,2014,125,346
261170,2015,99,293
261170,2016,99,250
261170,2017,91,314
261170,2018,115,374
261170,2019,90,310
261180,2012,124,630
261180,2013,192,786
261180,2014,248,884
261180,2015,158,619
261180,2016,117,514
261180,2017,99,443
261180,2018,132,471
261180,2019,119,474
261190,2012,54,378
261190,2013,83,415
261190,2014,83,395
261190,2015,81,354
261190,2016,80,345
261190,2017,74,336
261190,2018,95,373
261190,2019,64,327
261200,2012,41,118
261200,2013,29,135
261200,2014,25,115
261200,2015,29,142
261200,2016,33,124
261200,2017,28,115
261200,2018,31,110
261200,2019,34,127
261210,2012,25,97
261210,2013,23,91
261210,2014,24,68
261210,2015,14,72
261210,2016,23,78
261210,2017,23,67
261210,2018,18,64
261210,2019,19,67
261220,2012,316,1110
261220,2013,294,1035
261220,2014,280,1055
261220,2015,320,1125
261220,2016,274,991
261220,2017,274,987
261220,2018,295,1009
261220,2019,336,1042
261230,2012,73,251
261230,2013,38,213
261230,2014,59,250
261230,2015,64,233
261230,2016,48,236
261230,2017,53,220
261230,2018,65,231
261230,2019,45,189
261240,2012,62,294
261240,2013,63,314
261240,2014,76,307
261240,2015,90,334
261240,2016,56,271
261240,2017,63,285
261240,2018,56,269
261240,2019,80,285
261245,2012,68,270
261245,2013,48,231
261245,2014,72,264
261245,2015,72,303
261245,2016,61,224
261245,2017,71,240
261245,2018,56,228
261245,2019,69,250
261247,2012,39,192
261247,2013,34,176
261247,2014,50,182
261247,2015,57,171
261247,2016,60,181
261247,2017,70,189
261247,2018,58,186
261247,2019,57,204
261250,2012,433,1350
261250,2013,508,1405
261250,2014,551,1399
261250,2015,496,1453
261250,2016,376,1225
261250,2017,456,1364
261250,2018,506,1512
261250,2019,453,1355
261255,2012,49,217
261255,2013,35,175
261255,2014,48,185
261255,2015,44,191
261255,2016,58,192
261255,2017,31,167
261255,2018,69,203
261255,2019,73,197
261260,2012,142,737
261260,2013,162,696
261260,2014,151,809
261260,2015,159,731
261260,2016,173,747
261260,2017,161,685
261260,2018,201,723
261260,2019,179,710
261270,2012,57,186
261270,2013,61,209
261270,2014,42,168
261270,2015,55,187
261270,2016,57,205
261270,2017,52,204
261270,2018,51,204
261270,2019,70,215
261280,2012,41,159
261280,2013,41,152
261280,2014,57,159
261280,2015,47,174
261280,2016,46,140
