CODMUNRES,ano_nasc,Qtd_Maior35,Qtd_Total,Ratio
120080,2013,35.0,362,0.09668508287292818
120080,2014,47.0,368,0.12771739130434784
120080,2015,33.0,358,0.09217877094972067
120080,2016,46.0,356,0.12921348314606743
120080,2017,49.0,430,0.11395348837209303
120080,2018,60.0,392,0.15306122448979592
120080,2019,34.0,379,0.08970976253298153
120080,2020,33.0,361,0.09141274238227147
130000,2012,1.0,8,0.125
130000,2013,3.0,18,0.16666666666666666
130000,2014,0.0,23,0.0
130000,2015,0.0,18,0.0
130000,2016,1.0,25,0.04
130000,2017,1.0,17,0.058823529411764705
130000,2018,2.0,25,0.08
130000,2019,0.0,12,0.0
130000,2020,3.0,41,0.07317073170731707
130002,2012,13.0,320,0.040625
130002,2013,16.0,346,0.046242774566473986
130002,2014,11.0,308,0.03571428571428571
130002,2015,16.0,342,0.04678362573099415
130002,2016,20.0,325,0.06153846153846154
130002,2017,26.0,401,0.06483790523690773
130002,2018,21.0,346,0.06069364161849711
130002,2019,20.0,418,0.04784688995215311
130002,2020,30.0,397,0.07556675062972293
130006,2012,21.0,242,0.08677685950413223
130006,2013,11.0,261,0.0421455938697318
130006,2014,21.0,264,0.07954545454545454
130006,2015,17.0,214,0.0794392523364486
130006,2016,23.0,280,0.08214285714285714
130006,2017,27.0,267,0.10112359550561797
130006,2018,18.0,247,0.0728744939271255
130006,2019,26.0,265,0.09811320754716982
130006,2020,21.0,265,0.07924528301886792
130008,2012,21.0,199,0.10552763819095477
130008,2013,13.0,201,0.06467661691542288
130008,2014,12.0,212,0.05660377358490566
130008,2015,12.0,163,0.0736196319018405
130008,2016,14.0,182,0.07692307692307693
130008,2017,10.0,196,0.05102040816326531
130008,2018,19.0,214,0.08878504672897196
130008,2019,18.0,190,0.09473684210526316
130008,2020,19.0,228,0.08333333333333333
130010,2012,11.0,247,0.044534412955465584
130010,2013,13.0,285,0.0456140350877193
130010,2014,19.0,267,0.07116104868913857
130010,2015,13.0,255,0.050980392156862744
130010,2016,16.0,266,0.06015037593984962
130010,2017,19.0,257,0.07392996108949416
130010,2018,18.0,247,0.0728744939271255
130010,2019,12.0,233,0.05150214592274678
130010,2020,19.0,258,0.07364341085271318
130014,2012,5.0,195,0.02564102564102564
130014,2013,10.0,223,0.04484304932735426
130014,2014,4.0,223,0.017937219730941704
130014,2015,8.0,204,0.0392156862745098
130014,2016,10.0,211,0.04739336492890995
130014,2017,13.0,233,0.055793991416309016
130014,2018,10.0,242,0.04132231404958678
130014,2019,11.0,239,0.04602510460251046
130014,2020,16.0,265,0.06037735849056604
130020,2012,27.0,357,0.07563025210084033
130020,2013,35.0,354,0.09887005649717515
130020,2014,41.0,435,0.09425287356321839
130020,2015,40.0,439,0.09111617312072894
130020,2016,38.0,380,0.1
130020,2017,32.0,382,0.08376963350785341
130020,2018,38.0,357,0.10644257703081232
130020,2019,33.0,313,0.10543130990415335
130020,2020,27.0,280,0.09642857142857143
130030,2012,62.0,877,0.07069555302166476
130030,2013,63.0,877,0.07183580387685291
130030,2014,57.0,955,0.05968586387434555
130030,2015,57.0,829,0.06875753920386007
130030,2016,71.0,890,0.07977528089887641
130030,2017,64.0,897,0.0713489409141583
130030,2018,59.0,948,0.06223628691983123
130030,2019,71.0,872,0.08142201834862385
130030,2020,70.0,906,0.0772626931567329
130040,2012,34.0,469,0.07249466950959488
130040,2013,26.0,480,0.05416666666666667
130040,2014,20.0,419,0.0477326968973747
130040,2015,43.0,505,0.08514851485148515
130040,2016,46.0,496,0.09274193548387097
130040,2017,40.0,524,0.07633587786259542
130040,2018,47.0,570,0.0824561403508772
130040,2019,51.0,556,0.09172661870503597
130040,2020,43.0,497,0.08651911468812877
130050,2012,62.0,707,0.0876944837340877
130050,2013,72.0,769,0.09362808842652796
130050,2014,76.0,756,0.10052910052910052
130050,2015,75.0,815,0.09202453987730061
130050,2016,66.0,810,0.08148148148148149
130050,2017,95.0,870,0.10919540229885058
130050,2018,92.0,851,0.10810810810810811
130050,2019,91.0,857,0.10618436406067679
130050,2020,88.0,846,0.10401891252955082
130060,2012,102.0,1053,0.09686609686609686
130060,2013,99.0,1036,0.09555984555984556
130060,2014,99.0,1077,0.09192200557103064
130060,2015,90.0,968,0.09297520661157024
130060,2016,97.0,1021,0.09500489715964741
130060,2017,102.0,1039,0.09817131857555342
130060,2018,103.0,985,0.10456852791878173
130060,2019,108.0,1030,0.10485436893203884
130060,2020,101.0,984,0.10264227642276423
130063,2012,31.0,427,0.07259953161592506
130063,2013,35.0,428,0.08177570093457943
130063,2014,31.0,488,0.06352459016393443
130063,2015,40.0,489,0.081799591002045
130063,2016,32.0,510,0.06274509803921569
130063,2017,46.0,597,0.07705192629815745
130063,2018,34.0,501,0.06786427145708583
130063,2019,40.0,525,0.0761904761904762
130063,2020,50.0,510,0.09803921568627451
130068,2012,11.0,260,0.04230769230769231
130068,2013,14.0,321,0.04361370716510903
130068,2014,25.0,328,0.07621951219512195
130068,2015,13.0,369,0.03523035230352303
130068,2016,27.0,312,0.08653846153846154
130068,2017,25.0,319,0.07836990595611286
130068,2018,16.0,318,0.050314465408805034
130068,2019,27.0,330,0.08181818181818182
130068,2020,22.0,299,0.07357859531772576
130070,2012,35.0,741,0.04723346828609987
130070,2013,51.0,763,0.06684141546526867
130070,2014,50.0,734,0.0681198910081744
130070,2015,33.0,695,0.04748201438848921
130070,2016,51.0,653,0.0781010719754977
130070,2017,62.0,771,0.08041504539559015
130070,2018,56.0,739,0.07577807848443843
130070,2019,50.0,725,0.06896551724137931
130070,2020,43.0,718,0.05988857938718663
130080,2012,47.0,690,0.06811594202898551
130080,2013,39.0,705,0.05531914893617021
130080,2014,33.0,711,0.046413502109704644
130080,2015,49.0,725,0.06758620689655172
130080,2016,32.0,663,0.048265460030165915
130080,2017,50.0,797,0.06273525721455459
130080,2018,57.0,789,0.07224334600760456
130080,2019,54.0,763,0.07077326343381389
130080,2020,66.0,774,0.08527131782945736
130083,2012,11.0,138,0.07971014492753623
130083,2013,11.0,203,0.054187192118226604
130083,2014,15.0,204,0.07352941176470588
130083,2015,10.0,173,0.057803468208092484
130083,2016,14.0,183,0.07650273224043716
130083,2017,10.0,216,0.046296296296296294
130083,2018,13.0,188,0.06914893617021277
130083,2019,16.0,169,0.09467455621301775
130083,2020,14.0,204,0.06862745098039216
130090,2012,12.0,213,0.056338028169014086
130090,2013,10.0,196,0.05102040816326531
130090,2014,17.0,231,0.0735930735930736
130090,2015,10.0,219,0.045662100456621
130090,2016,6.0,217,0.027649769585253458
130090,2017,7.0,191,0.03664921465968586
130090,2018,9.0,222,0.04054054054054054
130090,2019,9.0,192,0.046875
130090,2020,10.0,197,0.050761421319796954
130100,2012,31.0,656,0.04725609756097561
130100,2013,46.0,633,0.07266982622432859
130100,2014,27.0,658,0.041033434650455926
130100,2015,48.0,628,0.07643312101910828
130100,2016,53.0,625,0.0848
130100,2017,42.0,626,0.0670926517571885
130100,2018,48.0,636,0.07547169811320754
130100,2019,57.0,635,0.08976377952755905
130100,2020,59.0,585,0.10085470085470086
130110,2012,35.0,414,0.08454106280193237
130110,2013,30.0,442,0.06787330316742081
130110,2014,41.0,474,0.08649789029535865
130110,2015,40.0,419,0.0954653937947494
130110,2016,45.0,481,0.09355509355509356
130110,2017,51.0,512,0.099609375
130110,2018,67.0,550,0.12181818181818181
130110,2019,74.0,564,0.13120567375886524
130110,2020,66.0,565,0.1168141592920354
130115,2012,19.0,171,0.1111111111111111
130115,2013,15.0,168,0.08928571428571429
130115,2014,9.0,208,0.04326923076923077
130115,2015,21.0,215,0.09767441860465116
130115,2016,17.0,199,0.08542713567839195
130115,2017,27.0,237,0.11392405063291139
130115,2018,29.0,275,0.10545454545454545
130115,2019,30.0,198,0.15151515151515152
130115,2020,24.0,190,0.12631578947368421
130120,2012,102.0,1668,0.06115107913669065
130120,2013,120.0,1750,0.06857142857142857
130120,2014,126.0,1704,0.07394366197183098
130120,2015,127.0,1744,0.07282110091743119
130120,2016,127.0,1646,0.07715674362089915
130120,2017,152.0,1656,0.09178743961352658
130120,2018,148.0,1747,0.08471665712650257
130120,2019,145.0,1698,0.08539458186101295
130120,2020,142.0,1601,0.0886945658963148
130130,2012,17.0,432,0.03935185185185185
130130,2013,31.0,424,0.07311320754716981
130130,2014,21.0,426,0.04929577464788732
130130,2015,27.0,434,0.06221198156682028
130130,2016,26.0,404,0.06435643564356436
130130,2017,31.0,439,0.07061503416856492
130130,2018,28.0,429,0.06526806526806526
130130,2019,26.0,468,0.05555555555555555
130130,2020,22.0,474,0.046413502109704644
130140,2012,65.0,833,0.07803121248499399
130140,2013,60.0,852,0.07042253521126761
130140,2014,73.0,852,0.08568075117370892
130140,2015,68.0,825,0.08242424242424243
130140,2016,61.0,787,0.07750952986022872
130140,2017,69.0,854,0.08079625292740047
130140,2018,64.0,830,0.07710843373493977
130140,2019,52.0,792,0.06565656565656566
130140,2020,68.0,717,0.09483960948396095
130150,2012,20.0,314,0.06369426751592357
130150,2013,33.0,366,0.09016393442622951
130150,2014,38.0,386,0.09844559585492228
130150,2015,27.0,412,0.06553398058252427
130150,2016,39.0,369,0.10569105691056911
130150,2017,39.0,424,0.09198113207547169
130150,2018,36.0,369,0.0975609756097561
130150,2019,36.0,391,0.09207161125319693
130150,2020,40.0,367,0.10899182561307902
130160,2012,28.0,520,0.05384615384615385
130160,2013,29.0,556,0.052158273381294966
130160,2014,28.0,606,0.0462046204620462
130160,2015,40.0,670,0.05970149253731343
130160,2016,17.0,573,0.029668411867364748
130160,2017,33.0,630,0.05238095238095238
130160,2018,46.0,621,0.07407407407407407
130160,2019,35.0,579,0.06044905008635579
130160,2020,41.0,628,0.06528662420382166
130165,2012,31.0,360,0.08611111111111111
130165,2013,35.0,329,0.10638297872340426
130165,2014,27.0,356,0.07584269662921349
130165,2015,35.0,334,0.10479041916167664
130165,2016,23.0,284,0.08098591549295775
130165,2017,30.0,326,0.09202453987730061
130165,2018,27.0,293,0.09215017064846416
130165,2019,31.0,285,0.10877192982456141
130165,2020,22.0,291,0.07560137457044673
130170,2012,52.0,847,0.06139315230224321
130170,2013,67.0,902,0.07427937915742794
130170,2014,63.0,970,0.06494845360824743
130170,2015,53.0,941,0.0563230605738576
130170,2016,68.0,977,0.06960081883316274
130170,2017,72.0,1001,0.07192807192807193
130170,2018,75.0,1006,0.07455268389662027
130170,2019,66.0,978,0.06748466257668712
130170,2020,87.0,986,0.08823529411764706
130180,2012,44.0,439,0.10022779043280182
130180,2013,33.0,407,0.08108108108108109
130180,2014,39.0,406,0.0960591133004926
130180,2015,45.0,441,0.10204081632653061
130180,2016,34.0,389,0.08740359897172237
130180,2017,48.0,409,0.11735941320293398
130180,2018,22.0,413,0.053268765133171914
130180,2019,34.0,376,0.09042553191489362
130180,2020,35.0,342,0.1023391812865497
130185,2012,52.0,898,0.05790645879732739
130185,2013,55.0,849,0.06478209658421673
130185,2014,45.0,873,0.05154639175257732
130185,2015,53.0,867,0.06113033448673587
130185,2016,81.0,928,0.08728448275862069
130185,2017,77.0,941,0.0818278427205101
130185,2018,84.0,945,0.08888888888888889
130185,2019,92.0,1021,0.0901077375122429
130185,2020,90.0,913,0.09857612267250822
130190,2012,167.0,2019,0.08271421495789995
130190,2013,144.0,2085,0.06906474820143885
130190,2014,161.0,2068,0.07785299806576403
130190,2015,172.0,2078,0.08277189605389798
130190,2016,153.0,2028,0.07544378698224852
130190,2017,161.0,1985,0.08110831234256927
130190,2018,208.0,2068,0.10058027079303675
130190,2019,215.0,2034,0.10570304818092428
130190,2020,203.0,1929,0.10523587350959046
130195,2012,19.0,197,0.09644670050761421
130195,2013,19.0,260,0.07307692307692308
130195,2014,19.0,260,0.07307692307692308
130195,2015,17.0,293,0.05802047781569966
130195,2016,24.0,263,0.09125475285171103
130195,2017,17.0,245,0.06938775510204082
130195,2018,42.0,303,0.13861386138613863
130195,2019,22.0,247,0.08906882591093117
130195,2020,24.0,240,0.1
130200,2012,7.0,199,0.035175879396984924
130200,2013,13.0,184,0.07065217391304347
130200,2014,8.0,154,0.05194805194805195
130200,2015,10.0,148,0.06756756756756757
130200,2016,13.0,187,0.06951871657754011
130200,2017,18.0,165,0.10909090909090909
130200,2018,14.0,171,0.08187134502923976
130200,2019,12.0,173,0.06936416184971098
130200,2020,23.0,188,0.12234042553191489
130210,2012,7.0,142,0.04929577464788732
130210,2013,12.0,130,0.09230769230769231
130210,2014,7.0,148,0.0472972972972973
130210,2015,22.0,169,0.1301775147928994
130210,2016,14.0,150,0.09333333333333334
130210,2017,19.0,161,0.11801242236024845
130210,2018,8.0,151,0.052980132450331126
130210,2019,4.0,121,0.03305785123966942
130210,2020,16.0,188,0.0851063829787234
130220,2012,10.0,171,0.05847953216374269
130220,2013,17.0,202,0.08415841584158416
130220,2014,10.0,193,0.05181347150259067
130220,2015,10.0,217,0.04608294930875576
130220,2016,14.0,175,0.08
130220,2017,18.0,253,0.07114624505928854
130220,2018,18.0,251,0.07171314741035857
130220,2019,22.0,235,0.09361702127659574
130220,2020,11.0,225,0.04888888888888889
130230,2012,58.0,601,0.09650582362728785
130230,2013,56.0,629,0.0890302066772655
130230,2014,57.0,631,0.09033280507131537
130230,2015,65.0,633,0.10268562401263823
130230,2016,53.0,604,0.08774834437086093
130230,2017,64.0,659,0.09711684370257967
130230,2018,60.0,648,0.09259259259259259
130230,2019,66.0,646,0.1021671826625387
130230,2020,67.0,654,0.10244648318042814
130240,2012,35.0,682,0.051319648093841645
130240,2013,49.0,728,0.0673076923076923
130240,2014,44.0,715,0.06153846153846154
130240,2015,34.0,659,0.051593323216995446
130240,2016,22.0,652,0.03374233128834356
130240,2017,47.0,741,0.06342780026990553
130240,2018,55.0,779,0.07060333761232349
130240,2019,68.0,892,0.07623318385650224
130240,2020,63.0,801,0.07865168539325842
130250,2012,96.0,1886,0.05090137857900318
130250,2013,113.0,2000,0.0565
130250,2014,128.0,2130,0.06009389671361502
130250,2015,126.0,2070,0.06086956521739131
130250,2016,123.0,1795,0.06852367688022284
130250,2017,148.0,1938,0.07636738906088751
130250,2018,141.0,2056,0.06857976653696499
130250,2019,175.0,2115,0.08274231678486997
130250,2020,167.0,2097,0.07963757749165475
130255,2012,12.0,250,0.048
130255,2013,10.0,249,0.040160642570281124
130255,2014,21.0,233,0.09012875536480687
130255,2015,19.0,234,0.0811965811965812
130255,2016,19.0,253,0.07509881422924901
130255,2017,33.0,300,0.11
130255,2018,16.0,303,0.052805280528052806
130255,2019,32.0,276,0.11594202898550725
130255,2020,20.0,249,0.08032128514056225
130260,2012,3873.0,41169,0.0940756394374408
130260,2013,3962.0,41640,0.0951488952929875
130260,2014,4339.0,42809,0.1013571912448317
130260,2015,4582.0,42342,0.10821406641160078
130260,2016,4565.0,39603,0.1152690452743479
130260,2017,5059.0,38498,0.13140942386617488
130260,2018,5223.0,38588,0.13535295946926507
130260,2019,5303.0,37939,0.13977701046416616
130260,2020,5307.0,37274,0.14237806513923915
130270,2012,56.0,810,0.0691358024691358
130270,2013,51.0,850,0.06
130270,2014,67.0,903,0.07419712070874862
130270,2015,87.0,930,0.0935483870967742
130270,2016,75.0,911,0.08232711306256861
130270,2017,60.0,989,0.06066734074823053
130270,2018,75.0,1013,0.07403751233958539
130270,2019,93.0,1023,0.09090909090909091
130270,2020,106.0,996,0.10642570281124498
130280,2012,28.0,313,0.08945686900958466
130280,2013,25.0,338,0.07396449704142012
130280,2014,38.0,399,0.09523809523809523
130280,2015,26.0,323,0.0804953560371517
130280,2016,37.0,358,0.10335195530726257
130280,2017,33.0,418,0.07894736842105263
130280,2018,36.0,405,0.08888888888888889
130280,2019,25.0,381,0.06561679790026247
130280,2020,29.0,417,0.06954436450839328
130290,2012,108.0,1311,0.08237986270022883
130290,2013,118.0,1317,0.08959757023538345
130290,2014,122.0,1362,0.08957415565345081
130290,2015,113.0,1335,0.08464419475655431
130290,2016,131.0,1273,0.10290652003142184
130290,2017,149.0,1553,0.09594333547971667
130290,2018,142.0,1581,0.08981657179000632
130290,2019,126.0,1539,0.08187134502923976
130290,2020,153.0,1403,0.1090520313613685
130300,2012,18.0,344,0.05232558139534884
130300,2013,32.0,301,0.10631229235880399
130300,2014,30.0,357,0.08403361344537816
130300,2015,20.0,356,0.056179775280898875
130300,2016,16.0,338,0.047337278106508875
130300,2017,23.0,358,0.06424581005586592
130300,2018,26.0,314,0.08280254777070063
130300,2019,39.0,346,0.11271676300578035
130300,2020,28.0,327,0.0856269113149847
130310,2012,50.0,591,0.08460236886632826
130310,2013,45.0,628,0.07165605095541401
130310,2014,44.0,619,0.07108239095315025
130310,2015,37.0,593,0.06239460370994941
130310,2016,44.0,587,0.07495741056218058
130310,2017,34.0,592,0.057432432432432436
130310,2018,50.0,612,0.08169934640522876
130310,2019,39.0,546,0.07142857142857142
130310,2020,46.0,596,0.07718120805369127
130320,2012,9.0,257,0.03501945525291829
130320,2013,14.0,246,0.056910569105691054
130320,2014,10.0,307,0.03257328990228013
130320,2015,12.0,316,0.0379746835443038
130320,2016,13.0,289,0.04498269896193772
130320,2017,17.0,333,0.05105105105105105
130320,2018,29.0,327,0.08868501529051988
130320,2019,26.0,310,0.08387096774193549
130320,2020,24.0,290,0.08275862068965517
130330,2012,13.0,321,0.040498442367601244
130330,2013,18.0,351,0.05128205128205128
130330,2014,21.0,344,0.061046511627906974
130330,2015,22.0,409,0.05378973105134474
130330,2016,26.0,386,0.06735751295336788
130330,2017,26.0,406,0.06403940886699508
130330,2018,32.0,379,0.08443271767810026
130330,2019,24.0,392,0.061224489795918366
130330,2020,20.0,369,0.05420054200542006
130340,2012,156.0,2021,0.07718951014349332
130340,2013,154.0,2133,0.07219878105954056
130340,2014,153.0,2056,0.07441634241245136
130340,2015,158.0,1995,0.07919799498746867
130340,2016,164.0,1932,0.08488612836438923
130340,2017,196.0,2139,0.09163160355306219
130340,2018,185.0,2067,0.08950169327527818
130340,2019,178.0,1947,0.09142270159219312
130340,2020,175.0,1805,0.09695290858725762
130350,2012,20.0,308,0.06493506493506493
130350,2013,27.0,367,0.07356948228882834
130350,2014,27.0,364,0.07417582417582418
130350,2015,16.0,374,0.0427807486631016
130350,2016,24.0,348,0.06896551724137931
130350,2017,20.0,355,0.056338028169014086
130350,2018,27.0,362,0.07458563535911603
130350,2019,24.0,369,0.06504065040650407
130350,2020,36.0,356,0.10112359550561797
130353,2012,40.0,556,0.07194244604316546
130353,2013,39.0,580,0.06724137931034482
130353,2014,42.0,585,0.07179487179487179
130353,2015,49.0,558,0.08781362007168458
130353,2016,56.0,548,0.10218978102189781
130353,2017,52.0,523,0.0994263862332696
130353,2018,41.0,558,0.07347670250896057
130353,2019,55.0,513,0.10721247563352826
130353,2020,46.0,551,0.08348457350272233
130356,2012,24.0,361,0.0664819944598338
130356,2013,27.0,374,0.07219251336898395
130356,2014,33.0,412,0.08009708737864078
130356,2015,32.0,391,0.08184143222506395
130356,2016,36.0,415,0.08674698795180723
130356,2017,40.0,422,0.0947867298578199
