CODMUNRES,ano_nasc,Qtd_Nascimentos_Prematuros,Qtd_Total,Ratio
120060,2013,117.0,1138,0.10281195079086115
120060,2014,140.0,1230,0.11382113821138211
120060,2015,128.0,1165,0.10987124463519313
120060,2016,154.0,1078,0.14285714285714285
120060,2017,160.0,1132,0.1413427561837456
120060,2018,134.0,1193,0.11232187761944677
120060,2019,150.0,1143,0.13123359580052493
120060,2020,147.0,1161,0.12661498708010335
120070,2012,39.0,311,0.12540192926045016
120070,2013,43.0,294,0.14625850340136054
120070,2014,36.0,306,0.11764705882352941
120070,2015,39.0,322,0.12111801242236025
120070,2016,44.0,329,0.1337386018237082
120070,2017,51.0,305,0.16721311475409836
120070,2018,47.0,325,0.14461538461538462
120070,2019,46.0,297,0.15488215488215487
120070,2020,47.0,316,0.14873417721518986
120080,2012,51.0,346,0.14739884393063585
120080,2013,51.0,362,0.1408839779005525
120080,2014,56.0,368,0.15217391304347827
120080,2015,43.0,358,0.12011173184357542
120080,2016,47.0,356,0.13202247191011235
120080,2017,65.0,430,0.1511627906976744
120080,2018,55.0,392,0.14030612244897958
120080,2019,39.0,379,0.10290237467018469
120080,2020,67.0,361,0.18559556786703602
130000,2012,1.0,8,0.125
130000,2013,1.0,18,0.05555555555555555
130000,2014,1.0,23,0.043478260869565216
130000,2015,0.0,18,0.0
130000,2016,1.0,25,0.04
130000,2017,5.0,17,0.29411764705882354
130000,2018,2.0,25,0.08
130000,2019,2.0,12,0.16666666666666666
130000,2020,6.0,41,0.14634146341463414
130002,2012,40.0,320,0.125
130002,2013,35.0,346,0.10115606936416185
130002,2014,27.0,308,0.08766233766233766
130002,2015,33.0,342,0.09649122807017543
130002,2016,37.0,325,0.11384615384615385
130002,2017,40.0,401,0.09975062344139651
130002,2018,51.0,346,0.14739884393063585
130002,2019,62.0,418,0.14832535885167464
130002,2020,52.0,397,0.1309823677581864
130006,2012,66.0,242,0.2727272727272727
130006,2013,55.0,261,0.210727969348659
130006,2014,45.0,264,0.17045454545454544
130006,2015,34.0,214,0.1588785046728972
130006,2016,52.0,280,0.18571428571428572
130006,2017,64.0,267,0.2397003745318352
130006,2018,38.0,247,0.15384615384615385
130006,2019,46.0,265,0.17358490566037735
130006,2020,49.0,265,0.18490566037735848
130008,2012,20.0,199,0.10050251256281408
130008,2013,28.0,201,0.13930348258706468
130008,2014,32.0,212,0.1509433962264151
130008,2015,15.0,163,0.09202453987730061
130008,2016,10.0,182,0.054945054945054944
130008,2017,24.0,196,0.12244897959183673
130008,2018,23.0,214,0.10747663551401869
130008,2019,21.0,190,0.11052631578947368
130008,2020,31.0,228,0.13596491228070176
130010,2012,32.0,247,0.12955465587044535
130010,2013,43.0,285,0.15087719298245614
130010,2014,36.0,267,0.1348314606741573
130010,2015,57.0,255,0.2235294117647059
130010,2016,29.0,266,0.10902255639097744
130010,2017,46.0,257,0.17898832684824903
130010,2018,33.0,247,0.13360323886639677
130010,2019,32.0,233,0.13733905579399142
130010,2020,42.0,258,0.16279069767441862
130014,2012,29.0,195,0.14871794871794872
130014,2013,23.0,223,0.1031390134529148
130014,2014,15.0,223,0.06726457399103139
130014,2015,11.0,204,0.05392156862745098
130014,2016,20.0,211,0.0947867298578199
130014,2017,27.0,233,0.11587982832618025
130014,2018,25.0,242,0.10330578512396695
130014,2019,26.0,239,0.1087866108786611
130014,2020,19.0,265,0.07169811320754717
130020,2012,63.0,357,0.17647058823529413
130020,2013,64.0,354,0.1807909604519774
130020,2014,67.0,435,0.15402298850574714
130020,2015,68.0,439,0.1548974943052392
130020,2016,66.0,380,0.1736842105263158
130020,2017,80.0,382,0.2094240837696335
130020,2018,85.0,357,0.23809523809523808
130020,2019,67.0,313,0.21405750798722045
130020,2020,36.0,280,0.12857142857142856
130030,2012,112.0,877,0.12770809578107184
130030,2013,112.0,877,0.12770809578107184
130030,2014,90.0,955,0.09424083769633508
130030,2015,102.0,829,0.12303980699638119
130030,2016,119.0,890,0.13370786516853933
130030,2017,145.0,897,0.1616499442586399
130030,2018,101.0,948,0.10654008438818566
130030,2019,50.0,872,0.05733944954128441
130030,2020,53.0,906,0.05849889624724062
130040,2012,99.0,469,0.21108742004264391
130040,2013,104.0,480,0.21666666666666667
130040,2014,64.0,419,0.15274463007159905
130040,2015,45.0,505,0.0891089108910891
130040,2016,54.0,496,0.10887096774193548
130040,2017,47.0,524,0.08969465648854962
130040,2018,42.0,570,0.07368421052631578
130040,2019,60.0,556,0.1079136690647482
130040,2020,44.0,497,0.08853118712273642
130050,2012,110.0,707,0.15558698727015557
130050,2013,98.0,769,0.12743823146944083
130050,2014,48.0,756,0.06349206349206349
130050,2015,50.0,815,0.06134969325153374
130050,2016,37.0,810,0.04567901234567901
130050,2017,39.0,870,0.04482758620689655
130050,2018,41.0,851,0.0481786133960047
130050,2019,50.0,857,0.058343057176196034
130050,2020,28.0,846,0.03309692671394799
130060,2012,158.0,1053,0.15004748338081672
130060,2013,71.0,1036,0.06853281853281853
130060,2014,49.0,1077,0.04549675023212628
130060,2015,71.0,968,0.07334710743801653
130060,2016,61.0,1021,0.059745347698334964
130060,2017,46.0,1039,0.04427333974975938
130060,2018,52.0,985,0.05279187817258883
130060,2019,45.0,1030,0.043689320388349516
130060,2020,50.0,984,0.0508130081300813
130063,2012,29.0,427,0.06791569086651054
130063,2013,37.0,428,0.08644859813084112
130063,2014,32.0,488,0.06557377049180328
130063,2015,26.0,489,0.053169734151329244
130063,2016,40.0,510,0.0784313725490196
130063,2017,54.0,597,0.09045226130653267
130063,2018,46.0,501,0.09181636726546906
130063,2019,32.0,525,0.06095238095238095
130063,2020,46.0,510,0.09019607843137255
130068,2012,30.0,260,0.11538461538461539
130068,2013,22.0,321,0.06853582554517133
130068,2014,43.0,328,0.13109756097560976
130068,2015,32.0,369,0.08672086720867209
130068,2016,19.0,312,0.060897435897435896
130068,2017,14.0,319,0.0438871473354232
130068,2018,16.0,318,0.050314465408805034
130068,2019,21.0,330,0.06363636363636363
130068,2020,15.0,299,0.05016722408026756
130070,2012,102.0,741,0.13765182186234817
130070,2013,96.0,763,0.1258191349934469
130070,2014,93.0,734,0.12670299727520437
130070,2015,78.0,695,0.11223021582733812
130070,2016,57.0,653,0.08728943338437979
130070,2017,97.0,771,0.125810635538262
130070,2018,95.0,739,0.12855209742895804
130070,2019,86.0,725,0.11862068965517242
130070,2020,88.0,718,0.12256267409470752
130080,2012,79.0,690,0.1144927536231884
130080,2013,63.0,705,0.08936170212765958
130080,2014,50.0,711,0.07032348804500703
130080,2015,42.0,725,0.057931034482758624
130080,2016,58.0,663,0.08748114630467571
130080,2017,71.0,797,0.0890840652446675
130080,2018,82.0,789,0.10392902408111533
130080,2019,51.0,763,0.06684141546526867
130080,2020,65.0,774,0.08397932816537468
130083,2012,17.0,138,0.12318840579710146
130083,2013,28.0,203,0.13793103448275862
130083,2014,20.0,204,0.09803921568627451
130083,2015,18.0,173,0.10404624277456648
130083,2016,22.0,183,0.12021857923497267
130083,2017,26.0,216,0.12037037037037036
130083,2018,22.0,188,0.11702127659574468
130083,2019,21.0,169,0.1242603550295858
130083,2020,45.0,204,0.22058823529411764
130090,2012,28.0,213,0.13145539906103287
130090,2013,17.0,196,0.08673469387755102
130090,2014,20.0,231,0.08658008658008658
130090,2015,17.0,219,0.0776255707762557
130090,2016,13.0,217,0.059907834101382486
130090,2017,18.0,191,0.09424083769633508
130090,2018,15.0,222,0.06756756756756757
130090,2019,8.0,192,0.041666666666666664
130090,2020,21.0,197,0.1065989847715736
130100,2012,84.0,656,0.12804878048780488
130100,2013,95.0,633,0.1500789889415482
130100,2014,80.0,658,0.12158054711246201
130100,2015,79.0,628,0.12579617834394904
130100,2016,81.0,625,0.1296
130100,2017,78.0,626,0.12460063897763578
130100,2018,89.0,636,0.139937106918239
130100,2019,100.0,635,0.15748031496062992
130100,2020,98.0,585,0.1675213675213675
130110,2012,38.0,414,0.09178743961352658
130110,2013,48.0,442,0.1085972850678733
130110,2014,46.0,474,0.0970464135021097
130110,2015,32.0,419,0.07637231503579953
130110,2016,37.0,481,0.07692307692307693
130110,2017,53.0,512,0.103515625
130110,2018,51.0,550,0.09272727272727273
130110,2019,47.0,564,0.08333333333333333
130110,2020,77.0,565,0.13628318584070798
130115,2012,28.0,171,0.16374269005847952
130115,2013,8.0,168,0.047619047619047616
130115,2014,34.0,208,0.16346153846153846
130115,2015,28.0,215,0.13023255813953488
130115,2016,27.0,199,0.135678391959799
130115,2017,17.0,237,0.07172995780590717
130115,2018,30.0,275,0.10909090909090909
130115,2019,16.0,198,0.08080808080808081
130115,2020,33.0,190,0.1736842105263158
130120,2012,195.0,1668,0.11690647482014388
130120,2013,195.0,1750,0.11142857142857143
130120,2014,202.0,1704,0.11854460093896714
130120,2015,256.0,1744,0.14678899082568808
130120,2016,255.0,1646,0.15492102065613608
130120,2017,209.0,1656,0.12620772946859904
130120,2018,207.0,1747,0.11848883800801374
130120,2019,267.0,1698,0.15724381625441697
130120,2020,260.0,1601,0.16239850093691444
130130,2012,39.0,432,0.09027777777777778
130130,2013,47.0,424,0.11084905660377359
130130,2014,54.0,426,0.1267605633802817
130130,2015,60.0,434,0.1382488479262673
130130,2016,31.0,404,0.07673267326732673
130130,2017,52.0,439,0.11845102505694761
130130,2018,45.0,429,0.1048951048951049
130130,2019,56.0,468,0.11965811965811966
130130,2020,60.0,474,0.12658227848101267
130140,2012,79.0,833,0.09483793517406963
130140,2013,100.0,852,0.11737089201877934
130140,2014,79.0,852,0.09272300469483569
130140,2015,59.0,825,0.07151515151515152
130140,2016,89.0,787,0.11308767471410419
130140,2017,75.0,854,0.08782201405152225
130140,2018,86.0,830,0.10361445783132531
130140,2019,74.0,792,0.09343434343434344
130140,2020,77.0,717,0.10739191073919108
130150,2012,34.0,314,0.10828025477707007
130150,2013,39.0,366,0.10655737704918032
130150,2014,36.0,386,0.09326424870466321
130150,2015,18.0,412,0.043689320388349516
130150,2016,15.0,369,0.04065040650406504
130150,2017,14.0,424,0.0330188679245283
130150,2018,24.0,369,0.06504065040650407
130150,2019,12.0,391,0.030690537084398978
130150,2020,17.0,367,0.04632152588555858
130160,2012,88.0,520,0.16923076923076924
130160,2013,105.0,556,0.18884892086330934
130160,2014,115.0,606,0.18976897689768976
130160,2015,118.0,670,0.1761194029850746
130160,2016,72.0,573,0.1256544502617801
130160,2017,82.0,630,0.13015873015873017
130160,2018,78.0,621,0.12560386473429952
130160,2019,71.0,579,0.1226252158894646
130160,2020,51.0,628,0.08121019108280254
130165,2012,53.0,360,0.14722222222222223
130165,2013,52.0,329,0.1580547112462006
130165,2014,46.0,356,0.12921348314606743
130165,2015,48.0,334,0.1437125748502994
130165,2016,47.0,284,0.16549295774647887
130165,2017,52.0,326,0.15950920245398773
130165,2018,40.0,293,0.13651877133105803
130165,2019,27.0,285,0.09473684210526316
130165,2020,29.0,291,0.09965635738831616
130170,2012,81.0,847,0.09563164108618655
130170,2013,105.0,902,0.1164079822616408
130170,2014,79.0,970,0.08144329896907217
130170,2015,60.0,941,0.06376195536663125
130170,2016,64.0,977,0.06550665301944729
130170,2017,59.0,1001,0.058941058941058944
130170,2018,57.0,1006,0.05666003976143141
130170,2019,78.0,978,0.07975460122699386
130170,2020,88.0,986,0.08924949290060852
130180,2012,46.0,439,0.10478359908883828
130180,2013,71.0,407,0.17444717444717445
130180,2014,62.0,406,0.15270935960591134
130180,2015,50.0,441,0.11337868480725624
130180,2016,54.0,389,0.13881748071979436
130180,2017,58.0,409,0.14180929095354522
130180,2018,53.0,413,0.12832929782082325
130180,2019,53.0,376,0.14095744680851063
130180,2020,46.0,342,0.13450292397660818
130185,2012,86.0,898,0.0957683741648107
130185,2013,90.0,849,0.10600706713780919
130185,2014,97.0,873,0.1111111111111111
130185,2015,121.0,867,0.1395617070357555
130185,2016,106.0,928,0.11422413793103449
130185,2017,113.0,941,0.12008501594048884
130185,2018,98.0,945,0.1037037037037037
130185,2019,112.0,1021,0.10969637610186092
130185,2020,91.0,913,0.09967141292442497
130190,2012,279.0,2019,0.13818722139673106
130190,2013,309.0,2085,0.14820143884892087
130190,2014,311.0,2068,0.15038684719535783
130190,2015,278.0,2078,0.13378248315688163
130190,2016,323.0,2028,0.15927021696252466
130190,2017,234.0,1985,0.11788413098236776
130190,2018,203.0,2068,0.09816247582205029
130190,2019,264.0,2034,0.12979351032448377
130190,2020,266.0,1929,0.13789528252980818
130195,2012,5.0,197,0.025380710659898477
130195,2013,15.0,260,0.057692307692307696
130195,2014,14.0,260,0.05384615384615385
130195,2015,12.0,293,0.040955631399317405
130195,2016,9.0,263,0.034220532319391636
130195,2017,13.0,245,0.053061224489795916
130195,2018,10.0,303,0.033003300330033
130195,2019,7.0,247,0.02834008097165992
130195,2020,9.0,240,0.0375
130200,2012,22.0,199,0.11055276381909548
130200,2013,28.0,184,0.15217391304347827
130200,2014,23.0,154,0.14935064935064934
130200,2015,17.0,148,0.11486486486486487
130200,2016,22.0,187,0.11764705882352941
130200,2017,20.0,165,0.12121212121212122
130200,2018,27.0,171,0.15789473684210525
130200,2019,15.0,173,0.08670520231213873
130200,2020,24.0,188,0.1276595744680851
130210,2012,22.0,142,0.15492957746478872
130210,2013,22.0,130,0.16923076923076924
130210,2014,15.0,148,0.10135135135135136
130210,2015,24.0,169,0.14201183431952663
130210,2016,24.0,150,0.16
130210,2017,28.0,161,0.17391304347826086
130210,2018,20.0,151,0.13245033112582782
130210,2019,25.0,121,0.2066115702479339
130210,2020,19.0,188,0.10106382978723404
130220,2012,25.0,171,0.14619883040935672
130220,2013,33.0,202,0.16336633663366337
130220,2014,20.0,193,0.10362694300518134
130220,2015,36.0,217,0.16589861751152074
130220,2016,25.0,175,0.14285714285714285
130220,2017,42.0,253,0.16600790513833993
130220,2018,46.0,251,0.18326693227091634
130220,2019,24.0,235,0.10212765957446808
130220,2020,36.0,225,0.16
130230,2012,79.0,601,0.1314475873544093
130230,2013,70.0,629,0.11128775834658187
130230,2014,9.0,631,0.014263074484944533
130230,2015,15.0,633,0.023696682464454975
130230,2016,21.0,604,0.0347682119205298
130230,2017,100.0,659,0.15174506828528073
130230,2018,109.0,648,0.16820987654320987
130230,2019,105.0,646,0.16253869969040247
130230,2020,82.0,654,0.12538226299694188
130240,2012,108.0,682,0.15835777126099707
130240,2013,104.0,728,0.14285714285714285
130240,2014,86.0,715,0.12027972027972028
130240,2015,80.0,659,0.12139605462822459
130240,2016,105.0,652,0.16104294478527606
130240,2017,106.0,741,0.14304993252361672
130240,2018,111.0,779,0.14249037227214378
130240,2019,127.0,892,0.14237668161434977
130240,2020,130.0,801,0.16229712858926343
130250,2012,216.0,1886,0.11452810180275716
130250,2013,268.0,2000,0.134
130250,2014,268.0,2130,0.12582159624413145
130250,2015,247.0,2070,0.11932367149758454
130250,2016,241.0,1795,0.13426183844011141
130250,2017,295.0,1938,0.152218782249742
130250,2018,294.0,2056,0.14299610894941633
130250,2019,297.0,2115,0.14042553191489363
130250,2020,296.0,2097,0.14115402956604672
130255,2012,29.0,250,0.116
130255,2013,29.0,249,0.11646586345381527
130255,2014,26.0,233,0.11158798283261803
130255,2015,35.0,234,0.14957264957264957
130255,2016,28.0,253,0.11067193675889328
130255,2017,41.0,300,0.13666666666666666
130255,2018,40.0,303,0.132013201320132
130255,2019,31.0,276,0.11231884057971014
130255,2020,33.0,249,0.13253012048192772
130260,2012,4483.0,41169,0.10889261337414073
130260,2013,4197.0,41640,0.10079250720461096
130260,2014,4893.0,42809,0.1142983951972716
130260,2015,4367.0,42342,0.10313636578338294
130260,2016,3582.0,39603,0.0904476933565639
130260,2017,3869.0,38498,0.10049872720660813
130260,2018,3976.0,38588,0.1030372136415466
130260,2019,4087.0,37939,0.10772555945069717
130260,2020,3880.0,37274,0.10409400654611793
130270,2012,86.0,810,0.10617283950617284
130270,2013,115.0,850,0.13529411764705881
130270,2014,128.0,903,0.14174972314507198
130270,2015,107.0,930,0.11505376344086021
130270,2016,74.0,911,0.08122941822173436
130270,2017,112.0,989,0.11324570273003033
130270,2018,136.0,1013,0.13425468904244817
130270,2019,108.0,1023,0.10557184750733138
130270,2020,83.0,996,0.08333333333333333
130280,2012,44.0,313,0.14057507987220447
130280,2013,36.0,338,0.10650887573964497
130280,2014,45.0,399,0.11278195488721804
130280,2015,45.0,323,0.1393188854489164
130280,2016,42.0,358,0.11731843575418995
130280,2017,47.0,418,0.11244019138755981
130280,2018,31.0,405,0.07654320987654321
130280,2019,41.0,381,0.10761154855643044
130280,2020,47.0,417,0.11270983213429256
130290,2012,202.0,1311,0.15408085430968727
130290,2013,194.0,1317,0.14730447987851178
130290,2014,204.0,1362,0.14977973568281938
130290,2015,58.0,1335,0.04344569288389513
130290,2016,64.0,1273,0.05027494108405342
130290,2017,84.0,1553,0.0540888602704443
130290,2018,86.0,1581,0.05439595192915876
130290,2019,114.0,1539,0.07407407407407407
130290,2020,208.0,1403,0.1482537419814683
130300,2012,47.0,344,0.13662790697674418
130300,2013,38.0,301,0.12624584717607973
130300,2014,53.0,357,0.1484593837535014
130300,2015,63.0,356,0.17696629213483145
130300,2016,61.0,338,0.1804733727810651
130300,2017,61.0,358,0.17039106145251395
130300,2018,52.0,314,0.16560509554140126
130300,2019,50.0,346,0.14450867052023122
130300,2020,53.0,327,0.1620795107033639
130310,2012,72.0,591,0.1218274111675127
130310,2013,91.0,628,0.1449044585987261
130310,2014,80.0,619,0.12924071082390953
130310,2015,68.0,593,0.11467116357504216
130310,2016,94.0,587,0.16013628620102216
130310,2017,113.0,592,0.19087837837837837
130310,2018,105.0,612,0.1715686274509804
130310,2019,75.0,546,0.13736263736263737
130310,2020,113.0,596,0.18959731543624161
130320,2012,35.0,257,0.13618677042801555
130320,2013,33.0,246,0.13414634146341464
130320,2014,39.0,307,0.1270358306188925
130320,2015,36.0,316,0.11392405063291139
130320,2016,27.0,289,0.09342560553633218
130320,2017,36.0,333,0.10810810810810811
130320,2018,32.0,327,0.09785932721712538
130320,2019,37.0,310,0.11935483870967742
130320,2020,31.0,290,0.10689655172413794
130330,2012,38.0,321,0.11838006230529595
130330,2013,52.0,351,0.14814814814814814
130330,2014,54.0,344,0.1569767441860465
130330,2015,64.0,409,0.15647921760391198
130330,2016,51.0,386,0.13212435233160622
130330,2017,69.0,406,0.16995073891625614
130330,2018,53.0,379,0.13984168865435356
130330,2019,54.0,392,0.1377551020408163
130330,2020,51.0,369,0.13821138211382114
130340,2012,334.0,2021,0.165264720435428
130340,2013,380.0,2133,0.1781528363806845
130340,2014,335.0,2056,0.16293774319066148
130340,2015,329.0,1995,0.1649122807017544
130340,2016,360.0,1932,0.18633540372670807
130340,2017,409.0,2139,0.19121084618980833
130340,2018,410.0,2067,0.19835510401548137
130340,2019,327.0,1947,0.1679506933744222
130340,2020,218.0,1805,0.12077562326869806
130350,2012,38.0,308,0.12337662337662338
130350,2013,47.0,367,0.12806539509536785
130350,2014,28.0,364,0.07692307692307693
130350,2015,14.0,374,0.0374331550802139
130350,2016,20.0,348,0.05747126436781609
130350,2017,23.0,355,0.0647887323943662
130350,2018,26.0,362,0.0718232044198895
130350,2019,45.0,369,0.12195121951219512
130350,2020,54.0,356,0.15168539325842698
130353,2012,42.0,556,0.07553956834532374
130353,2013,55.0,580,0.09482758620689655
130353,2014,60.0,585,0.10256410256410256
130353,2015,41.0,558,0.07347670250896057
130353,2016,32.0,548,0.058394160583941604
130353,2017,40.0,523,0.07648183556405354
130353,2018,58.0,558,0.1039426523297491
130353,2019,51.0,513,0.09941520467836257
130353,2020,69.0,551,0.12522686025408347
130356,2012,25.0,361,0.06925207756232687
130356,2013,26.0,374,0.06951871657754011
130356,2014,49.0,412,0.11893203883495146
130356,2015,60.0,391,0.1534526854219949
130356,2016,47.0,415,0.11325301204819277
