CODMUNRES,Ano,Qtd_Menor20,Pop_Fem_menor20,Ratio
411080,2018,38,614.0,61.88925081433225
411080,2019,29,573.0,50.610820244328096
411090,2012,14,377.0,37.13527851458886
411090,2013,16,354.0,45.19774011299435
411090,2014,18,332.0,54.21686746987952
411090,2015,20,310.0,64.51612903225806
411090,2016,8,299.0,26.755852842809364
411090,2017,14,286.0,48.95104895104895
411090,2018,8,275.0,29.09090909090909
411090,2019,9,263.0,34.22053231939164
411095,2012,29,810.0,35.80246913580247
411095,2013,30,801.0,37.453183520599254
411095,2014,30,791.0,37.92667509481669
411095,2015,30,781.0,38.41229193341869
411095,2016,20,766.0,26.109660574412533
411095,2017,24,748.0,32.0855614973262
411095,2018,17,731.0,23.25581395348837
411095,2019,24,717.0,33.47280334728033
411100,2012,15,523.0,28.680688336520078
411100,2013,17,500.0,34.0
411100,2014,16,476.0,33.61344537815126
411100,2015,10,452.0,22.123893805309734
411100,2016,12,435.0,27.586206896551722
411100,2017,15,416.0,36.05769230769231
411100,2018,15,398.0,37.688442211055275
411100,2019,14,381.0,36.74540682414698
411110,2012,7,448.0,15.625
411110,2013,10,439.0,22.779043280182233
411110,2014,9,427.0,21.07728337236534
411110,2015,13,418.0,31.10047846889952
411110,2016,12,413.0,29.055690072639226
411110,2017,13,407.0,31.94103194103194
411110,2018,10,401.0,24.93765586034913
411110,2019,3,397.0,7.5566750629722925
411120,2012,24,895.0,26.81564245810056
411120,2013,25,872.0,28.6697247706422
411120,2014,28,843.0,33.214709371293004
411120,2015,26,816.0,31.862745098039216
411120,2016,21,796.0,26.381909547738694
411120,2017,22,775.0,28.387096774193548
411120,2018,16,754.0,21.220159151193634
411120,2019,18,734.0,24.52316076294278
411125,2012,147,2606.0,56.408288564850345
411125,2013,171,2629.0,65.04374286801065
411125,2014,162,2623.0,61.76134197483797
411125,2015,141,2637.0,53.46985210466439
411125,2016,127,2603.0,48.78985785631963
411125,2017,124,2561.0,48.418586489652476
411125,2018,124,2520.0,49.20634920634921
411125,2019,106,2492.0,42.53611556982344
411130,2012,12,277.0,43.32129963898917
411130,2013,18,258.0,69.76744186046511
411130,2014,17,238.0,71.42857142857143
411130,2015,13,219.0,59.36073059360731
411130,2016,10,207.0,48.309178743961354
411130,2017,7,193.0,36.26943005181347
411130,2018,10,181.0,55.248618784530386
411130,2019,8,168.0,47.61904761904762
411140,2012,44,1175.0,37.4468085106383
411140,2013,60,1164.0,51.54639175257732
411140,2014,47,1149.0,40.905134899912966
411140,2015,50,1137.0,43.97537379067722
411140,2016,38,1099.0,34.57688808007279
411140,2017,39,1059.0,36.827195467422094
411140,2018,36,1019.0,35.328753680078506
411140,2019,23,982.0,23.421588594704684
411150,2012,90,2504.0,35.94249201277955
411150,2013,92,2414.0,38.11101905550953
411150,2014,79,2315.0,34.125269978401725
411150,2015,81,2218.0,36.51938683498648
411150,2016,63,2151.0,29.288702928870293
411150,2017,49,2080.0,23.557692307692307
411150,2018,60,2010.0,29.850746268656717
411150,2019,57,1945.0,29.30591259640103
411155,2012,29,593.0,48.90387858347386
411155,2013,14,577.0,24.263431542461007
411155,2014,17,560.0,30.357142857142858
411155,2015,24,544.0,44.11764705882353
411155,2016,22,536.0,41.04477611940298
411155,2017,13,527.0,24.667931688804554
411155,2018,12,518.0,23.166023166023166
411155,2019,12,510.0,23.529411764705884
411160,2012,3,360.0,8.333333333333334
411160,2013,5,319.0,15.67398119122257
411160,2014,6,279.0,21.50537634408602
411160,2015,2,238.0,8.403361344537815
411160,2016,4,232.0,17.24137931034483
411160,2017,1,226.0,4.424778761061947
411160,2018,2,220.0,9.090909090909092
411160,2019,5,215.0,23.25581395348837
411170,2012,15,412.0,36.407766990291265
411170,2013,18,401.0,44.88778054862843
411170,2014,9,387.0,23.25581395348837
411170,2015,6,375.0,16.0
411170,2016,12,357.0,33.61344537815126
411170,2017,16,339.0,47.1976401179941
411170,2018,15,321.0,46.728971962616825
411170,2019,14,304.0,46.05263157894737
411180,2012,108,3256.0,33.16953316953317
411180,2013,125,3163.0,39.519443566234585
411180,2014,98,3061.0,32.015681149951
411180,2015,91,2962.0,30.72248480756246
411180,2016,84,2879.0,29.17679749913164
411180,2017,72,2790.0,25.806451612903224
411180,2018,96,2700.0,35.55555555555556
411180,2019,95,2620.0,36.25954198473283
411190,2012,28,970.0,28.8659793814433
411190,2013,46,953.0,48.268625393494226
411190,2014,39,934.0,41.7558886509636
411190,2015,36,915.0,39.34426229508197
411190,2016,32,901.0,35.516093229744726
411190,2017,32,886.0,36.11738148984199
411190,2018,29,870.0,33.333333333333336
411190,2019,30,856.0,35.046728971962615
411200,2012,150,3075.0,48.78048780487805
411200,2013,115,3004.0,38.28229027962716
411200,2014,156,2934.0,53.169734151329244
411200,2015,142,2869.0,49.494597420704075
411200,2016,138,2802.0,49.25053533190578
411200,2017,116,2726.0,42.5531914893617
411200,2018,103,2652.0,38.83861236802413
411200,2019,80,2587.0,30.923850019327407
411210,2012,41,1539.0,26.640675763482783
411210,2013,48,1491.0,32.19315895372233
411210,2014,40,1438.0,27.816411682892905
411210,2015,44,1387.0,31.72314347512617
411210,2016,38,1356.0,28.023598820058996
411210,2017,37,1322.0,27.987897125567322
411210,2018,33,1288.0,25.62111801242236
411210,2019,34,1258.0,27.027027027027028
411220,2012,14,509.0,27.5049115913556
411220,2013,11,458.0,24.017467248908297
411220,2014,15,416.0,36.05769230769231
411220,2015,17,375.0,45.333333333333336
411220,2016,22,349.0,63.03724928366762
411220,2017,14,322.0,43.47826086956522
411220,2018,12,296.0,40.54054054054054
411220,2019,6,270.0,22.22222222222222
411230,2012,11,401.0,27.43142144638404
411230,2013,13,391.0,33.248081841432224
411230,2014,12,381.0,31.496062992125985
411230,2015,14,371.0,37.735849056603776
411230,2016,9,355.0,25.35211267605634
411230,2017,9,339.0,26.548672566371682
411230,2018,21,322.0,65.21739130434783
411230,2019,9,307.0,29.315960912052116
411240,2012,11,601.0,18.302828618968388
411240,2013,7,591.0,11.844331641285956
411240,2014,16,580.0,27.586206896551722
411240,2015,15,569.0,26.362038664323375
411240,2016,16,558.0,28.67383512544803
411240,2017,19,544.0,34.9264705882353
411240,2018,14,531.0,26.365348399246706
411240,2019,14,520.0,26.923076923076923
411250,2012,38,957.0,39.70741901776385
411250,2013,36,901.0,39.95560488346282
411250,2014,33,837.0,39.42652329749104
411250,2015,30,777.0,38.61003861003861
411250,2016,13,737.0,17.639077340569877
411250,2017,17,694.0,24.495677233429394
411250,2018,15,651.0,23.04147465437788
411250,2019,20,612.0,32.6797385620915
411260,2012,6,117.0,51.282051282051285
411260,2013,5,108.0,46.2962962962963
411260,2014,2,99.0,20.2020202020202
411260,2017,4,80.0,50.0
411260,2018,4,75.0,53.333333333333336
411260,2019,1,69.0,14.492753623188406
411270,2012,34,1059.0,32.10576015108593
411270,2013,35,1042.0,33.589251439539346
411270,2014,62,1023.0,60.60606060606061
411270,2015,43,1004.0,42.82868525896414
411270,2016,47,979.0,48.00817160367722
411270,2017,36,951.0,37.85488958990536
411270,2018,29,924.0,31.385281385281385
411270,2019,22,900.0,24.444444444444443
411275,2012,21,633.0,33.175355450236964
411275,2013,17,599.0,28.380634390651085
411275,2014,20,565.0,35.39823008849557
411275,2015,21,532.0,39.473684210526315
411275,2016,20,514.0,38.91050583657587
411275,2017,18,494.0,36.43724696356275
411275,2018,16,475.0,33.68421052631579
411275,2019,13,457.0,28.446389496717725
411280,2012,31,857.0,36.17269544924154
411280,2013,31,843.0,36.773428232502965
411280,2014,45,826.0,54.479418886198545
411280,2015,33,810.0,40.74074074074074
411280,2016,24,803.0,29.8879202988792
411280,2017,35,793.0,44.13619167717528
411280,2018,26,784.0,33.16326530612245
411280,2019,32,778.0,41.131105398457585
411290,2012,7,290.0,24.137931034482758
411290,2013,8,278.0,28.776978417266186
411290,2014,11,263.0,41.82509505703422
411290,2015,8,249.0,32.1285140562249
411290,2016,10,233.0,42.918454935622314
411290,2017,9,216.0,41.666666666666664
411290,2018,10,199.0,50.25125628140704
411290,2019,6,183.0,32.78688524590164
411295,2012,16,598.0,26.755852842809364
411295,2013,15,586.0,25.59726962457338
411295,2014,19,573.0,33.1588132635253
411295,2015,15,560.0,26.785714285714285
411295,2016,15,532.0,28.195488721804512
411295,2017,22,504.0,43.65079365079365
411295,2018,16,475.0,33.68421052631579
411295,2019,15,447.0,33.557046979865774
411300,2012,19,572.0,33.21678321678322
411300,2013,14,557.0,25.134649910233392
411300,2014,23,541.0,42.513863216266174
411300,2015,17,525.0,32.38095238095238
411300,2016,13,513.0,25.341130604288498
411300,2017,16,498.0,32.1285140562249
411300,2018,11,485.0,22.68041237113402
411300,2019,16,473.0,33.82663847780127
411310,2012,8,297.0,26.936026936026938
411310,2013,7,275.0,25.454545454545453
411310,2014,10,251.0,39.8406374501992
411310,2015,14,229.0,61.1353711790393
411310,2016,5,218.0,22.93577981651376
411310,2017,2,207.0,9.66183574879227
411310,2018,1,195.0,5.128205128205129
411310,2019,2,185.0,10.81081081081081
411320,2012,157,3859.0,40.68411505571392
411320,2013,117,3809.0,30.716723549488055
411320,2014,116,3750.0,30.933333333333334
411320,2015,122,3697.0,32.99972951041385
411320,2016,97,3593.0,26.996938491511273
411320,2017,96,3480.0,27.586206896551722
411320,2018,78,3370.0,23.14540059347181
411320,2019,72,3268.0,22.031823745410037
411325,2012,34,688.0,49.41860465116279
411325,2013,24,663.0,36.199095022624434
411325,2014,23,635.0,36.22047244094488
411325,2015,23,610.0,37.704918032786885
411325,2016,22,577.0,38.128249566724435
411325,2017,24,540.0,44.44444444444444
411325,2018,10,508.0,19.68503937007874
411325,2019,15,475.0,31.57894736842105
411330,2012,120,2968.0,40.43126684636118
411330,2013,122,2874.0,42.44954766875435
411330,2014,124,2773.0,44.71691309051569
411330,2015,129,2678.0,48.17027632561613
411330,2016,82,2570.0,31.90661478599222
411330,2017,104,2457.0,42.32804232804233
411330,2018,89,2343.0,37.98548868971404
411330,2019,103,2236.0,46.06440071556351
411340,2012,6,342.0,17.54385964912281
411340,2013,9,323.0,27.86377708978328
411340,2014,6,303.0,19.801980198019802
411340,2015,7,285.0,24.56140350877193
411340,2016,3,269.0,11.152416356877323
411340,2017,11,252.0,43.65079365079365
411340,2018,6,236.0,25.423728813559322
411340,2019,5,220.0,22.727272727272727
411342,2012,4,288.0,13.88888888888889
411342,2013,12,263.0,45.627376425855516
411342,2014,13,239.0,54.39330543933055
411342,2015,8,214.0,37.38317757009346
411342,2016,7,204.0,34.31372549019608
411342,2017,9,194.0,46.391752577319586
411342,2018,4,184.0,21.73913043478261
411342,2019,10,175.0,57.142857142857146
411345,2012,16,419.0,38.18615751789976
411345,2013,18,385.0,46.753246753246756
411345,2014,10,348.0,28.735632183908045
411345,2015,15,312.0,48.07692307692308
411345,2016,15,293.0,51.19453924914676
411345,2017,16,273.0,58.608058608058606
411345,2018,10,253.0,39.52569169960474
411345,2019,15,234.0,64.1025641025641
411350,2012,78,1720.0,45.348837209302324
411350,2013,61,1680.0,36.30952380952381
411350,2014,57,1635.0,34.862385321100916
411350,2015,65,1592.0,40.82914572864322
411350,2016,51,1563.0,32.629558541266796
411350,2017,46,1529.0,30.085022890778287
411350,2018,46,1497.0,30.72812291249165
411350,2019,37,1468.0,25.204359673024523
411360,2012,8,320.0,25.0
411360,2013,9,311.0,28.938906752411576
411360,2014,12,301.0,39.8671096345515
411360,2015,10,292.0,34.24657534246575
411360,2016,9,287.0,31.358885017421603
411360,2017,6,281.0,21.352313167259787
411360,2018,4,275.0,14.545454545454545
411360,2019,6,270.0,22.22222222222222
411370,2012,1069,40581.0,26.342376974446168
411370,2013,1037,40187.0,25.804364595515963
411370,2014,998,39727.0,25.121453923024642
411370,2015,937,39313.0,23.834355047948517
411370,2016,843,38934.0,21.652026506395437
411370,2017,767,38446.0,19.950059824168964
411370,2018,698,37956.0,18.389714406154496
411370,2019,668,37583.0,17.773993560918502
411373,2012,26,630.0,41.26984126984127
411373,2013,29,609.0,47.61904761904762
411373,2014,22,585.0,37.60683760683761
411373,2015,25,563.0,44.40497335701598
411373,2016,17,542.0,31.365313653136532
411373,2017,15,519.0,28.90173410404624
411373,2018,16,499.0,32.06412825651302
411373,2019,18,479.0,37.578288100208766
411375,2012,19,423.0,44.917257683215134
411375,2013,6,404.0,14.851485148514852
411375,2014,18,390.0,46.15384615384615
411375,2015,14,375.0,37.333333333333336
411375,2016,7,356.0,19.662921348314608
411375,2017,6,336.0,17.857142857142858
411375,2018,10,316.0,31.645569620253166
411375,2019,11,297.0,37.03703703703704
411380,2012,12,394.0,30.456852791878173
411380,2013,15,390.0,38.46153846153846
411380,2014,16,383.0,41.775456919060055
411380,2015,8,376.0,21.27659574468085
411380,2016,9,362.0,24.861878453038674
411380,2017,8,344.0,23.25581395348837
411380,2018,10,328.0,30.48780487804878
411380,2019,8,312.0,25.641025641025642
411390,2012,28,1083.0,25.85410895660203
411390,2013,20,1051.0,19.029495718363464
411390,2014,26,1018.0,25.540275049115913
411390,2015,24,986.0,24.34077079107505
411390,2016,21,957.0,21.9435736677116
411390,2017,21,930.0,22.580645161290324
411390,2018,22,898.0,24.498886414253896
411390,2019,16,869.0,18.411967779056386
411400,2012,28,1150.0,24.347826086956523
411400,2013,46,1109.0,41.47880973850316
411400,2014,40,1076.0,37.174721189591075
411400,2015,44,1022.0,43.05283757338552
411400,2016,34,973.0,34.943473792394656
411400,2017,37,926.0,39.956803455723545
411400,2018,26,877.0,29.646522234891677
411400,2019,27,831.0,32.49097472924188
411410,2012,45,1714.0,26.254375729288213
411410,2013,56,1685.0,33.23442136498517
411410,2014,59,1655.0,35.64954682779456
411410,2015,62,1625.0,38.15384615384615
411410,2016,51,1584.0,32.196969696969695
411410,2017,46,1539.0,29.889538661468485
411410,2018,45,1495.0,30.100334448160535
411410,2019,50,1455.0,34.36426116838488
411420,2012,69,2556.0,26.995305164319248
411420,2013,74,2498.0,29.623698959167335
411420,2014,82,2435.0,33.67556468172484
411420,2015,83,2375.0,34.94736842105263
411420,2016,75,2304.0,32.552083333333336
411420,2017,69,2226.0,30.997304582210244
411420,2018,62,2150.0,28.837209302325583
411420,2019,59,2079.0,28.37902837902838
411430,2012,93,2100.0,44.285714285714285
411430,2013,93,2095.0,44.39140811455847
411430,2014,99,2086.0,47.45925215723874
411430,2015,94,2077.0,45.25758305247954
411430,2016,71,2050.0,34.63414634146341
411430,2017,76,2017.0,37.679722359940506
411430,2018,65,1985.0,32.7455919395466
411430,2019,66,1960.0,33.673469387755105
411435,2012,7,253.0,27.66798418972332
411435,2013,4,235.0,17.02127659574468
411435,2014,9,218.0,41.28440366972477
411435,2015,9,200.0,45.0
411435,2016,5,184.0,27.17391304347826
411435,2017,7,168.0,41.666666666666664
411435,2018,5,150.0,33.333333333333336
411435,2019,3,134.0,22.388059701492537
411440,2012,73,1697.0,43.01708898055392
411440,2013,77,1616.0,47.648514851485146
411440,2014,83,1540.0,53.896103896103895
411440,2015,86,1457.0,59.025394646533975
411440,2016,62,1398.0,44.34907010014306
411440,2017,57,1335.0,42.69662921348315
411440,2018,47,1273.0,36.92065985860173
411440,2019,60,1216.0,49.3421052631579
411450,2012,48,1230.0,39.02439024390244
411450,2013,59,1189.0,49.6215306980656
411450,2014,48,1150.0,41.73913043478261
411450,2015,53,1115.0,47.53363228699551
411450,2016,42,1082.0,38.817005545286506
411450,2017,32,1047.0,30.563514804202484
411450,2018,27,1013.0,26.65350444225074
411450,2019,38,982.0,38.69653767820774
411460,2012,80,3908.0,20.470829068577277
411460,2013,107,3848.0,27.806652806652806
411460,2014,88,3781.0,23.274266067177994
411460,2015,76,3717.0,20.44659671778316
411460,2016,81,3644.0,22.228320526893523
411460,2017,85,3562.0,23.86299831555306
411460,2018,66,3481.0,18.960068945705256
411460,2019,53,3410.0,15.542521994134898
411470,2012,10,485.0,20.61855670103093
411470,2013,12,464.0,25.862068965517242
411470,2014,14,435.0,32.18390804597701
411470,2015,18,411.0,43.7956204379562
411470,2016,10,393.0,25.44529262086514
411470,2017,14,374.0,37.4331550802139
411470,2018,8,356.0,22.471910112359552
411470,2019,8,338.0,23.668639053254438
411480,2012,66,2467.0,26.753141467369275
411480,2013,58,2425.0,23.917525773195877
411480,2014,64,2377.0,26.924694993689524
411480,2015,58,2333.0,24.86069438491213
411480,2016,69,2323.0,29.702970297029704
411480,2017,55,2308.0,23.83015597920277
411480,2018,42,2294.0,18.30863121185702
411480,2019,51,2286.0,22.30971128608924
411490,2012,25,728.0,34.34065934065934
411490,2013,31,705.0,43.97163120567376
411490,2014,29,682.0,42.52199413489736
411490,2015,32,659.0,48.558421851289836
411490,2016,18,637.0,28.2574568288854
411490,2017,25,613.0,40.783034257748774
411490,2018,21,590.0,35.59322033898305
411490,2019,24,568.0,42.25352112676056
411500,2012,30,562.0,53.380782918149464
411500,2013,21,539.0,38.96103896103896
411500,2014,24,514.0,46.69260700389105
411500,2015,15,490.0,30.612244897959183
411500,2016,14,472.0,29.661016949152543
411500,2017,13,452.0,28.761061946902654
411500,2018,11,433.0,25.40415704387991
411500,2019,13,416.0,31.25
411510,2012,38,945.0,40.21164021164021
411510,2013,28,909.0,30.803080308030804
411510,2014,50,875.0,57.142857142857146
411510,2015,50,835.0,59.880239520958085
411510,2016,28,799.0,35.04380475594493
411510,2017,32,760.0,42.10526315789474
411510,2018,20,722.0,27.700831024930746
411510,2019,21,685.0,30.656934306569344
411520,2012,477,27111.0,17.59433440300985
411520,2013,490,26931.0,18.194645575730572
411520,2014,462,26677.0,17.318289162949355
411520,2015,468,26470.0,17.680392897619946
411520,2016,359,26604.0,13.494211396782438
411520,2017,384,26528.0,14.475271411338962
411520,2018,342,26582.0,12.86584907079979
411520,2019,305,26697.0,11.42450462598794
411530,2012,10,518.0,19.305019305019304
411530,2013,17,495.0,34.343434343434346
411530,2014,24,471.0,50.955414012738856
411530,2015,17,448.0,37.94642857142857
411530,2016,15,438.0,34.24657534246575
411530,2017,15,426.0,35.2112676056338
411530,2018,11,415.0,26.50602409638554
411530,2019,11,405.0,27.160493827160494
411535,2012,5,455.0,10.989010989010989
411535,2013,7,428.0,16.35514018691589
411535,2014,7,409.0,17.114914425427873
411535,2015,13,390.0,33.333333333333336
411535,2016,12,366.0,32.78688524590164
411535,2017,13,342.0,38.01169590643275
411535,2018,11,316.0,34.81012658227848
411535,2019,11,293.0,37.54266211604096
411540,2012,30,1305.0,22.988505747126435
411540,2013,40,1264.0,31.645569620253166
411540,2014,35,1225.0,28.571428571428573
411540,2015,38,1187.0,32.01347935973041
411540,2016,36,1123.0,32.05699020480855
411540,2017,27,1055.0,25.592417061611375
411540,2018,24,989.0,24.266936299292215
411540,2019,25,925.0,27.027027027027028
411545,2012,13,452.0,28.761061946902654
411545,2013,24,420.0,57.142857142857146
411545,2014,15,389.0,38.56041131105398
411545,2015,13,357.0,36.41456582633053
411545,2016,9,334.0,26.94610778443114
411545,2017,15,305.0,49.18032786885246
411545,2018,15,282.0,53.191489361702125
411545,2019,13,260.0,50.0
411550,2012,16,378.0,42.32804232804233
411550,2013,15,358.0,41.899441340782126
411550,2014,13,338.0,38.46153846153846
411550,2015,9,318.0,28.30188679245283
411550,2016,11,309.0,35.59870550161812
411550,2017,9,299.0,30.100334448160535
411550,2018,12,289.0,41.522491349480966
411550,2019,4,279.0,14.336917562724015
411560,2012,47,1423.0,33.02881236823612
411560,2013,37,1390.0,26.618705035971225
411560,2014,48,1354.0,35.450516986706056
411560,2015,46,1320.0,34.84848484848485
411560,2016,33,1303.0,25.326170376055256
411560,2017,32,1282.0,24.960998439937597
411560,2018,32,1262.0,25.356576862123614
411560,2019,37,1245.0,29.718875502008032
411570,2012,103,2679.0,38.44718178424785
411570,2013,103,2621.0,39.29797787104159
411570,2014,104,2563.0,40.57744830277019
411570,2015,102,2507.0,40.68607897885919
411570,2016,87,2434.0,35.74363188167625
411570,2017,81,2340.0,34.61538461538461
411570,2018,89,2254.0,39.48535936113576
411570,2019,91,2175.0,41.839080459770116
411573,2012,11,322.0,34.161490683229815
411573,2013,7,295.0,23.728813559322035
411573,2014,11,270.0,40.74074074074074
411573,2015,12,247.0,48.582995951417004
411573,2016,8,232.0,34.48275862068966
411573,2017,12,216.0,55.55555555555556
411573,2018,12,201.0,59.701492537313435
411573,2019,6,186.0,32.25806451612903
411575,2012,47,865.0,54.335260115606935
411575,2013,45,847.0,53.128689492325854
411575,2014,53,844.0,62.796208530805686
411575,2015,44,834.0,52.75779376498801
411575,2016,39,829.0,47.04463208685163
411575,2017,23,822.0,27.980535279805352
411575,2018,37,815.0,45.39877300613497
411575,2019,27,810.0,33.333333333333336
411580,2012,97,3559.0,27.2548468670975
411580,2013,118,3481.0,33.898305084745765
411580,2014,115,3395.0,33.87334315169367
411580,2015,104,3313.0,31.391488077271354
411580,2016,85,3255.0,26.113671274961597
411580,2017,110,3188.0,34.50439146800502
411580,2018,93,3122.0,29.788597053171046
411580,2019,99,3065.0,32.30016313213703
411585,2012,10,410.0,24.390243902439025
411585,2013,8,397.0,20.151133501259444
411585,2014,7,384.0,18.229166666666668
411585,2015,9,370.0,24.324324324324323
411585,2016,13,359.0,36.211699164345404
411585,2017,4,347.0,11.527377521613833
411585,2018,4,335.0,11.940298507462687
411585,2019,10,324.0,30.864197530864196
411590,2012,9,194.0,46.391752577319586
411590,2013,8,183.0,43.71584699453552
411590,2014,5,171.0,29.239766081871345
411590,2015,11,160.0,68.75
411590,2016,6,155.0,38.70967741935484
411590,2017,3,148.0,20.27027027027027
411590,2018,7,143.0,48.95104895104895
411590,2019,9,137.0,65.69343065693431
411600,2012,4,138.0,28.985507246376812
411600,2013,1,134.0,7.462686567164179
411600,2014,6,129.0,46.51162790697674
411600,2015,4,124.0,32.25806451612903
411600,2016,3,116.0,25.862068965517242
411600,2017,2,107.0,18.69158878504673
411600,2018,5,98.0,51.02040816326531
411600,2019,1,90.0,11.11111111111111
411605,2012,15,813.0,18.45018450184502
411605,2013,25,770.0,32.467532467532465
411605,2014,27,726.0,37.1900826446281
411605,2015,17,683.0,24.890190336749633
411605,2016,13,657.0,19.7869101978691
411605,2017,20,630.0,31.746031746031747
411605,2018,11,604.0,18.211920529801326
411605,2019,19,579.0,32.81519861830743
411610,2012,34,979.0,34.72931562819203
411610,2013,48,938.0,51.172707889125796
411610,2014,32,891.0,35.91470258136925
411610,2015,39,847.0,46.04486422668241
411610,2016,28,807.0,34.696406443618336
411610,2017,29,765.0,37.908496732026144
411610,2018,25,724.0,34.530386740331494
411610,2019,19,686.0,27.696793002915452
411620,2012,68,1401.0,48.53675945753034
411620,2013,61,1378.0,44.26705370101597
411620,2014,59,1337.0,44.12864622288706
411620,2015,46,1294.0,35.54868624420402
411620,2016,47,1253.0,37.50997605746209
411620,2017,44,1207.0,36.454018227009115
411620,2018,41,1162.0,35.28399311531842
411620,2019,39,1121.0,34.79036574487065
411630,2012,4,317.0,12.618296529968454
411630,2013,9,304.0,29.605263157894736
411630,2014,13,290.0,44.827586206896555
411630,2015,10,277.0,36.101083032490976
411630,2016,10,265.0,37.735849056603776
411630,2017,7,251.0,27.888446215139442
411630,2018,8,239.0,33.47280334728033
411630,2019,7,225.0,31.11111111111111
411640,2012,12,327.0,36.69724770642202
411640,2013,14,308.0,45.45454545454545
411640,2014,16,284.0,56.33802816901409
411640,2015,7,262.0,26.717557251908396
411640,2016,15,249.0,60.24096385542169
411640,2017,10,236.0,42.3728813559322
411640,2018,7,223.0,31.390134529147982
411640,2019,2,210.0,9.523809523809524
411650,2012,1,128.0,7.8125
411650,2013,7,124.0,56.45161290322581
411650,2014,8,119.0,67.22689075630252
411650,2015,8,114.0,70.17543859649123
411650,2016,4,113.0,35.39823008849557
411650,2017,6,110.0,54.54545454545455
411650,2018,1,109.0,9.174311926605505
411650,2019,3,107.0,28.037383177570092
411660,2012,12,276.0,43.47826086956522
411660,2013,11,266.0,41.35338345864662
411660,2014,8,255.0,31.372549019607842
411660,2015,6,244.0,24.59016393442623
411660,2016,5,240.0,20.833333333333332
411660,2017,7,235.0,29.78723404255319
411660,2018,3,231.0,12.987012987012987
411660,2019,5,228.0,21.92982456140351
411670,2012,15,899.0,16.685205784204673
411670,2013,26,844.0,30.805687203791468
411670,2014,31,781.0,39.69270166453265
411670,2015,27,720.0,37.5
411670,2016,21,691.0,30.390738060781477
411670,2017,23,660.0,34.84848484848485
411670,2018,22,630.0,34.92063492063492
411670,2019,18,602.0,29.900332225913623
411680,2012,38,634.0,59.936908517350155
411680,2013,21,569.0,36.90685413005272
411680,2014,16,505.0,31.683168316831683
411680,2015,26,441.0,58.956916099773245
411680,2016,16,405.0,39.50617283950617
411680,2017,25,369.0,67.75067750677506
411680,2018,15,332.0,45.18072289156626
411680,2019,19,297.0,63.97306397306397
411690,2012,67,2127.0,31.49976492712741
411690,2013,59,2076.0,28.42003853564547
411690,2014,68,2022.0,33.63006923837784
411690,2015,61,1971.0,30.948756976154236
411690,2016,53,1915.0,27.676240208877285
411690,2017,52,1853.0,28.062601187263898
411690,2018,44,1793.0,24.539877300613497
411690,2019,50,1738.0,28.768699654775602
411695,2012,12,430.0,27.906976744186046
411695,2013,11,406.0,27.0935960591133
411695,2014,14,381.0,36.74540682414698
411695,2015,7,356.0,19.662921348314608
411695,2016,12,335.0,35.82089552238806
411695,2017,9,315.0,28.571428571428573
411695,2018,13,293.0,44.36860068259386
411695,2019,16,272.0,58.8235294117647
411700,2012,16,685.0,23.357664233576642
411700,2013,22,658.0,33.43465045592705
411700,2014,25,618.0,40.45307443365696
411700,2015,21,576.0,36.458333333333336
411700,2016,13,557.0,23.33931777378815
411700,2017,17,535.0,31.77570093457944
411700,2018,12,514.0,23.346303501945524
411700,2019,7,495.0,14.141414141414142
411705,2012,60,1215.0,49.382716049382715
411705,2013,52,1158.0,44.90500863557858
411705,2014,57,1105.0,51.58371040723982
411705,2015,46,1053.0,43.68471035137702
411705,2016,42,1004.0,41.832669322709165
411705,2017,39,952.0,40.96638655462185
411705,2018,41,901.0,45.50499445061043
411705,2019,57,853.0,66.8229777256741
411710,2012,45,1147.0,39.23278116826504
411710,2013,35,1103.0,31.73164097914778
411710,2014,46,1055.0,43.60189573459716
411710,2015,40,1009.0,39.64321110009911
411710,2016,36,974.0,36.96098562628337
411710,2017,24,934.0,25.69593147751606
411710,2018,17,897.0,18.9520624303233
411710,2019,21,862.0,24.361948955916475
411720,2012,8,451.0,17.738359201773836
411720,2013,14,436.0,32.11009174311926
411720,2014,21,420.0,50.0
411720,2015,15,405.0,37.03703703703704
411720,2016,13,391.0,33.248081841432224
411720,2017,11,377.0,29.177718832891248
411720,2018,10,362.0,27.624309392265193
411720,2019,6,348.0,17.24137931034483
411721,2012,16,358.0,44.6927374301676
411721,2013,13,343.0,37.90087463556851
411721,2014,28,328.0,85.36585365853658
411721,2015,16,313.0,51.11821086261981
411721,2016,9,301.0,29.900332225913623
411721,2017,15,289.0,51.90311418685121
411721,2018,9,277.0,32.49097472924188
411721,2019,13,265.0,49.056603773584904
411722,2012,13,586.0,22.18430034129693
411722,2013,12,563.0,21.314387211367674
411722,2014,21,537.0,39.10614525139665
411722,2015,15,513.0,29.239766081871345
411722,2016,15,494.0,30.364372469635626
411722,2017,15,474.0,31.645569620253166
411722,2018,9,454.0,19.823788546255507
411722,2019,6,434.0,13.824884792626728
411725,2012,18,894.0,20.13422818791946
411725,2013,26,860.0,30.232558139534884
411725,2014,34,825.0,41.21212121212121
411725,2015,22,791.0,27.81289506953224
411725,2016,21,752.0,27.925531914893618
411725,2017,16,713.0,22.44039270687237
411725,2018,17,673.0,25.26002971768202
411725,2019,24,634.0,37.85488958990536
411727,2012,20,624.0,32.05128205128205
