CODMUNRES,ano_nasc,Qtd_Menor20,Qtd_Total,Ratio
432252,2013,5.0,22,0.22727272727272727
432252,2014,5.0,35,0.14285714285714285
432252,2015,7.0,35,0.2
432252,2016,5.0,37,0.13513513513513514
432252,2017,4.0,37,0.10810810810810811
432252,2018,2.0,27,0.07407407407407407
432252,2019,7.0,25,0.28
432253,2012,19.0,81,0.2345679012345679
432253,2013,26.0,102,0.2549019607843137
432253,2014,22.0,107,0.205607476635514
432253,2015,23.0,106,0.2169811320754717
432253,2016,14.0,80,0.175
432253,2017,18.0,77,0.23376623376623376
432253,2018,16.0,96,0.16666666666666666
432253,2019,17.0,89,0.19101123595505617
432254,2012,7.0,53,0.1320754716981132
432254,2013,6.0,58,0.10344827586206896
432254,2014,7.0,62,0.11290322580645161
432254,2015,8.0,68,0.11764705882352941
432254,2016,7.0,62,0.11290322580645161
432254,2017,5.0,57,0.08771929824561403
432254,2018,11.0,76,0.14473684210526316
432254,2019,9.0,65,0.13846153846153847
432255,2012,6.0,26,0.23076923076923078
432255,2013,6.0,18,0.3333333333333333
432255,2014,3.0,21,0.14285714285714285
432255,2015,1.0,18,0.05555555555555555
432255,2016,3.0,22,0.13636363636363635
432255,2017,3.0,20,0.15
432255,2018,2.0,16,0.125
432255,2019,1.0,19,0.05263157894736842
432260,2012,146.0,774,0.18863049095607234
432260,2013,116.0,707,0.16407355021216408
432260,2014,135.0,816,0.16544117647058823
432260,2015,144.0,815,0.17668711656441718
432260,2016,117.0,792,0.14772727272727273
432260,2017,109.0,772,0.1411917098445596
432260,2018,124.0,814,0.15233415233415235
432260,2019,103.0,807,0.12763320941759604
432270,2012,54.0,281,0.19217081850533807
432270,2013,52.0,281,0.18505338078291814
432270,2014,54.0,278,0.19424460431654678
432270,2015,53.0,284,0.18661971830985916
432270,2016,38.0,289,0.1314878892733564
432270,2017,56.0,263,0.21292775665399238
432270,2018,50.0,294,0.17006802721088435
432270,2019,39.0,271,0.14391143911439114
432280,2012,42.0,283,0.14840989399293286
432280,2013,39.0,258,0.1511627906976744
432280,2014,49.0,275,0.1781818181818182
432280,2015,46.0,257,0.17898832684824903
432280,2016,20.0,245,0.08163265306122448
432280,2017,34.0,245,0.13877551020408163
432280,2018,29.0,269,0.10780669144981413
432280,2019,20.0,269,0.07434944237918216
432285,2012,1.0,10,0.1
432285,2013,1.0,12,0.08333333333333333
432285,2014,1.0,11,0.09090909090909091
432285,2015,0.0,11,0.0
432285,2016,1.0,15,0.06666666666666667
432285,2017,1.0,23,0.043478260869565216
432285,2018,0.0,16,0.0
432285,2019,0.0,11,0.0
432290,2012,8.0,48,0.16666666666666666
432290,2013,2.0,32,0.0625
432290,2014,13.0,48,0.2708333333333333
432290,2015,2.0,36,0.05555555555555555
432290,2016,12.0,41,0.2926829268292683
432290,2017,2.0,42,0.047619047619047616
432290,2018,6.0,39,0.15384615384615385
432290,2019,9.0,45,0.2
432300,2012,894.0,3408,0.2623239436619718
432300,2013,868.0,3522,0.24645088018171493
432300,2014,841.0,3435,0.2448326055312955
432300,2015,839.0,3489,0.2404700487245629
432300,2016,792.0,3363,0.23550401427297057
432300,2017,688.0,3136,0.2193877551020408
432300,2018,668.0,3038,0.21988150098749176
432300,2019,539.0,2739,0.19678714859437751
432310,2012,19.0,76,0.25
432310,2013,11.0,50,0.22
432310,2014,20.0,57,0.3508771929824561
432310,2015,18.0,64,0.28125
432310,2016,17.0,66,0.25757575757575757
432310,2017,14.0,65,0.2153846153846154
432310,2018,18.0,67,0.26865671641791045
432310,2019,13.0,66,0.19696969696969696
432320,2012,2.0,19,0.10526315789473684
432320,2013,2.0,34,0.058823529411764705
432320,2014,5.0,31,0.16129032258064516
432320,2015,2.0,26,0.07692307692307693
432320,2016,5.0,20,0.25
432320,2017,2.0,25,0.08
432320,2018,5.0,30,0.16666666666666666
432320,2019,0.0,25,0.0
432330,2012,5.0,27,0.18518518518518517
432330,2013,3.0,30,0.1
432330,2014,4.0,33,0.12121212121212122
432330,2015,5.0,36,0.1388888888888889
432330,2016,2.0,36,0.05555555555555555
432330,2017,6.0,48,0.125
432330,2018,2.0,41,0.04878048780487805
432330,2019,1.0,32,0.03125
432335,2012,6.0,19,0.3157894736842105
432335,2013,1.0,12,0.08333333333333333
432335,2014,3.0,20,0.15
432335,2015,4.0,22,0.18181818181818182
432335,2016,2.0,18,0.1111111111111111
432335,2017,2.0,18,0.1111111111111111
432335,2018,1.0,17,0.058823529411764705
432335,2019,6.0,25,0.24
432340,2012,9.0,34,0.2647058823529412
432340,2013,2.0,35,0.05714285714285714
432340,2014,5.0,34,0.14705882352941177
432340,2015,2.0,41,0.04878048780487805
432340,2016,2.0,34,0.058823529411764705
432340,2017,3.0,38,0.07894736842105263
432340,2018,3.0,39,0.07692307692307693
432340,2019,6.0,45,0.13333333333333333
432345,2012,8.0,43,0.18604651162790697
432345,2013,5.0,31,0.16129032258064516
432345,2014,7.0,22,0.3181818181818182
432345,2015,7.0,27,0.25925925925925924
432345,2016,5.0,20,0.25
432345,2017,5.0,28,0.17857142857142858
432345,2018,1.0,21,0.047619047619047616
432345,2019,6.0,31,0.1935483870967742
432350,2012,5.0,15,0.3333333333333333
432350,2013,4.0,23,0.17391304347826086
432350,2014,4.0,29,0.13793103448275862
432350,2015,2.0,26,0.07692307692307693
432350,2016,3.0,23,0.13043478260869565
432350,2017,6.0,28,0.21428571428571427
432350,2018,4.0,41,0.0975609756097561
432350,2019,3.0,38,0.07894736842105263
432360,2012,0.0,9,0.0
432360,2013,1.0,4,0.25
432360,2014,0.0,14,0.0
432360,2015,0.0,10,0.0
432360,2016,0.0,10,0.0
432360,2017,0.0,5,0.0
432360,2018,0.0,11,0.0
432360,2019,2.0,18,0.1111111111111111
432370,2012,1.0,29,0.034482758620689655
432370,2013,5.0,24,0.20833333333333334
432370,2014,2.0,25,0.08
432370,2015,4.0,31,0.12903225806451613
432370,2016,2.0,19,0.10526315789473684
432370,2017,3.0,28,0.10714285714285714
432370,2018,1.0,32,0.03125
432370,2019,6.0,28,0.21428571428571427
432375,2012,4.0,34,0.11764705882352941
432375,2013,7.0,36,0.19444444444444445
432375,2014,4.0,20,0.2
432375,2015,7.0,39,0.1794871794871795
432375,2016,7.0,23,0.30434782608695654
432375,2017,9.0,34,0.2647058823529412
432375,2018,4.0,30,0.13333333333333333
432375,2019,5.0,33,0.15151515151515152
432377,2012,4.0,34,0.11764705882352941
432377,2013,10.0,45,0.2222222222222222
432377,2014,2.0,29,0.06896551724137931
432377,2015,5.0,33,0.15151515151515152
432377,2016,5.0,43,0.11627906976744186
432377,2017,3.0,30,0.1
432377,2018,3.0,36,0.08333333333333333
432377,2019,4.0,28,0.14285714285714285
432380,2012,44.0,196,0.22448979591836735
432380,2013,59.0,226,0.2610619469026549
432380,2014,46.0,223,0.2062780269058296
432380,2015,45.0,215,0.20930232558139536
432380,2016,50.0,238,0.21008403361344538
432380,2017,58.0,287,0.20209059233449478
432380,2018,38.0,258,0.14728682170542637
432380,2019,38.0,246,0.15447154471544716
500020,2012,89.0,263,0.33840304182509506
500020,2013,106.0,278,0.381294964028777
500020,2014,85.0,247,0.3441295546558704
500020,2015,91.0,253,0.35968379446640314
500020,2016,80.0,256,0.3125
500020,2017,87.0,316,0.27531645569620256
500020,2018,82.0,275,0.29818181818181816
500020,2019,84.0,289,0.2906574394463668
500025,2012,12.0,42,0.2857142857142857
500025,2013,10.0,44,0.22727272727272727
500025,2014,14.0,49,0.2857142857142857
500025,2015,13.0,38,0.34210526315789475
500025,2016,8.0,44,0.18181818181818182
500025,2017,11.0,50,0.22
500025,2018,17.0,63,0.2698412698412698
500025,2019,12.0,45,0.26666666666666666
500060,2012,273.0,747,0.3654618473895582
500060,2013,269.0,704,0.3821022727272727
500060,2014,269.0,767,0.35071707953063885
500060,2015,226.0,646,0.3498452012383901
500060,2016,222.0,664,0.33433734939759036
500060,2017,208.0,646,0.3219814241486068
500060,2018,177.0,644,0.2748447204968944
500060,2019,160.0,609,0.2627257799671593
500070,2012,135.0,397,0.34005037783375314
500070,2013,122.0,375,0.3253333333333333
500070,2014,143.0,439,0.32574031890660593
500070,2015,132.0,370,0.3567567567567568
500070,2016,108.0,371,0.29110512129380056
500070,2017,95.0,366,0.25956284153005466
500070,2018,89.0,359,0.2479108635097493
500070,2019,118.0,423,0.2789598108747045
500080,2012,19.0,95,0.2
500080,2013,31.0,99,0.31313131313131315
500080,2014,27.0,108,0.25
500080,2015,33.0,118,0.2796610169491525
500080,2016,25.0,80,0.3125
500080,2017,16.0,82,0.1951219512195122
500080,2018,22.0,78,0.28205128205128205
500080,2019,17.0,81,0.20987654320987653
500085,2012,41.0,168,0.24404761904761904
500085,2013,43.0,155,0.27741935483870966
500085,2014,32.0,157,0.20382165605095542
500085,2015,31.0,170,0.18235294117647058
500085,2016,43.0,189,0.2275132275132275
500085,2017,38.0,172,0.22093023255813954
500085,2018,32.0,152,0.21052631578947367
500085,2019,33.0,163,0.20245398773006135
500090,2012,55.0,156,0.3525641025641026
500090,2013,67.0,174,0.3850574712643678
500090,2014,57.0,164,0.3475609756097561
500090,2015,51.0,146,0.3493150684931507
500090,2016,51.0,160,0.31875
500090,2017,35.0,132,0.26515151515151514
500090,2018,46.0,160,0.2875
500090,2019,49.0,163,0.3006134969325153
500100,2012,99.0,342,0.2894736842105263
500100,2013,112.0,337,0.3323442136498516
500100,2014,102.0,347,0.29394812680115273
500100,2015,109.0,368,0.296195652173913
500100,2016,85.0,303,0.28052805280528054
500100,2017,104.0,379,0.27440633245382584
500100,2018,78.0,367,0.2125340599455041
500100,2019,87.0,331,0.2628398791540785
500110,2012,241.0,761,0.316688567674113
500110,2013,254.0,767,0.33116036505867014
500110,2014,244.0,757,0.32232496697490093
500110,2015,251.0,781,0.3213828425096031
500110,2016,209.0,721,0.289875173370319
500110,2017,242.0,868,0.27880184331797236
500110,2018,202.0,773,0.2613195342820181
500110,2019,194.0,754,0.2572944297082228
500124,2012,61.0,166,0.3674698795180723
500124,2013,71.0,172,0.4127906976744186
500124,2014,66.0,159,0.41509433962264153
500124,2015,59.0,148,0.39864864864864863
500124,2016,60.0,172,0.3488372093023256
500124,2017,62.0,166,0.37349397590361444
500124,2018,52.0,149,0.348993288590604
500124,2019,43.0,155,0.27741935483870966
500150,2012,31.0,90,0.34444444444444444
500150,2013,25.0,81,0.30864197530864196
500150,2014,18.0,90,0.2
500150,2015,14.0,74,0.1891891891891892
500150,2016,19.0,71,0.2676056338028169
500150,2017,23.0,90,0.25555555555555554
500150,2018,18.0,112,0.16071428571428573
500150,2019,23.0,96,0.23958333333333334
500190,2012,89.0,336,0.2648809523809524
500190,2013,79.0,312,0.2532051282051282
500190,2014,98.0,350,0.28
500190,2015,97.0,348,0.27873563218390807
500190,2016,112.0,400,0.28
500190,2017,96.0,372,0.25806451612903225
500190,2018,119.0,452,0.26327433628318586
500190,2019,104.0,438,0.2374429223744292
500200,2012,37.0,151,0.24503311258278146
500200,2013,49.0,162,0.30246913580246915
500200,2014,57.0,171,0.3333333333333333
500200,2015,48.0,167,0.2874251497005988
500200,2016,34.0,155,0.21935483870967742
500200,2017,34.0,177,0.192090395480226
500200,2018,33.0,133,0.24812030075187969
500200,2019,32.0,138,0.2318840579710145
500210,2012,113.0,391,0.289002557544757
500210,2013,144.0,437,0.3295194508009153
500210,2014,155.0,459,0.33769063180827885
500210,2015,130.0,433,0.3002309468822171
500210,2016,142.0,418,0.3397129186602871
500210,2017,115.0,437,0.2631578947368421
500210,2018,106.0,394,0.26903553299492383
500210,2019,83.0,401,0.20698254364089774
500215,2012,36.0,98,0.3673469387755102
500215,2013,42.0,132,0.3181818181818182
500215,2014,29.0,103,0.2815533980582524
500215,2015,29.0,108,0.26851851851851855
500215,2016,27.0,106,0.25471698113207547
500215,2017,44.0,136,0.3235294117647059
500215,2018,27.0,129,0.20930232558139536
500215,2019,34.0,141,0.24113475177304963
500220,2012,101.0,329,0.3069908814589666
500220,2013,100.0,320,0.3125
500220,2014,111.0,380,0.29210526315789476
500220,2015,100.0,372,0.26881720430107525
500220,2016,98.0,347,0.2824207492795389
500220,2017,89.0,382,0.23298429319371727
500220,2018,107.0,449,0.2383073496659243
500220,2019,85.0,358,0.23743016759776536
500230,2012,54.0,164,0.32926829268292684
500230,2013,41.0,128,0.3203125
500230,2014,54.0,159,0.33962264150943394
500230,2015,57.0,186,0.3064516129032258
500230,2016,52.0,171,0.30409356725146197
500230,2017,37.0,138,0.26811594202898553
500230,2018,51.0,198,0.25757575757575757
500230,2019,35.0,165,0.21212121212121213
500240,2012,147.0,452,0.3252212389380531
500240,2013,169.0,504,0.3353174603174603
500240,2014,185.0,539,0.3432282003710575
500240,2015,160.0,545,0.29357798165137616
500240,2016,154.0,542,0.28413284132841327
500240,2017,159.0,543,0.292817679558011
500240,2018,146.0,553,0.2640144665461121
500240,2019,151.0,556,0.2715827338129496
500260,2012,58.0,194,0.29896907216494845
500260,2013,53.0,194,0.27319587628865977
500260,2014,68.0,213,0.3192488262910798
500260,2015,63.0,213,0.29577464788732394
500260,2016,68.0,203,0.33497536945812806
500260,2017,45.0,183,0.2459016393442623
500260,2018,47.0,212,0.22169811320754718
500260,2019,46.0,177,0.2598870056497175
500270,2012,3197.0,13539,0.23613265381490509
500270,2013,3131.0,13690,0.22870708546384222
500270,2014,3262.0,14203,0.22966978807294233
500270,2015,3136.0,14470,0.21672425708362128
500270,2016,2745.0,13727,0.19997086034821884
500270,2017,2635.0,14262,0.18475669611555182
500270,2018,2525.0,14175,0.1781305114638448
500270,2019,2422.0,14037,0.17254399088124242
500280,2012,24.0,91,0.26373626373626374
500280,2013,25.0,77,0.3246753246753247
500280,2014,23.0,88,0.26136363636363635
500280,2015,30.0,82,0.36585365853658536
500280,2016,25.0,71,0.352112676056338
500280,2017,29.0,69,0.42028985507246375
500280,2018,24.0,81,0.2962962962962963
500280,2019,24.0,74,0.32432432432432434
500290,2012,71.0,281,0.2526690391459075
500290,2013,86.0,278,0.30935251798561153
500290,2014,73.0,290,0.2517241379310345
500290,2015,75.0,292,0.2568493150684932
500290,2016,76.0,291,0.2611683848797251
500290,2017,52.0,250,0.208
500290,2018,60.0,252,0.23809523809523808
500290,2019,57.0,239,0.2384937238493724
500295,2012,77.0,362,0.212707182320442
500295,2013,91.0,376,0.24202127659574468
500295,2014,102.0,427,0.2388758782201405
500295,2015,104.0,431,0.24129930394431554
500295,2016,90.0,432,0.20833333333333334
500295,2017,84.0,438,0.1917808219178082
500295,2018,70.0,485,0.14432989690721648
500295,2019,94.0,476,0.19747899159663865
500310,2012,9.0,48,0.1875
500310,2013,9.0,37,0.24324324324324326
500310,2014,11.0,39,0.28205128205128205
500310,2015,3.0,36,0.08333333333333333
500310,2016,11.0,38,0.2894736842105263
500310,2017,8.0,43,0.18604651162790697
500310,2018,11.0,46,0.2391304347826087
500310,2019,11.0,42,0.2619047619047619
500315,2012,136.0,328,0.4146341463414634
500315,2013,126.0,369,0.34146341463414637
500315,2014,99.0,313,0.31629392971246006
500315,2015,85.0,258,0.32945736434108525
500315,2016,123.0,347,0.35446685878962536
500315,2017,124.0,328,0.3780487804878049
500315,2018,114.0,349,0.32664756446991405
500315,2019,93.0,320,0.290625
500320,2012,543.0,1833,0.29623567921440264
500320,2013,550.0,1981,0.27763755678950025
500320,2014,562.0,2032,0.2765748031496063
500320,2015,545.0,1979,0.2753916119252148
500320,2016,469.0,1855,0.2528301886792453
500320,2017,533.0,1888,0.2823093220338983
500320,2018,456.0,1820,0.25054945054945055
500320,2019,437.0,1777,0.24592009003939225
500325,2012,122.0,391,0.31202046035805625
500325,2013,107.0,369,0.2899728997289973
500325,2014,128.0,391,0.3273657289002558
500325,2015,118.0,455,0.25934065934065936
500325,2016,115.0,442,0.26018099547511314
500325,2017,102.0,460,0.2217391304347826
500325,2018,128.0,485,0.2639175257731959
500325,2019,105.0,479,0.21920668058455114
500330,2012,153.0,518,0.2953667953667954
500330,2013,177.0,540,0.3277777777777778
500330,2014,162.0,562,0.28825622775800713
500330,2015,148.0,542,0.2730627306273063
500330,2016,138.0,494,0.2793522267206478
500330,2017,158.0,569,0.27768014059753954
500330,2018,140.0,554,0.2527075812274368
500330,2019,133.0,510,0.2607843137254902
500345,2012,46.0,183,0.25136612021857924
500345,2013,48.0,182,0.26373626373626374
500345,2014,65.0,198,0.3282828282828283
500345,2015,47.0,200,0.235
500345,2016,34.0,146,0.2328767123287671
500345,2017,46.0,190,0.24210526315789474
500345,2018,30.0,153,0.19607843137254902
500345,2019,27.0,166,0.16265060240963855
500348,2012,39.0,145,0.2689655172413793
500348,2013,40.0,127,0.31496062992125984
500348,2014,46.0,132,0.3484848484848485
500348,2015,49.0,156,0.3141025641025641
500348,2016,42.0,151,0.2781456953642384
500348,2017,39.0,164,0.23780487804878048
500348,2018,32.0,132,0.24242424242424243
500348,2019,31.0,138,0.2246376811594203
500350,2012,28.0,84,0.3333333333333333
500350,2013,26.0,82,0.3170731707317073
500350,2014,24.0,76,0.3157894736842105
500350,2015,30.0,79,0.379746835443038
500350,2016,16.0,76,0.21052631578947367
500350,2017,13.0,57,0.22807017543859648
500350,2018,16.0,64,0.25
500350,2019,13.0,67,0.19402985074626866
500370,2012,998.0,3693,0.2702409964798267
500370,2013,884.0,3694,0.23930698429886302
500370,2014,986.0,3784,0.2605708245243129
500370,2015,859.0,3955,0.21719342604298356
500370,2016,880.0,3891,0.22616294011822155
500370,2017,828.0,4179,0.1981335247666906
500370,2018,784.0,4087,0.19182774651333495
500370,2019,734.0,4074,0.180166912125675
500375,2012,70.0,223,0.31390134529147984
500375,2013,72.0,225,0.32
500375,2014,65.0,202,0.3217821782178218
500375,2015,59.0,178,0.33146067415730335
500375,2016,53.0,199,0.2663316582914573
500375,2017,39.0,167,0.23353293413173654
500375,2018,40.0,177,0.22598870056497175
500375,2019,57.0,176,0.32386363636363635
500380,2012,57.0,236,0.24152542372881355
500380,2013,61.0,265,0.23018867924528302
500380,2014,62.0,241,0.2572614107883817
500380,2015,73.0,281,0.2597864768683274
500380,2016,72.0,290,0.2482758620689655
500380,2017,69.0,301,0.2292358803986711
500380,2018,68.0,317,0.21451104100946372
500380,2019,49.0,298,0.1644295302013423
500390,2012,9.0,37,0.24324324324324326
500390,2013,5.0,36,0.1388888888888889
500390,2014,13.0,51,0.2549019607843137
500390,2015,13.0,56,0.23214285714285715
500390,2016,6.0,31,0.1935483870967742
500390,2017,9.0,34,0.2647058823529412
500390,2018,5.0,35,0.14285714285714285
500390,2019,4.0,32,0.125
500400,2012,26.0,106,0.24528301886792453
500400,2013,39.0,125,0.312
500400,2014,32.0,109,0.29357798165137616
500400,2015,42.0,151,0.2781456953642384
500400,2016,36.0,133,0.2706766917293233
500400,2017,23.0,129,0.17829457364341086
500400,2018,23.0,121,0.19008264462809918
500400,2019,23.0,136,0.16911764705882354
500410,2012,41.0,168,0.24404761904761904
500410,2013,51.0,141,0.3617021276595745
500410,2014,62.0,168,0.36904761904761907
500410,2015,56.0,134,0.417910447761194
500410,2016,36.0,126,0.2857142857142857
500410,2017,32.0,127,0.25196850393700787
500410,2018,31.0,137,0.22627737226277372
500410,2019,48.0,132,0.36363636363636365
500430,2012,84.0,232,0.3620689655172414
500430,2013,74.0,236,0.3135593220338983
500430,2014,91.0,252,0.3611111111111111
500430,2015,81.0,236,0.3432203389830508
500430,2016,79.0,255,0.30980392156862746
500430,2017,82.0,241,0.34024896265560167
500430,2018,70.0,255,0.27450980392156865
500430,2019,65.0,244,0.26639344262295084
500440,2012,36.0,113,0.3185840707964602
500440,2013,35.0,96,0.3645833333333333
500440,2014,30.0,111,0.2702702702702703
500440,2015,40.0,140,0.2857142857142857
500440,2016,40.0,117,0.3418803418803419
500440,2017,38.0,110,0.34545454545454546
500440,2018,30.0,104,0.28846153846153844
500440,2019,28.0,124,0.22580645161290322
500450,2012,76.0,256,0.296875
500450,2013,61.0,246,0.24796747967479674
500450,2014,53.0,254,0.20866141732283464
500450,2015,68.0,227,0.29955947136563876
500450,2016,55.0,247,0.22267206477732793
500450,2017,45.0,239,0.18828451882845187
500450,2018,46.0,212,0.2169811320754717
500450,2019,53.0,250,0.212
500460,2012,72.0,228,0.3157894736842105
500460,2013,68.0,229,0.29694323144104806
500460,2014,88.0,271,0.3247232472324723
500460,2015,74.0,279,0.26523297491039427
500460,2016,58.0,254,0.2283464566929134
500460,2017,79.0,275,0.2872727272727273
500460,2018,69.0,274,0.2518248175182482
500460,2019,72.0,273,0.26373626373626374
500470,2012,93.0,340,0.2735294117647059
500470,2013,76.0,316,0.24050632911392406
500470,2014,104.0,376,0.2765957446808511
500470,2015,114.0,417,0.2733812949640288
500470,2016,84.0,374,0.22459893048128343
500470,2017,73.0,394,0.18527918781725888
500470,2018,99.0,464,0.21336206896551724
500470,2019,81.0,444,0.18243243243243243
500480,2012,68.0,184,0.3695652173913043
500480,2013,84.0,197,0.4263959390862944
500480,2014,81.0,185,0.43783783783783786
500480,2015,94.0,204,0.46078431372549017
500480,2016,70.0,164,0.4268292682926829
500480,2017,80.0,182,0.43956043956043955
500480,2018,74.0,187,0.39572192513368987
500480,2019,77.0,168,0.4583333333333333
500490,2012,12.0,52,0.23076923076923078
500490,2013,11.0,45,0.24444444444444444
500490,2014,9.0,41,0.21951219512195122
500490,2015,20.0,63,0.31746031746031744
500490,2016,19.0,56,0.3392857142857143
500490,2017,10.0,48,0.20833333333333334
500490,2018,12.0,58,0.20689655172413793
500490,2019,14.0,44,0.3181818181818182
500500,2012,141.0,400,0.3525
500500,2013,117.0,404,0.2896039603960396
500500,2014,162.0,455,0.35604395604395606
500500,2015,142.0,420,0.3380952380952381
500500,2016,126.0,401,0.314214463840399
500500,2017,124.0,425,0.2917647058823529
500500,2018,127.0,421,0.3016627078384798
500500,2019,107.0,390,0.2743589743589744
500510,2012,16.0,50,0.32
500510,2013,17.0,73,0.2328767123287671
500510,2014,12.0,46,0.2608695652173913
500510,2015,10.0,49,0.20408163265306123
500510,2016,7.0,45,0.15555555555555556
500510,2017,7.0,36,0.19444444444444445
500510,2018,12.0,67,0.1791044776119403
500510,2019,9.0,53,0.16981132075471697
500515,2012,36.0,89,0.4044943820224719
500515,2013,47.0,108,0.4351851851851852
500515,2014,48.0,116,0.41379310344827586
500515,2015,32.0,94,0.3404255319148936
500515,2016,41.0,115,0.3565217391304348
500515,2017,42.0,108,0.3888888888888889
500515,2018,31.0,102,0.30392156862745096
500515,2019,29.0,106,0.27358490566037735
500520,2012,105.0,372,0.28225806451612906
500520,2013,104.0,372,0.27956989247311825
500520,2014,128.0,402,0.31840796019900497
500520,2015,104.0,366,0.28415300546448086
500520,2016,111.0,378,0.29365079365079366
500520,2017,104.0,400,0.26
500520,2018,103.0,404,0.25495049504950495
500520,2019,84.0,362,0.23204419889502761
500525,2012,56.0,144,0.3888888888888889
500525,2013,32.0,125,0.256
500525,2014,32.0,103,0.3106796116504854
500525,2015,41.0,133,0.3082706766917293
500525,2016,40.0,116,0.3448275862068966
500525,2017,34.0,129,0.26356589147286824
500525,2018,40.0,117,0.3418803418803419
500525,2019,30.0,109,0.27522935779816515
500540,2012,179.0,644,0.2779503105590062
500540,2013,173.0,638,0.2711598746081505
500540,2014,195.0,714,0.27310924369747897
500540,2015,189.0,719,0.26286509040333794
500540,2016,149.0,719,0.20723226703755215
500540,2017,179.0,791,0.22629582806573956
500540,2018,187.0,779,0.24005134788189988
500540,2019,161.0,825,0.19515151515151516
500560,2012,189.0,517,0.3655705996131528
500560,2013,165.0,474,0.34810126582278483
500560,2014,174.0,515,0.3378640776699029
500560,2015,174.0,484,0.359504132231405
500560,2016,172.0,516,0.3333333333333333
500560,2017,172.0,543,0.31675874769797424
500560,2018,152.0,513,0.2962962962962963
500560,2019,128.0,467,0.2740899357601713
500568,2012,90.0,271,0.33210332103321033
500568,2013,96.0,295,0.3254237288135593
500568,2014,75.0,296,0.2533783783783784
500568,2015,82.0,290,0.2827586206896552
500568,2016,75.0,313,0.23961661341853036
500568,2017,71.0,295,0.24067796610169492
500568,2018,72.0,295,0.2440677966101695
500568,2019,63.0,322,0.1956521739130435
500570,2012,238.0,901,0.2641509433962264
500570,2013,257.0,867,0.2964244521337947
500570,2014,242.0,941,0.25717321997874604
500570,2015,229.0,962,0.23804573804573806
500570,2016,222.0,959,0.23149113660062565
500570,2017,184.0,945,0.19470899470899472
500570,2018,173.0,832,0.20793269230769232
500570,2019,179.0,876,0.204337899543379
500580,2012,51.0,172,0.29651162790697677
500580,2013,60.0,168,0.35714285714285715
500580,2014,66.0,194,0.3402061855670103
500580,2015,62.0,191,0.32460732984293195
500580,2016,41.0,161,0.2546583850931677
500580,2017,49.0,177,0.2768361581920904
500580,2018,45.0,169,0.26627218934911245
500580,2019,49.0,183,0.2677595628415301
500600,2012,114.0,351,0.3247863247863248
500600,2013,89.0,329,0.270516717325228
500600,2014,101.0,363,0.27823691460055094
500600,2015,70.0,308,0.22727272727272727
500600,2016,81.0,302,0.2682119205298013
500600,2017,86.0,321,0.26791277258566976
500600,2018,80.0,356,0.2247191011235955
500600,2019,100.0,348,0.28735632183908044
500620,2012,180.0,777,0.23166023166023167
500620,2013,165.0,673,0.2451708766716196
500620,2014,180.0,790,0.22784810126582278
500620,2015,216.0,847,0.2550177095631641
500620,2016,181.0,708,0.2556497175141243
500620,2017,153.0,790,0.19367088607594937
500620,2018,166.0,784,0.21173469387755103
500620,2019,138.0,796,0.17336683417085427
500625,2012,26.0,72,0.3611111111111111
500625,2013,26.0,74,0.35135135135135137
500625,2014,38.0,103,0.36893203883495146
500625,2015,26.0,86,0.3023255813953488
500625,2016,17.0,74,0.22972972972972974
500625,2017,22.0,78,0.28205128205128205
500625,2018,17.0,82,0.2073170731707317
500625,2019,16.0,71,0.22535211267605634
500627,2013,8.0,31,0.25806451612903225
500627,2014,7.0,31,0.22580645161290322
500627,2015,11.0,39,0.28205128205128205
500627,2016,11.0,41,0.2682926829268293
500627,2017,20.0,58,0.3448275862068966
500627,2018,10.0,47,0.2127659574468085
500627,2019,20.0,72,0.2777777777777778
500630,2012,165.0,587,0.28109028960817717
500630,2013,146.0,525,0.2780952380952381
500630,2014,170.0,582,0.2920962199312715
500630,2015,150.0,555,0.2702702702702703
500630,2016,134.0,535,0.2504672897196262
500630,2017,145.0,556,0.2607913669064748
500630,2018,137.0,588,0.23299319727891157
500630,2019,151.0,619,0.24394184168012925
500635,2012,119.0,356,0.3342696629213483
500635,2013,140.0,350,0.4
500635,2014,111.0,323,0.34365325077399383
500635,2015,117.0,294,0.3979591836734694
500635,2016,105.0,280,0.375
500635,2017,104.0,283,0.3674911660777385
500635,2018,135.0,345,0.391304347826087
500635,2019,91.0,316,0.2879746835443038
500640,2012,33.0,89,0.3707865168539326
500640,2013,42.0,104,0.40384615384615385
500640,2014,24.0,89,0.2696629213483146
500640,2015,23.0,81,0.2839506172839506
500640,2016,24.0,79,0.3037974683544304
500640,2017,32.0,91,0.3516483516483517
500640,2018,18.0,86,0.20930232558139536
500640,2019,21.0,91,0.23076923076923078
500660,2012,513.0,1794,0.28595317725752506
500660,2013,469.0,1610,0.29130434782608694
500660,2014,490.0,1620,0.30246913580246915
500660,2015,412.0,1552,0.2654639175257732
500660,2016,390.0,1564,0.24936061381074168
500660,2017,457.0,1706,0.26787807737397423
500660,2018,373.0,1604,0.23254364089775562
500660,2019,394.0,1685,0.2338278931750742
500690,2012,101.0,280,0.3607142857142857
500690,2013,89.0,255,0.34901960784313724
500690,2014,79.0,256,0.30859375
500690,2015,78.0,208,0.375
500690,2016,84.0,218,0.3853211009174312
500690,2017,77.0,255,0.30196078431372547
500690,2018,84.0,242,0.34710743801652894
